trajectory,event_index,blocks_to_fire,waiting_time_s_this_event,cumulative_time_s,accepted_length_m,cumulative_extension_m,pre_event_max_pB,pre_event_K_rebond_Pa_sqrt_m,max_pB_post_commit,max_K_rebond_post_commit_Pa_sqrt_m,max_phase_resolved_K_rebond_Pa_sqrt_m,action_weighted_K_rebond_Pa_sqrt_m,cleavage_action,hazard_threshold_action,hazard_event_index,engine_id,any_bulk_action_used,all_bulk_action_qualified,mpz_mobile_count,mpz_retained_count,mpz_emitted_total,mpz_escaped_total,mpz_recovered_total,r_eff,sigma_tip,mpz_total_K_shield_Pa_sqrt_m
C2R_K15MPa_seed1720,3,3,0.009115689499917473,0.01897490057602151,4.9999999999999996e-06,1.9999999999999998e-05,0.32247156583230147,0.0,0.615919159598214,0.0,0.0,0.0,0.10970102951662788,1.063242955769338,4,1,False,True,5.456327272021894e-06,7.291693115710186e-50,1.1359125264484797e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C2R_K15MPa_seed1720,4,63,0.020432685864688403,0.039407586440709914,4.9999999999999996e-06,2.4999999999999998e-05,0.4213602347258893,0.0,0.4213594062733081,0.0,0.0,0.0,2.738504760756968e-07,3.9401919556857865,5,1,False,True,1.2219325855608331e-05,3.645229288004269e-49,2.35784511200931e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C2R_K15MPa_seed1720,5,31,0.07571995096722331,0.11512753740793323,4.9999999999999996e-06,2.9999999999999997e-05,0.705690352592044,0.0,0.36764405811257395,0.0,0.0,0.0,0.013206569035106001,4.685684778076526,6,1,False,True,4.516995368466108e-05,4.8980315438527586e-48,6.874840480475421e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C2R_K15MPa_seed1720,6,45,0.0900463291215635,0.20517386652949673,4.9999999999999996e-06,3.5e-05,0.4298923443231132,0.0,0.705652047156104,0.0,0.0,0.0,1.4594587678860139e-74,0.8521657919641812,7,1,False,True,5.36910024588408e-05,6.888924748453412e-48,0.00012243940726359493,0.0,0.0,1e-06,5984134206.02149,0.0
C2R_K21MPa_seed1001723,0,2,0.0042229847319806765,0.0042229847319806765,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.47360046584446747,5.574146126938762,1,1,False,True,2.8741069241334403,3.9389746832834083e-41,2.8741069241334403,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,1,55,0.06316373177122167,0.06738671650320234,4.9999999999999996e-06,9.999999999999999e-06,0.3607609010535793,0.0,0.5983139541054234,0.0,0.0,0.0,6.833932447142711e-75,0.8482871693609024,2,1,False,True,11.115464647460994,9.611610397368943e-40,13.989571571594427,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,2,26,0.009612410943361294,0.07699912744656363,4.9999999999999996e-06,1.4999999999999999e-05,0.3412567493943603,0.0,0.3412562366790075,0.0,0.0,0.0,1.8757674789970682e-07,1.9759719948773753,3,1,False,True,4.592689676566222,1.1462625143833683e-40,18.58226124816066,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,3,14,0.02239083121066722,0.09938995865723085,4.9999999999999996e-06,1.9999999999999998e-05,0.6003960828678351,0.0,0.529807598843576,0.0,0.0,0.0,0.009321066650428192,3.410074510168954,4,1,False,True,7.041703540477283,3.141654927951927e-40,25.623964788637945,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,4,26,0.03864143974253553,0.1380313983997664,4.9999999999999996e-06,2.4999999999999998e-05,0.6238573814782876,0.0,0.48095431670381517,0.0,0.0,0.0,0.009708778557981407,0.35940039563036524,5,1,False,True,9.03150615539256,5.7501921393707124e-40,34.65547094403049,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,5,2,0.004072564599330725,0.1421039629990971,4.9999999999999996e-06,2.9999999999999997e-05,0.4239461024368966,0.0,0.6214452063878666,0.0,0.0,0.0,0.3395029780061875,0.6369055091541016,6,1,False,True,2.811755976590055,3.7500731050116815e-41,37.467226920620526,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1001723,6,21,0.0072171284763063726,0.14932109147540348,4.9999999999999996e-06,3.5e-05,0.39856660642662833,0.0,0.3985661033928379,0.0,0.0,0.0,2.99999054066604e-07,1.1543662337503555,7,1,False,True,3.9247277909525975,7.980196988064029e-41,41.39195471157309,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,0,1,0.000850922119902589,0.000850922119902589,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1638836639019323,0.4332087756327596,1,1,False,True,0.9838422736836214,3.796816430246443e-42,0.9838422736836214,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,1,3,0.004908928162605304,0.005759850282507893,4.9999999999999996e-06,9.999999999999999e-06,0.6716485106552371,0.0,0.46341297977909485,0.0,0.0,0.0,0.09299275307729563,0.004735693787404665,2,1,False,True,3.1443302773348423,4.821385437023105e-41,4.1281725510184675,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,2,1,5.366276472241419e-05,0.0058135130472303075,4.9999999999999996e-06,1.4999999999999999e-05,0.416986264775415,0.0,0.3752104950160534,0.0,0.0,0.0,3.3746729058029614,0.4743474603364672,3,1,False,True,0.10005232104539043,3.297814175447819e-44,4.2282248720638576,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,3,3,0.005375093345015564,0.011188606392245871,4.9999999999999996e-06,1.9999999999999998e-05,0.5335877288324774,0.0,0.31554136974771074,0.0,0.0,0.0,0.18604612856751843,1.063242955769338,4,1,False,True,3.31637406034128,5.438232685856302e-41,7.544598932405141,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,4,8,0.01204819381058058,0.023236800202826452,4.9999999999999996e-06,2.4999999999999998e-05,0.3860076438196105,0.0,0.6537606121277114,0.0,0.0,0.0,4.388047784882138e-74,3.9401919556857865,5,1,False,True,5.175047234275328,1.5136671920070814e-40,12.719646166680471,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,5,45,0.04464849362546974,0.0678852938282962,4.9999999999999996e-06,2.9999999999999997e-05,0.28201338674409593,0.0,0.3151592876433197,0.0,0.0,0.0,5.046640692616589e-74,4.685684778076526,6,1,False,True,9.615371661516297,6.70894255121939e-40,22.335017828196765,0.0,0.0,1e-06,8377787888.430086,0.0
C2R_K21MPa_seed1720,6,41,0.053096084987183864,0.12098137881548006,4.9999999999999996e-06,3.5e-05,0.4610783848990668,0.0,0.7255974076018038,0.0,0.0,0.0,1.2066016193556753e-74,0.8521657919641812,7,1,False,True,10.346855469550162,8.043020081642168e-40,32.681873297746904,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K15MPa_seed1001723,0,2,0.007161808527291941,0.007161808527291941,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.46848631064402e-24,5.574146126938762,1,1,False,True,4.2876818825492905e-06,4.5049177013980685e-50,4.2876818825492905e-06,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,1,47,0.1432313067027696,0.15039311523006155,4.9999999999999996e-06,9.999999999999999e-06,0.6251047274041461,900000.0,0.5710483343544189,233.3299884360713,900000.0,900000.0000000001,1.5990761825307892e-19,0.8482871693609024,2,1,False,True,8.527718897527482e-05,1.70917412383989e-47,8.956487085782412e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,2,5,0.021746960125325593,0.17214007535538714,4.9999999999999996e-06,1.4999999999999999e-05,0.6400897490611815,900000.0,0.7024367533332991,287.02504276190103,900000.0,900000.0000000001,3.8265537383159865e-74,1.9759719948773753,3,1,False,True,1.3004173452164183e-05,4.126653712930311e-49,0.0001025690443099882,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,3,16,0.050691629615512684,0.22283170497089982,4.9999999999999996e-06,1.9999999999999998e-05,0.47618153239388256,900000.0,0.6023222783239777,246.11696081411517,900000.0,899999.9999999999,4.233931043230291e-37,3.410074510168954,4,1,False,True,3.02680267815185e-05,2.2163358876984778e-48,0.00013283707109150653,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,4,33,0.08756467977316523,0.31039638474406506,4.9999999999999996e-06,2.4999999999999998e-05,0.4042785729718366,900000.0,0.7056817696716443,288.350924769123,900000.0,899999.9999999994,1.986008814376735e-74,0.35940039563036524,5,1,False,True,5.221530005531054e-05,6.52108356302322e-48,0.00018505237114681692,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,5,3,0.009151016789306243,0.3195474015333713,4.9999999999999996e-06,2.9999999999999997e-05,0.5487970389574472,900000.0,0.5417133549536315,221.35128878677182,900000.0,900000.0,4.625808244660708e-07,0.6369055091541016,6,1,False,True,5.477451490064e-06,7.347861368744228e-50,0.00019052982263688113,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1001723,6,4,0.016325382320914017,0.3358727838542853,4.9999999999999996e-06,3.5e-05,0.2864287730518357,900000.0,0.6903260568713001,282.07642590717916,900000.0,900000.0000000028,8.612476644357287e-70,1.1543662337503555,7,1,False,True,9.765827810800169e-06,2.3309775985370537e-49,0.00020029565044768095,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,0,1,0.0014430887951771573,0.0014430887951771573,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.631088337562131e-54,0.4332087756327596,1,1,False,True,8.64720058102109e-07,1.8348070541307335e-51,8.64720058102109e-07,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,1,3,0.011065679392362616,0.012508768187539774,4.9999999999999996e-06,9.999999999999999e-06,0.5509779455274159,900000.0,0.5422284733885554,221.55421146353825,900000.0,900000.0,4.818907773935525e-08,0.004735693787404665,2,1,False,True,6.622302757730857e-06,1.0734235463488e-49,7.487022815832965e-06,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,2,1,9.679214800801562e-05,0.01260556033554779,4.9999999999999996e-06,1.4999999999999999e-05,0.4482172890421371,183.14130096759956,0.4482171873024977,0.008314600313229881,183.1412843392975,183.1412801822222,7.085965593731739e-06,0.4743474603364672,3,1,False,True,5.802991416836884e-08,8.263884871929933e-54,7.545052730001343e-06,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,3,3,0.012172212184976945,0.024777772520524734,4.9999999999999996e-06,1.9999999999999998e-05,0.3259879739547668,900000.0,0.6160770783789876,251.73731716983417,900000.0,899999.9999999999,2.4084653500349737e-21,1.063242955769338,4,1,False,True,7.283805312955844e-06,1.2982441978900251e-49,1.4828858042957198e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,4,43,0.027257278306220257,0.05203505082674499,4.9999999999999996e-06,2.4999999999999998e-05,0.3683505084730466,900000.0,0.3683501708516762,150.51278362575425,900000.0,900000.0000000001,4.10499975751571e-08,3.9401919556857865,5,1,False,True,1.6293798518904544e-05,6.46827234446102e-49,3.112265656186176e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,5,45,0.10117802554118462,0.1532130763679296,4.9999999999999996e-06,2.9999999999999997e-05,0.26604089304811523,900000.0,0.6472455057747823,264.47280850534605,900000.0,899999.9999999997,1.861967950145056e-74,4.685684778076526,6,1,False,True,6.0307969962345276e-05,8.662759244884303e-48,9.143062652420696e-05,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K15MPa_seed1720,6,318,0.12039528135473762,0.27360835772266723,4.9999999999999996e-06,3.5e-05,0.4355067914641801,900000.0,0.43550647856115887,177.95379866532755,900000.0,900000.0,2.1236639467465653e-08,0.8521657919641812,7,1,False,True,7.172353890238768e-05,1.217827609830731e-47,0.00016315416542659228,0.0,0.0,1e-06,5984134206.02149,0.0
C3R_K21MPa_seed1720,0,1,0.00085091356162453,0.00085091356162453,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2067928396356482e-06,0.4332087756327596,1,1,False,True,0.9838350160588619,3.796756781975101e-42,0.9838350160588619,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,1,3,0.005203751967458088,0.006054665529082618,4.9999999999999996e-06,9.999999999999999e-06,0.40956735393902927,900000.0,0.4095665769410053,167.3486444356469,900000.0,899999.9999999999,6.629694380453978e-07,0.004735693787404665,2,1,False,True,3.2540917025013623,5.209807937626907e-41,4.237926718560223,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,2,1,5.53337369536451e-05,0.006109999266036263,4.9999999999999996e-06,1.4999999999999999e-05,0.3673249055143446,150.0887241932637,0.36732484831604745,0.006814016475464834,150.08871640286725,150.08871250766921,4.954557663108524e-06,0.4743474603364672,3,1,False,True,0.10285739545374004,3.4891427906197725e-44,4.340784114013965,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,3,3,0.005708174294333007,0.01181817356036927,4.9999999999999996e-06,1.9999999999999998e-05,0.6382804428869205,900000.0,0.6197376572395554,253.23344771344472,900000.0,900000.0000000002,3.3405378285102624e-07,1.063242955769338,4,1,False,True,3.4342496965230884,5.886189280826197e-41,7.775033810537055,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,4,7,0.012798729776644042,0.024616903337013312,4.9999999999999996e-06,2.4999999999999998e-05,0.6929911568676185,900000.0,0.711210620388344,290.610605116524,900000.0,900000.0000000001,3.1401382314537818e-74,3.9401919556857865,5,1,False,True,5.339401608028339,1.6286937684202838e-40,13.114435418565389,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,5,42,0.047493596408068633,0.07211049974508195,4.9999999999999996e-06,2.9999999999999997e-05,0.276048896067396,900000.0,0.7358368073686957,300.6731186646504,900000.0,899999.9999999993,2.411951753427136e-74,4.685684778076526,6,1,False,True,9.872002181508025,7.159700157147377e-40,22.986437600073458,0.0,0.0,1e-06,8377787888.430086,0.0
C3R_K21MPa_seed1720,6,57,0.05648896254125273,0.12859946228633468,4.9999999999999996e-06,3.5e-05,0.3017507160774672,900000.0,0.7296942668199624,298.1631426659379,900000.0,900000.0000000001,3.676038981317665e-58,0.8521657919641812,7,1,False,True,10.617039871405686,8.574804760858919e-40,33.60347747147914,0.0,0.0,1e-06,8377787888.430086,0.0
