x,y0,y1,y2
300.0,0.0,2.3628675269282695e-05,0.002762212462251501
450.0,0.0,3.470882543732401e-05,-0.16688263856628716
600.0,0.0,2.489623040080602e-05,0.03936644038598969
750.0,0.0,3.0612679545960475e-05,-0.19959029007385753
900.0,0.0,1.6387422511865424e-05,-0.029260409629922712
1050.0,0.0,1.0061117067028391e-05,-0.16675565826408567
1200.0,0.0,2.3886636031367203e-06,-0.009010999749739401
