x,y0,y1,y2
300.0,3.5057593233474424,3.5057829520227117,3.5085451644849632
450.0,3.1802534409061636,3.180288149731601,3.0134055111653137
600.0,2.9611066488161075,2.9611315450465083,3.000497985432498
750.0,2.7573299180475637,2.7573605307271096,2.557770240653252
900.0,2.531422311300945,2.531438698723457,2.5021782890935342
1050.0,2.228428113967371,2.228438175084438,2.0616825168203525
1200.0,1.5244483037672374,1.5244506924308405,1.5154396926811011
