x,y0
12.0,0.965744153601304
12.75,0.9745321209752338
13.5,0.9808166032931847
15.0,0.9886681146084862
16.5,0.9929358837963549
18.0,0.9953618649183867
19.5,0.9968040693420827
21.0,0.9976995118496793
24.3,0.9987306209142038
