canonical_job_key,seed,protocol,row_name,cohesion,R,frequency_Hz,minimum_load_hold_s,Kmax_Pa_sqrt_m,config_hash,material_row_hash,physical_producer_sha,event_index,hazard_threshold_action,accepted_length_m,cumulative_extension_m,cumulative_time_s,cumulative_cycles,waiting_time_s_this_event,pre_event_max_pB,max_pB_post_commit,pre_event_K_rebond_Pa_sqrt_m,max_K_rebond_post_commit_Pa_sqrt_m,cleavage_action
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.2258930579286002,225.89305792860029,0.02789917602555353,0.7134145275038651,0.6871194446796612,900000.0,280.7683757156756,1.646328186972738e-08
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.23432978707940233,234.3297870794024,0.008436729150802125,0.2769834782712476,0.9657665882406198,900000.0,394.6276486556024,1.282761392123108e-73
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,12,0.902871633712193,4.9999999999999996e-06,6.5e-05,0.23726641329867681,237.26641329867687,0.002936626219274485,0.9390140110731533,0.9133565408752513,900000.0,373.2125415840609,2.008188719214025e-73
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,13,0.3468947700446216,4.9999999999999996e-06,7e-05,0.25050568105218834,250.50568105218844,0.01323926775351153,0.4186272792067758,0.4186249841273199,900000.0,171.05709230778916,5.498763818792618e-07
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,14,0.9020694450106128,4.9999999999999996e-06,7.5e-05,0.2555857705303709,255.58577053037095,0.005080089478182559,0.32203120948436575,0.3220300559375287,900000.0,131.58680902137544,8.742038904563212e-07
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,15,2.6202808120417522,4.9999999999999996e-06,7.999999999999999e-05,0.26883617839893104,268.8361783989311,0.013250407868560132,0.4436999901163152,0.9794055543984606,900000.0,400.2012945583785,9.391303044605253e-74
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,16,1.473453342674382,4.9999999999999996e-06,8.499999999999999e-05,0.30734798619767845,307.34798619767855,0.03851180779874741,0.1964123191131146,0.7508485645307141,900000.0,306.80912852165335,8.564672833594298e-29
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,17,0.05548713876602077,4.9999999999999996e-06,8.999999999999999e-05,0.32898363854616475,328.98363854616474,0.0216356523484863,0.8035591740413572,0.9684804310580951,900000.0,395.7366458622618,2.833629741367278e-74
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,18,1.6804877340009328,4.9999999999999996e-06,9.499999999999999e-05,0.3297993572325164,329.7993572325164,0.000815718686351663,0.8048038782413185,0.9679343727392321,900000.0,395.5137309547736,7.678015096569642e-73
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,19,1.4061219618842336,4.9999999999999996e-06,9.999999999999999e-05,0.3545228909529059,354.52289095290587,0.02472353372038949,0.6620348487248662,0.9768643588173114,900000.0,399.1627698817281,3.9462117024011695e-74
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,20,0.025125713703232973,4.9999999999999996e-06,0.00010499999999999999,0.37518353708351654,375.18353708351646,0.020660646130610638,0.5873800130433228,0.9733847689428987,900000.0,397.7407933994596,4.559385265562548e-74
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,21,1.1230246109565567,4.9999999999999996e-06,0.00010999999999999999,0.3755462256545534,375.5462256545534,0.00036268857103688434,0.3646014009764991,0.36460129732379926,725146.1290348443,32.921573966427665,1.0231545972300854e-06
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,22,0.2033610821199503,4.9999999999999996e-06,0.00011499999999999999,0.39204747970648013,392.04747970648026,0.016501254051926706,0.9180621221123028,0.9421277921347521,900000.0,384.96898825725214,3.940664400140867e-74
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,23,0.9002101247195717,4.9999999999999996e-06,0.00011999999999999999,0.3949930838148966,394.9930838148968,0.0029456041084164886,0.976674491173916,0.694525181239773,900000.0,283.7944775787401,7.232378960219386e-08
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,24,0.4889636505520178,4.9999999999999996e-06,0.000125,0.4081931654133785,408.19316541337884,0.013200081598481905,0.36851715848093985,0.36851518343406675,900000.0,150.58140486395908,5.378701566734217e-07
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,25,0.6100161659150042,4.9999999999999996e-06,0.00013000000000000002,0.4153639005069472,415.3639005069475,0.007170735093568692,0.20553521689626073,0.9365053720754858,900000.0,382.6705862754662,1.4886466178742277e-72
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,26,0.6872331712100296,4.9999999999999996e-06,0.00013500000000000003,0.42434060851470623,424.3406085147065,0.008976708007759016,0.9230350226042443,0.6882475282700514,900000.0,281.2293106613707,5.044362999896759e-09
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,27,0.1587719978939257,4.9999999999999996e-06,0.00014000000000000004,0.4344066464150271,434.40664641502735,0.010066037900320846,0.571657495425025,0.5716547739224334,900000.0,233.58758167739364,6.151968144689776e-07
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,28,0.8829111034859565,4.9999999999999996e-06,0.00014500000000000006,0.43673043182574434,436.73043182574463,0.0023237854107172606,0.19522247182172056,0.7823548544748593,900000.0,319.68314545745733,1.1474250079788581e-29
248b832748571c0e4dfdcd0c99ef54b86447d7f050a9719ef922e1acdd20ac4b,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,18000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,91b66e99ff17aa0010e0c954a279a3b9748277f8,29,0.2045035987385955,4.9999999999999996e-06,0.00015000000000000007,0.4496759865847,449.67598658470024,0.012945554758955646,0.919553158004036,0.7918792846371399,900000.0,323.5749378338416,3.7919211506767425e-43
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,0,0.4332087756327596,4.9999999999999996e-06,4.9999999999999996e-06,0.0014430887951771573,1.4430887951771574,0.0014430887951771573,0.0,0.0,0.0,0.0,5.631088337562131e-54
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,1,0.004735693787404665,4.9999999999999996e-06,9.999999999999999e-06,0.012508768187539774,12.508768187539774,0.011065679392362616,0.6356897747260524,0.6189092716543236,900000.0,252.88593716211255,4.818907773935525e-08
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,2,0.4743474603364672,4.9999999999999996e-06,1.4999999999999999e-05,0.012605560146270598,12.605560146270598,9.679195873082448e-05,0.4502218941744002,0.4502217575418131,183.96038135745593,0.008351785858121658,5.668761058854334e-06
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,3,1.063242955769338,4.9999999999999996e-06,1.9999999999999998e-05,0.0247777723159298,24.777772315929795,0.012172212169659202,0.2628205090925857,0.7693314604174697,900000.0,314.3613505649694,2.4094736195393593e-21
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,4,3.9401919556857865,4.9999999999999996e-06,2.4999999999999998e-05,0.05203505011496216,52.03505011496217,0.027257277799032358,0.32658111654465183,0.3265806157525037,900000.0,133.44615139594333,4.109543633532548e-08
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,5,4.685684778076526,4.9999999999999996e-06,2.9999999999999997e-05,0.15321307263415818,153.2130726341582,0.10117802251919603,0.1975596954174631,0.9454592689167428,900000.0,386.32922548287087,1.8618794954154573e-74
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,6,0.8521657919641812,4.9999999999999996e-06,3.5e-05,0.2736147882591488,273.6147882591476,0.12040171562499064,0.4055129026817445,0.40551269844530136,900000.0,165.69908512213738,8.863662803113342e-09
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,7,1.7287324266244588,4.9999999999999996e-06,3.9999999999999996e-05,0.29550110088353787,295.5011008835366,0.02188631262438906,0.6007118163034779,0.6005877218948853,900000.0,245.40992602000583,7.694594206245177e-07
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,8,0.2231995271257637,4.9999999999999996e-06,4.4999999999999996e-05,0.33988610557258775,339.8861055725864,0.04438500468904988,0.25689008856299184,0.9711298456766041,900000.0,396.8193412280357,5.249882395421035e-74
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,9,1.8975835192495756,4.9999999999999996e-06,4.9999999999999996e-05,0.3455718622224781,345.5718622224768,0.00568575664989035,0.6197028984088337,0.9719932305984461,900000.0,397.1721701993516,3.084031377087515e-73
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,10,0.5765070855437306,4.9999999999999996e-06,5.4999999999999995e-05,0.39425134751639285,394.2513475163915,0.04867948529391475,0.6572790856860596,0.9738432768086215,900000.0,397.92823830630914,3.674637098558895e-74
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,11,0.1995607066672124,4.9999999999999996e-06,5.9999999999999995e-05,0.40897731777393764,408.97731777393636,0.014725970257544796,0.8023349622451584,0.8908966149262999,900000.0,364.03487741416836,1.1463629759799681e-73
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,12,0.902871633712193,4.9999999999999996e-06,6.5e-05,0.414027490430398,414.0274904303967,0.00505017265646035,0.7743808032261481,0.6840996919390927,900000.0,279.5343082003035,7.514373281275095e-14
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,13,0.3468947700446216,4.9999999999999996e-06,7e-05,0.43717807876582676,437.1780787658254,0.023150588335428768,0.4159917449896517,0.4159892084424218,900000.0,169.97996077344584,5.564323889169153e-07
5c227ccbf33c3ff2da1a000c4a54d70a5d5fd568bc8142addf45b3b73b1390fe,1720,D1,COMPETING_REVERSIBLE,finite,-0.95,1000.0,0.0,15000000.0,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971,578ef3ba77d7fd30880068e5f1ec34915aae5e57,14,0.9020694450106128,4.9999999999999996e-06,7.5e-05,0.4460812369253669,446.08123692536554,0.008903158159540125,0.5636171904454937,0.5636092526522116,900000.0,230.29993233727598,1.0351905337778737e-06
