claim_label,case,step,front_id,parent_front_id,status,termination_reason,tip_x_m,tip_y_m,arclength_m,tip_projected_extension_um,front_arclength_um,maximum_forward_reach_um,leading_front_id,is_leading_front
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,1,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,2,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,3,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,4,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,5,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,6,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,7,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,8,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,9,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,10,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,11,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,12,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,13,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,14,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,15,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,16,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,17,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,18,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,19,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,20,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,21,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,22,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,23,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,24,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,25,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,26,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,27,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,28,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,29,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,30,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,31,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,32,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,33,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,34,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,35,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,36,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,37,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,38,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,39,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,40,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,41,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,42,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,43,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,44,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,45,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,46,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,47,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,48,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,49,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,50,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,51,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,52,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,53,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,54,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,55,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,56,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,57,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,58,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,59,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,60,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,61,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,62,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,63,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,64,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,65,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,66,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,67,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,68,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,69,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,70,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,71,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,72,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,73,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,74,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,75,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,76,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,77,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,78,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,79,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,80,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,81,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,82,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,83,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,84,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,85,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,86,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,87,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,88,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,89,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,90,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,91,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,92,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,93,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,94,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,95,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,96,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,97,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,98,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,99,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,100,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,101,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,102,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,103,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,104,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,105,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,106,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,107,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,108,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,109,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,110,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,111,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,112,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,113,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,114,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,115,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,116,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,117,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,118,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,119,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,120,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,121,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,122,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,123,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,124,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,125,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,126,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,127,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,128,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,129,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,130,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,131,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,132,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,133,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,134,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,135,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,136,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,137,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,138,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,139,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,140,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,141,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,142,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,143,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
CAPABILITY_DEMONSTRATION_NOT_VALIDATED_BRANCHING_PHYSICS,branching_disabled_control,144,b00000000,,active,,0.0005,0.0,0.0005,0.0,500.0,0.0,b00000000,True
