backend,theta_deg,extension_um,physical_path_extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,sigma_nn_probe_Pa,sigma1_probe_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit,actual_extension_um,reaction_N_per_m,compliance_m2_per_N,elastic_energy_J_per_m,native_J_J_per_m2,native_KJ_MPa_sqrt_m,KJ_native_over_U,F_over_U_N_per_m2,damage_wake_fingerprint,diagnostic_label,state_history,stochastic_clock_advanced,crack_path_rotation,crystal_orientation_rotated_relative_to_fixed_horizontal_path
PF,0.0,365.00000000000006,365.0,1.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,2.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,4.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,8.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,12.0,1e-05,0.8057035281206008,0.7594252008734287,276842361.95503324,-260940977.66753963,687206527.6933836,145314095.83984172,687206527.6933836,0.4028517640603004,-0.3797126004367143,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,25.0,1e-05,0.6926949979180763,0.76733771982831,276842361.95503324,-306674059.1644676,799319650.8913577,159622227.22910753,799319650.8913577,0.3463474989590381,-0.383668859914155,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,365.00000000000006,365.0,50.0,1e-05,0.696493400620189,0.8389244990801732,288528379.59531057,-347531686.74229306,828517195.8223636,828410967.1419841,828517195.8223636,0.3482467003100945,-0.4194622495400866,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,365.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2195.2403134606548,31.2508424976513,3125084.2497651298,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,1.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,2.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,4.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,8.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,12.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.13601798,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,25.0,1e-05,0.6926949979180763,0.76733771982831,276842361.95503324,-306674059.1644676,799319650.8913577,159622227.22910753,799319650.8913577,0.3463474989590381,-0.383668859914155,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,370.00000000000006,370.0,50.0,1e-05,0.696493400620189,0.8389244990801732,288528379.59531057,-347531686.74229306,828517195.8223636,828410967.1419841,828517195.8223636,0.3482467003100945,-0.4194622495400866,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,370.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2229.226651518817,31.49182349380155,3149182.349380155,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,1.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,2.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,4.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,8.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,12.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.13601798,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,25.0,1e-05,0.6926949979180763,0.7962050667039735,276842361.95503324,-318211177.9778751,799319650.8913577,159622227.22910753,799319650.8913577,0.3463474989590381,-0.3981025333519867,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,375.0,375.0,50.0,1e-05,1.056057977303757,1.1654496675174528,437481096.990773,-482797545.201833,828517195.8223636,828410967.1419841,828517195.8223636,0.5280289886518785,-0.5827248337587264,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,375.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2262.4920763909627,31.72592029176923,3172592.029176923,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,1.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,2.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,4.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,8.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,12.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.13601798,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,25.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.1360181,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,380.0,380.0,50.0,1e-05,0.7046324023435466,0.6563359796236607,480180700.2190307,-447268489.5364424,1362925402.3005216,1362811911.1057863,1362925402.3005216,0.3523162011717733,-0.3281679898118304,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,380.0,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2295.1358947122903,31.953975501993284,3195397.550199328,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,1.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,2.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,4.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,8.0,1e-05,0.6989618708665383,0.7044939303570639,258891930.89826357,-260940977.66753963,740789853.3214757,722777520.2856419,740789853.3214757,0.3494809354332691,-0.3522469651785319,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,12.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.13601798,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
PF,0.0,385.00000000000006,385.0,25.0,1e-05,0.6760845190946049,0.6372513012552958,276842361.95503324,-260940977.66753963,818957849.6066542,152144170.1360181,818957849.6066542,0.3380422595473024,-0.3186256506276479,True,d02714bc2133bec33a8ce21d93c05f0f94e049b90b2276010dffdc376466386d,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,9e884fb0b0845da621d2612bdf1042e481b8df49,385.00000000000006,1985525.4339158784,5.036450215738549e-12,9.927627169579493,2327.263318663828,32.17684493025975,3217684.4930259744,198552543391.58783,1cefb3a8da464d9ba51e4ae368790db5a2b236679549a6cb7860a3e4451b9afc,DETERMINISTIC FROZEN-STATE DIAGNOSTIC — NOT PRODUCTION PHYSICS,ZERO_HISTORY,False,False,True
