h_tip_m,kappa,crack_opening_displacement_m,residual_normal_traction_relative,residual_shear_traction_relative,interface_traction_relative,killed_element_energy_J_per_m,killed_energy_fraction,reaction_N_per_m,compliance_m2_per_N,energy_J_per_m,free_residual_relative,conditioning_diagonal_ratio,contour_KI_spread_relative,selected_element_count,selected_element_ids,selected_area_m2,represented_intersection_length_m,endpoint_footprint_error_m,support_fingerprint,mechanical_fingerprint,git_sha,global_G_delta_a_m,global_G_energy_J_per_m2,global_G_compliance_J_per_m2
2.5e-05,0.0001,1.3532242594769072e-07,0.00030096954825143806,2.0238814029273684e-06,1.94450490352508,3.289253914899896e-06,4.4606553889963595e-07,1843481.2981821124,4.3396154915642125e-12,7.373925192728177,3.284510022650058e-14,78007.80000000064,0.221495179372367,120,6497 6499 6501 6503 6505 6507 6509 6511 6513 6515 6517 6519 6521 6523 6525 6527 6529 6531 6533 6535 6537 6539 6541 6543 6545 6547 6549 6551 6553 6555 6557 6559 6561 6563 6565 6567 6569 6571 6573 6575 6577 6579 6581 6583 6585 6587 6589 6591 6593 6595 6597 6599 6601 6603 6605 6607 6609 6611 6613 6615 6712 6714 6716 6718 6720 6722 6724 6726 6728 6730 6732 6734 6736 6738 6740 6742 6744 6746 6748 6750 6752 6754 6756 6758 6760 6762 6764 6766 6768 6770 6772 6774 6776 6778 6780 6782 6784 6786 6788 6790 6792 6794 6796 6798 6800 6802 6804 6806 6808 6810 6812 6814 6816 6818 6820 6822 6824 6826 6828 6830,3.7500000000000025e-08,0.003000000000002903,0.0,514be17593a5475ef1e34332cdbaf2ad08ba3f5fd247e8dbe4ff781f55e2b88e,42241cb7d24914c51a692b1860fef1150d03c08f8746e849c441ad753baafd9a,c7154cf97e512377fd4404f9278aa9669dd261ac,0.0001,7.827727417315522,7.827727329123374
2.5e-05,1e-06,1.35348371986432e-07,3.010599829059919e-06,2.0252353389204123e-08,1.944791065754085,3.290549970855702e-08,4.462856758805823e-09,1843297.9976128347,4.340047030030093e-12,7.37319199045096,3.3543616633147746e-14,7800007.800000066,0.2214932904518494,120,6497 6499 6501 6503 6505 6507 6509 6511 6513 6515 6517 6519 6521 6523 6525 6527 6529 6531 6533 6535 6537 6539 6541 6543 6545 6547 6549 6551 6553 6555 6557 6559 6561 6563 6565 6567 6569 6571 6573 6575 6577 6579 6581 6583 6585 6587 6589 6591 6593 6595 6597 6599 6601 6603 6605 6607 6609 6611 6613 6615 6712 6714 6716 6718 6720 6722 6724 6726 6728 6730 6732 6734 6736 6738 6740 6742 6744 6746 6748 6750 6752 6754 6756 6758 6760 6762 6764 6766 6768 6770 6772 6774 6776 6778 6780 6782 6784 6786 6788 6790 6792 6794 6796 6798 6800 6802 6804 6806 6808 6810 6812 6814 6816 6818 6820 6822 6824 6826 6828 6830,3.7500000000000025e-08,0.003000000000002903,0.0,514be17593a5475ef1e34332cdbaf2ad08ba3f5fd247e8dbe4ff781f55e2b88e,42241cb7d24914c51a692b1860fef1150d03c08f8746e849c441ad753baafd9a,c7154cf97e512377fd4404f9278aa9669dd261ac,0.0001,7.8292401370250175,7.829240048729412
2.5e-05,1e-08,1.3534863152658433e-07,3.010608875286083e-08,2.0252488868569788e-10,1.9447939282539433,3.290562936757577e-10,4.462878781963888e-11,1843296.164605658,4.340051345851666e-12,7.373184658422576,3.43654224017916e-14,780000007.8000063,0.2214932715563159,120,6497 6499 6501 6503 6505 6507 6509 6511 6513 6515 6517 6519 6521 6523 6525 6527 6529 6531 6533 6535 6537 6539 6541 6543 6545 6547 6549 6551 6553 6555 6557 6559 6561 6563 6565 6567 6569 6571 6573 6575 6577 6579 6581 6583 6585 6587 6589 6591 6593 6595 6597 6599 6601 6603 6605 6607 6609 6611 6613 6615 6712 6714 6716 6718 6720 6722 6724 6726 6728 6730 6732 6734 6736 6738 6740 6742 6744 6746 6748 6750 6752 6754 6756 6758 6760 6762 6764 6766 6768 6770 6772 6774 6776 6778 6780 6782 6784 6786 6788 6790 6792 6794 6796 6798 6800 6802 6804 6806 6808 6810 6812 6814 6816 6818 6820 6822 6824 6826 6828 6830,3.7500000000000025e-08,0.003000000000002903,0.0,514be17593a5475ef1e34332cdbaf2ad08ba3f5fd247e8dbe4ff781f55e2b88e,42241cb7d24914c51a692b1860fef1150d03c08f8746e849c441ad753baafd9a,c7154cf97e512377fd4404f9278aa9669dd261ac,0.0001,7.829255268907431,7.8292551808367294
1.25e-05,0.0001,6.797406634681755e-08,0.00030586581417044645,1.4383479272264942e-06,1.9801920607833112,1.6951006556389534e-06,2.297023858093584e-07,1844887.9510617708,4.336306709248026e-12,7.379551804245529,8.694015843254828e-14,155682.23333333555,0.22355149438891697,240,15481 15483 15485 15487 15489 15491 15493 15495 15497 15499 15501 15503 15505 15507 15509 15511 15513 15515 15517 15519 15521 15523 15525 15527 15529 15531 15533 15535 15537 15539 15541 15543 15545 15547 15549 15551 15553 15555 15557 15559 15561 15563 15565 15567 15569 15571 15573 15575 15577 15579 15581 15583 15585 15587 15589 15591 15593 15595 15597 15599 15601 15603 15605 15607 15609 15611 15613 15615 15617 15619 15621 15623 15625 15627 15629 15631 15633 15635 15637 15639 15641 15643 15645 15647 15649 15651 15653 15655 15657 15659 15661 15663 15665 15667 15669 15671 15673 15675 15677 15679 15681 15683 15685 15687 15689 15691 15693 15695 15697 15699 15701 15703 15705 15707 15709 15711 15713 15715 15717 15719 15848 15850 15852 15854 15856 15858 15860 15862 15864 15866 15868 15870 15872 15874 15876 15878 15880 15882 15884 15886 15888 15890 15892 15894 15896 15898 15900 15902 15904 15906 15908 15910 15912 15914 15916 15918 15920 15922 15924 15926 15928 15930 15932 15934 15936 15938 15940 15942 15944 15946 15948 15950 15952 15954 15956 15958 15960 15962 15964 15966 15968 15970 15972 15974 15976 15978 15980 15982 15984 15986 15988 15990 15992 15994 15996 15998 16000 16002 16004 16006 16008 16010 16012 16014 16016 16018 16020 16022 16024 16026 16028 16030 16032 16034 16036 16038 16040 16042 16044 16046 16048 16050 16052 16054 16056 16058 16060 16062 16064 16066 16068 16070 16072 16074 16076 16078 16080 16082 16084 16086,1.8749999999999966e-08,0.003000000000002938,0.0,28e07a2f23d6df07a8fed8e64a47c2eac7f511f98b205f4020ed18d71b0b975c,217aad9fa25af16bcd1371f94fd9b4c7738e4f54bef83a63a2fe2ac1c57ed2c3,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,3.9265722586367957,3.9265722561727348
1.25e-05,1e-06,6.798724222243328e-08,3.059588372357903e-06,1.4393161168738936e-08,1.980493296319761,1.6957802987184827e-08,2.2981728586409452e-09,1844704.9058375324,4.336736989577117e-12,7.378819623347674,9.021154095665745e-14,15566682.233333558,0.22355057447731344,240,15481 15483 15485 15487 15489 15491 15493 15495 15497 15499 15501 15503 15505 15507 15509 15511 15513 15515 15517 15519 15521 15523 15525 15527 15529 15531 15533 15535 15537 15539 15541 15543 15545 15547 15549 15551 15553 15555 15557 15559 15561 15563 15565 15567 15569 15571 15573 15575 15577 15579 15581 15583 15585 15587 15589 15591 15593 15595 15597 15599 15601 15603 15605 15607 15609 15611 15613 15615 15617 15619 15621 15623 15625 15627 15629 15631 15633 15635 15637 15639 15641 15643 15645 15647 15649 15651 15653 15655 15657 15659 15661 15663 15665 15667 15669 15671 15673 15675 15677 15679 15681 15683 15685 15687 15689 15691 15693 15695 15697 15699 15701 15703 15705 15707 15709 15711 15713 15715 15717 15719 15848 15850 15852 15854 15856 15858 15860 15862 15864 15866 15868 15870 15872 15874 15876 15878 15880 15882 15884 15886 15888 15890 15892 15894 15896 15898 15900 15902 15904 15906 15908 15910 15912 15914 15916 15918 15920 15922 15924 15926 15928 15930 15932 15934 15936 15938 15940 15942 15944 15946 15948 15950 15952 15954 15956 15958 15960 15962 15964 15966 15968 15970 15972 15974 15976 15978 15980 15982 15984 15986 15988 15990 15992 15994 15996 15998 16000 16002 16004 16006 16008 16010 16012 16014 16016 16018 16020 16022 16024 16026 16028 16030 16032 16034 16036 16038 16040 16042 16044 16046 16048 16050 16052 16054 16056 16058 16060 16062 16064 16066 16068 16070 16072 16074 16076 16078 16080 16082 16084 16086,1.8749999999999966e-08,0.003000000000002938,0.0,28e07a2f23d6df07a8fed8e64a47c2eac7f511f98b205f4020ed18d71b0b975c,217aad9fa25af16bcd1371f94fd9b4c7738e4f54bef83a63a2fe2ac1c57ed2c3,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,3.9273362374636633,3.9273362345937866
1.25e-05,1e-08,6.79873740219223e-08,3.0595976775255094e-08,1.4393258049052718e-10,1.9804963096052364,1.695787097959864e-10,2.298184353606976e-11,1844703.0753851817,4.3367412928118884e-12,7.378812301538579,9.254891445472135e-14,1556666682.2333555,0.2235505652750464,240,15481 15483 15485 15487 15489 15491 15493 15495 15497 15499 15501 15503 15505 15507 15509 15511 15513 15515 15517 15519 15521 15523 15525 15527 15529 15531 15533 15535 15537 15539 15541 15543 15545 15547 15549 15551 15553 15555 15557 15559 15561 15563 15565 15567 15569 15571 15573 15575 15577 15579 15581 15583 15585 15587 15589 15591 15593 15595 15597 15599 15601 15603 15605 15607 15609 15611 15613 15615 15617 15619 15621 15623 15625 15627 15629 15631 15633 15635 15637 15639 15641 15643 15645 15647 15649 15651 15653 15655 15657 15659 15661 15663 15665 15667 15669 15671 15673 15675 15677 15679 15681 15683 15685 15687 15689 15691 15693 15695 15697 15699 15701 15703 15705 15707 15709 15711 15713 15715 15717 15719 15848 15850 15852 15854 15856 15858 15860 15862 15864 15866 15868 15870 15872 15874 15876 15878 15880 15882 15884 15886 15888 15890 15892 15894 15896 15898 15900 15902 15904 15906 15908 15910 15912 15914 15916 15918 15920 15922 15924 15926 15928 15930 15932 15934 15936 15938 15940 15942 15944 15946 15948 15950 15952 15954 15956 15958 15960 15962 15964 15966 15968 15970 15972 15974 15976 15978 15980 15982 15984 15986 15988 15990 15992 15994 15996 15998 16000 16002 16004 16006 16008 16010 16012 16014 16016 16018 16020 16022 16024 16026 16028 16030 16032 16034 16036 16038 16040 16042 16044 16046 16048 16050 16052 16054 16056 16058 16060 16062 16064 16066 16068 16070 16072 16074 16076 16078 16080 16082 16084 16086,1.8749999999999966e-08,0.003000000000002938,0.0,28e07a2f23d6df07a8fed8e64a47c2eac7f511f98b205f4020ed18d71b0b975c,217aad9fa25af16bcd1371f94fd9b4c7738e4f54bef83a63a2fe2ac1c57ed2c3,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,3.9273438792175597,3.9273438763381625
6.25e-06,0.0001,3.406390309257214e-08,0.00030862819373466224,1.0196047779114168e-06,2.0004479398571955,8.619562067319656e-07,1.1675781337979042e-07,1845607.119945319,4.334617001389234e-12,7.382428479781391,2.57458245729458e-13,311197.7833333402,0.2245730871932864,480,44393 44395 44397 44399 44401 44403 44405 44407 44409 44411 44413 44415 44417 44419 44421 44423 44425 44427 44429 44431 44433 44435 44437 44439 44441 44443 44445 44447 44449 44451 44453 44455 44457 44459 44461 44463 44465 44467 44469 44471 44473 44475 44477 44479 44481 44483 44485 44487 44489 44491 44493 44495 44497 44499 44501 44503 44505 44507 44509 44511 44513 44515 44517 44519 44521 44523 44525 44527 44529 44531 44533 44535 44537 44539 44541 44543 44545 44547 44549 44551 44553 44555 44557 44559 44561 44563 44565 44567 44569 44571 44573 44575 44577 44579 44581 44583 44585 44587 44589 44591 44593 44595 44597 44599 44601 44603 44605 44607 44609 44611 44613 44615 44617 44619 44621 44623 44625 44627 44629 44631 44633 44635 44637 44639 44641 44643 44645 44647 44649 44651 44653 44655 44657 44659 44661 44663 44665 44667 44669 44671 44673 44675 44677 44679 44681 44683 44685 44687 44689 44691 44693 44695 44697 44699 44701 44703 44705 44707 44709 44711 44713 44715 44717 44719 44721 44723 44725 44727 44729 44731 44733 44735 44737 44739 44741 44743 44745 44747 44749 44751 44753 44755 44757 44759 44761 44763 44765 44767 44769 44771 44773 44775 44777 44779 44781 44783 44785 44787 44789 44791 44793 44795 44797 44799 44801 44803 44805 44807 44809 44811 44813 44815 44817 44819 44821 44823 44825 44827 44829 44831 44833 44835 44837 44839 44841 44843 44845 44847 44849 44851 44853 44855 44857 44859 44861 44863 44865 44867 44869 44871 45064 45066 45068 45070 45072 45074 45076 45078 45080 45082 45084 45086 45088 45090 45092 45094 45096 45098 45100 45102 45104 45106 45108 45110 45112 45114 45116 45118 45120 45122 45124 45126 45128 45130 45132 45134 45136 45138 45140 45142 45144 45146 45148 45150 45152 45154 45156 45158 45160 45162 45164 45166 45168 45170 45172 45174 45176 45178 45180 45182 45184 45186 45188 45190 45192 45194 45196 45198 45200 45202 45204 45206 45208 45210 45212 45214 45216 45218 45220 45222 45224 45226 45228 45230 45232 45234 45236 45238 45240 45242 45244 45246 45248 45250 45252 45254 45256 45258 45260 45262 45264 45266 45268 45270 45272 45274 45276 45278 45280 45282 45284 45286 45288 45290 45292 45294 45296 45298 45300 45302 45304 45306 45308 45310 45312 45314 45316 45318 45320 45322 45324 45326 45328 45330 45332 45334 45336 45338 45340 45342 45344 45346 45348 45350 45352 45354 45356 45358 45360 45362 45364 45366 45368 45370 45372 45374 45376 45378 45380 45382 45384 45386 45388 45390 45392 45394 45396 45398 45400 45402 45404 45406 45408 45410 45412 45414 45416 45418 45420 45422 45424 45426 45428 45430 45432 45434 45436 45438 45440 45442 45444 45446 45448 45450 45452 45454 45456 45458 45460 45462 45464 45466 45468 45470 45472 45474 45476 45478 45480 45482 45484 45486 45488 45490 45492 45494 45496 45498 45500 45502 45504 45506 45508 45510 45512 45514 45516 45518 45520 45522 45524 45526 45528 45530 45532 45534 45536 45538 45540 45542,9.375000000000026e-09,0.0030000000000029526,0.0,06320d4af2ac83c497226b44cd72d6f763cf2ee01b38b6600fecb8454cad5b90,3ef68025f2a51d4589f6ead0bf0ef7f94a927768af03275246c4d8b5db536727,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,1.966437033180668,1.9664370308158263
6.25e-06,1e-06,3.407054090591443e-08,3.0872271093508527e-06,1.0202930882887517e-08,2.0007578297184336,8.62305344741092e-09,1.1681668369035322e-09,1845424.2097549164,4.3350466292313615e-12,7.381696839013259,2.3995117484644927e-13,31116697.783334017,0.22457263650223752,480,44393 44395 44397 44399 44401 44403 44405 44407 44409 44411 44413 44415 44417 44419 44421 44423 44425 44427 44429 44431 44433 44435 44437 44439 44441 44443 44445 44447 44449 44451 44453 44455 44457 44459 44461 44463 44465 44467 44469 44471 44473 44475 44477 44479 44481 44483 44485 44487 44489 44491 44493 44495 44497 44499 44501 44503 44505 44507 44509 44511 44513 44515 44517 44519 44521 44523 44525 44527 44529 44531 44533 44535 44537 44539 44541 44543 44545 44547 44549 44551 44553 44555 44557 44559 44561 44563 44565 44567 44569 44571 44573 44575 44577 44579 44581 44583 44585 44587 44589 44591 44593 44595 44597 44599 44601 44603 44605 44607 44609 44611 44613 44615 44617 44619 44621 44623 44625 44627 44629 44631 44633 44635 44637 44639 44641 44643 44645 44647 44649 44651 44653 44655 44657 44659 44661 44663 44665 44667 44669 44671 44673 44675 44677 44679 44681 44683 44685 44687 44689 44691 44693 44695 44697 44699 44701 44703 44705 44707 44709 44711 44713 44715 44717 44719 44721 44723 44725 44727 44729 44731 44733 44735 44737 44739 44741 44743 44745 44747 44749 44751 44753 44755 44757 44759 44761 44763 44765 44767 44769 44771 44773 44775 44777 44779 44781 44783 44785 44787 44789 44791 44793 44795 44797 44799 44801 44803 44805 44807 44809 44811 44813 44815 44817 44819 44821 44823 44825 44827 44829 44831 44833 44835 44837 44839 44841 44843 44845 44847 44849 44851 44853 44855 44857 44859 44861 44863 44865 44867 44869 44871 45064 45066 45068 45070 45072 45074 45076 45078 45080 45082 45084 45086 45088 45090 45092 45094 45096 45098 45100 45102 45104 45106 45108 45110 45112 45114 45116 45118 45120 45122 45124 45126 45128 45130 45132 45134 45136 45138 45140 45142 45144 45146 45148 45150 45152 45154 45156 45158 45160 45162 45164 45166 45168 45170 45172 45174 45176 45178 45180 45182 45184 45186 45188 45190 45192 45194 45196 45198 45200 45202 45204 45206 45208 45210 45212 45214 45216 45218 45220 45222 45224 45226 45228 45230 45232 45234 45236 45238 45240 45242 45244 45246 45248 45250 45252 45254 45256 45258 45260 45262 45264 45266 45268 45270 45272 45274 45276 45278 45280 45282 45284 45286 45288 45290 45292 45294 45296 45298 45300 45302 45304 45306 45308 45310 45312 45314 45316 45318 45320 45322 45324 45326 45328 45330 45332 45334 45336 45338 45340 45342 45344 45346 45348 45350 45352 45354 45356 45358 45360 45362 45364 45366 45368 45370 45372 45374 45376 45378 45380 45382 45384 45386 45388 45390 45392 45394 45396 45398 45400 45402 45404 45406 45408 45410 45412 45414 45416 45418 45420 45422 45424 45426 45428 45430 45432 45434 45436 45438 45440 45442 45444 45446 45448 45450 45452 45454 45456 45458 45460 45462 45464 45466 45468 45470 45472 45474 45476 45478 45480 45482 45484 45486 45488 45490 45492 45494 45496 45498 45500 45502 45504 45506 45508 45510 45512 45514 45516 45518 45520 45522 45524 45526 45528 45530 45532 45534 45536 45538 45540 45542,9.375000000000026e-09,0.0030000000000029526,0.0,06320d4af2ac83c497226b44cd72d6f763cf2ee01b38b6600fecb8454cad5b90,3ef68025f2a51d4589f6ead0bf0ef7f94a927768af03275246c4d8b5db536727,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,1.9668209174028561,1.9668209193548636
6.25e-06,1e-08,3.407060730466305e-08,3.087236564000857e-08,1.0202999757580309e-10,2.0007609295839615,8.623088375714197e-11,1.1681727264885772e-11,1845422.3806505098,4.3350509259457485e-12,7.3816895226054715,2.468553120436855e-13,3111666697.7834,0.2245726319938312,480,44393 44395 44397 44399 44401 44403 44405 44407 44409 44411 44413 44415 44417 44419 44421 44423 44425 44427 44429 44431 44433 44435 44437 44439 44441 44443 44445 44447 44449 44451 44453 44455 44457 44459 44461 44463 44465 44467 44469 44471 44473 44475 44477 44479 44481 44483 44485 44487 44489 44491 44493 44495 44497 44499 44501 44503 44505 44507 44509 44511 44513 44515 44517 44519 44521 44523 44525 44527 44529 44531 44533 44535 44537 44539 44541 44543 44545 44547 44549 44551 44553 44555 44557 44559 44561 44563 44565 44567 44569 44571 44573 44575 44577 44579 44581 44583 44585 44587 44589 44591 44593 44595 44597 44599 44601 44603 44605 44607 44609 44611 44613 44615 44617 44619 44621 44623 44625 44627 44629 44631 44633 44635 44637 44639 44641 44643 44645 44647 44649 44651 44653 44655 44657 44659 44661 44663 44665 44667 44669 44671 44673 44675 44677 44679 44681 44683 44685 44687 44689 44691 44693 44695 44697 44699 44701 44703 44705 44707 44709 44711 44713 44715 44717 44719 44721 44723 44725 44727 44729 44731 44733 44735 44737 44739 44741 44743 44745 44747 44749 44751 44753 44755 44757 44759 44761 44763 44765 44767 44769 44771 44773 44775 44777 44779 44781 44783 44785 44787 44789 44791 44793 44795 44797 44799 44801 44803 44805 44807 44809 44811 44813 44815 44817 44819 44821 44823 44825 44827 44829 44831 44833 44835 44837 44839 44841 44843 44845 44847 44849 44851 44853 44855 44857 44859 44861 44863 44865 44867 44869 44871 45064 45066 45068 45070 45072 45074 45076 45078 45080 45082 45084 45086 45088 45090 45092 45094 45096 45098 45100 45102 45104 45106 45108 45110 45112 45114 45116 45118 45120 45122 45124 45126 45128 45130 45132 45134 45136 45138 45140 45142 45144 45146 45148 45150 45152 45154 45156 45158 45160 45162 45164 45166 45168 45170 45172 45174 45176 45178 45180 45182 45184 45186 45188 45190 45192 45194 45196 45198 45200 45202 45204 45206 45208 45210 45212 45214 45216 45218 45220 45222 45224 45226 45228 45230 45232 45234 45236 45238 45240 45242 45244 45246 45248 45250 45252 45254 45256 45258 45260 45262 45264 45266 45268 45270 45272 45274 45276 45278 45280 45282 45284 45286 45288 45290 45292 45294 45296 45298 45300 45302 45304 45306 45308 45310 45312 45314 45316 45318 45320 45322 45324 45326 45328 45330 45332 45334 45336 45338 45340 45342 45344 45346 45348 45350 45352 45354 45356 45358 45360 45362 45364 45366 45368 45370 45372 45374 45376 45378 45380 45382 45384 45386 45388 45390 45392 45394 45396 45398 45400 45402 45404 45406 45408 45410 45412 45414 45416 45418 45420 45422 45424 45426 45428 45430 45432 45434 45436 45438 45440 45442 45444 45446 45448 45450 45452 45454 45456 45458 45460 45462 45464 45466 45468 45470 45472 45474 45476 45478 45480 45482 45484 45486 45488 45490 45492 45494 45496 45498 45500 45502 45504 45506 45508 45510 45512 45514 45516 45518 45520 45522 45524 45526 45528 45530 45532 45534 45536 45538 45540 45542,9.375000000000026e-09,0.0030000000000029526,0.0,06320d4af2ac83c497226b44cd72d6f763cf2ee01b38b6600fecb8454cad5b90,3ef68025f2a51d4589f6ead0bf0ef7f94a927768af03275246c4d8b5db536727,c7154cf97e512377fd4404f9278aa9669dd261ac,5e-05,1.966824758294905,1.9668247580161822
