state_id,r_eff_over_r0,opening_strength_fraction,crack_extension_m,region,system,bin,x_m,burgers_sign,delta_signed_line_content,K_I_base_Pa_sqrt_m,K_I_perturbed_Pa_sqrt_m,K_II_base_Pa_sqrt_m,K_II_perturbed_Pa_sqrt_m,interaction_integral_schema,ribbon_width_m,mesh_area_ratio,parent_state_id,load_scale,captured_opening_strength_fraction,scaled_opening_proxy,cumulative_crack_path_extension_m
E0000200__load_0p5,1.0,0.0,0.0002,active,0,0,3.125e-07,-1,-0.25,8230.414633287535,8233.494681975555,6940.554003587188,6944.091922647476,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,0,3.125e-07,-1,-0.5,8230.414633287535,8236.57473066386,6940.554003587188,6947.629841707669,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,0,3.125e-07,1,0.25,8230.414633287535,8227.334584598928,6940.554003587188,6937.016084527085,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,0,3.125e-07,1,0.5,8230.414633287535,8224.254535910624,6940.554003587188,6933.478165466883,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,79,4.96875e-05,-1,-0.25,8230.414633287535,8045.674497558475,6940.554003587188,7634.193182628837,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999623175369947,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,79,4.96875e-05,-1,-0.5,8230.414633287535,7860.9343618297125,6940.554003587188,8327.83236167043,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999623175369947,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,79,4.96875e-05,1,0.25,8230.414633287535,8415.154769015995,6940.554003587188,6246.914824545705,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999623175369947,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,0,79,4.96875e-05,1,0.5,8230.414633287535,8599.894904744753,6940.554003587188,5553.275645504135,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999623175369947,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,0,3.125e-07,-1,-0.25,8230.414633287535,8227.46670467435,6940.554003587188,6943.0892188491025,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9985869789781888,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,0,3.125e-07,-1,-0.5,8230.414633287535,8224.518776061452,6940.554003587188,6945.624434110938,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9985869789781888,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,0,3.125e-07,1,0.25,8230.414633287535,8233.36256190013,6940.554003587188,6938.018788325454,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9985869789781888,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,0,3.125e-07,1,0.5,8230.414633287535,8236.310490513022,6940.554003587188,6935.483573063628,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9985869789781888,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,79,4.96875e-05,-1,-0.25,8230.414633287535,8487.61252105144,6940.554003587188,7564.737194780754,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999911130753354,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,79,4.96875e-05,-1,-0.5,8230.414633287535,8744.810408815632,6940.554003587188,8188.920385974205,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999911130753354,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,79,4.96875e-05,1,0.25,8230.414633287535,7973.216745523051,6940.554003587188,6316.37081239382,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999911130753354,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_0p5,1.0,0.0,0.0002,active,1,79,4.96875e-05,1,0.5,8230.414633287535,7716.018857758836,6940.554003587188,5692.187621200342,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999911130753354,E0000200,0.5,0.0,0.0,0.0002
E0000200__load_1,1.0,0.0,0.0002,active,0,0,3.125e-07,-1,-0.25,16460.829266574474,16463.909315262783,13881.108007174556,13884.645926234725,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,1.0,0.0,0.0,0.0002
E0000200__load_1,1.0,0.0,0.0002,active,0,0,3.125e-07,-1,-0.5,16460.829266574474,16466.989363951096,13881.108007174556,13888.183845294972,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,1.0,0.0,0.0,0.0002
E0000200__load_1,1.0,0.0,0.0002,active,0,0,3.125e-07,1,0.25,16460.829266574474,16457.749217886158,13881.108007174556,13877.570088114368,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,1.0,0.0,0.0,0.0002
E0000200__load_1,1.0,0.0,0.0002,active,0,0,3.125e-07,1,0.5,16460.829266574474,16454.669169197863,13881.108007174556,13874.032169054195,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9940084883819422,E0000200,1.0,0.0,0.0,0.0002
E0000200__load_1,1.0,0.0,0.0002,active,0,79,4.96875e-05,-1,-0.25,16460.829266574474,16276.089130845712,13881.108007174556,14574.747186216147,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.545599183379563e-08,0.9999623175369947,E0000200,1.0,0.0,0.0,0.0002
