candidate_id,m_seed1,m_seed2,passed,median_abs_prediction_residual_decade
P40_TRANSFER_CALIBRATED_GEN2,3.5193164681573235,3.538695236009793,True,0.012370103954394831
P25_TRANSFER_V1_RANK1,2.3453343947413186,2.3572093435850916,True,0.01747786826184503
