Kmax,R,action_source,candidate_id,committed_length_m,cycles_total,energy_admitted_length_m,energy_gate_reason,event_K_Pa_sqrt_m,geometry_advanced,hazard_event_index,partial_block_hazard_action,physical_hazard_action,producer_head,projected_extension_m,proposed_length_m,result_path,seed,threshold_action
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248442e-06,213.89885283714358,2.2973400956248734e-06,stochastic_proposal_reached,15734280.105880208,True,12,0.12686166213540542,0.19956070666721223,f2d692263518b64a9bbef5619fea9fe359dee037,7.532647743466322e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,0.1995607066672124
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.148406410658663e-06,227.1064603019041,4.1484064106587105e-06,stochastic_proposal_reached,11461688.029875975,True,13,0.8366329139990524,0.902871633712193,f2d692263518b64a9bbef5619fea9fe359dee037,7.924461386729176e-05,4.1484064106587105e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,0.902871633712193
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624855e-06,231.98497911761504,2.2973400956248734e-06,stochastic_proposal_reached,14657410.570531404,True,14,0.27217480173453945,0.34689477004066915,f2d692263518b64a9bbef5619fea9fe359dee037,8.14144330787554e-05,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,0.3468947700446216
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,4.14472061012194e-06,244.01744069728352,4.1447206101219155e-06,stochastic_proposal_reached,16357330.706993986,True,15,0.8286084379261512,0.9020694450106126,f2d692263518b64a9bbef5619fea9fe359dee037,8.474119329811595e-05,4.1447206101219155e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,0.9020694450106128
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,1.2039352342600011e-05,280.9031968116328,1.2039352342600039e-05,stochastic_proposal_reached,14657410.570531404,True,16,2.5495232683395925,2.620280812037616,f2d692263518b64a9bbef5619fea9fe359dee037,9.605076614939932e-05,1.2039352342600039e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,2.6202808120417522
16.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,6.770046886316689e-06,298.8597415446078,6.770046886316709e-06,stochastic_proposal_reached,16105956.211501159,True,17,1.3916766125501752,1.4734533426743819,f2d692263518b64a9bbef5619fea9fe359dee037,0.00010266778366452745,6.7700468863167094e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_16.5_R_0.1_seed_1720__attempt0,1720,1.473453342674382
19.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624918e-06,0.1285817081350867,2.2973400956248734e-06,stochastic_proposal_reached,16510759.527503105,True,0,0.07509316036236147,0.07509316036236148,f2d692263518b64a9bbef5619fea9fe359dee037,2.280340486986274e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_19.5_R_0.1_seed_1720__attempt0,1720,0.07509316036236147
19.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248993e-06,2.203081457216149,2.2973400956248734e-06,stochastic_proposal_reached,18595058.30694934,True,1,0.24276903140586997,0.43320877563275945,f2d692263518b64a9bbef5619fea9fe359dee037,4.525751767915621e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_19.5_R_0.1_seed_1720__attempt0,1720,0.4332087756327596
19.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248823e-06,2.209650315327584,2.2973400956248734e-06,stochastic_proposal_reached,19481212.051418744,True,2,0.0047356937874046675,0.0047356937874046675,f2d692263518b64a9bbef5619fea9fe359dee037,6.813524415480595e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_19.5_R_0.1_seed_1720__attempt0,1720,0.004735693787404665
19.5,0.1,checked_event_transaction,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248535e-06,5.260246593477627,2.2973400956248734e-06,stochastic_proposal_reached,19034311.88631955,True,3,0.32574996925894006,0.4743474603364672,f2d692263518b64a9bbef5619fea9fe359dee037,9.072674407600238e-06,2.2973400956248734e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_19.5_R_0.1_seed_1720__attempt0,1720,0.4743474603364672
