B_post,K_shield_Pa_sqrt_m,Kmax_MPa_sqrt_m,R,acceleration_modes,candidate_id,cycles_between_events,cycles_post,cycles_pre,da_dN_m_per_cycle,deltaK_MPa_sqrt_m,dmd_event_guard,ds_dN_m_per_cycle,energy_admissible_advance_m,energy_available_J_per_m,energy_gate_outcome,energy_required_J_per_m,energy_residual_J_per_m,event_index,event_length_factor,exact_fallback_entered,frequency_Hz,geometry_commit_inserted,geometry_transaction_mode,hazard_seed,lambda_c_per_s,legacy_summary_physical_hazard_action,material_manifest_sha256,mobile_count,parameter_option,path_advance_m,path_extension_post_m,physical_hazard_action,physical_hazard_action_source,private_trials_counted_as_cycles,producer_head,projected_advance_m,projected_extension_mid_m,projected_extension_post_m,projected_extension_pre_m,result_path,retained_count,row_index,seed_mapping,sigma_back_Pa,source_row_sha256,step,stochastic_event_probability,stochastic_proposed_advance_m,temperature_K,threshold_action,threshold_distribution,tortuosity,transient_localization_entered,x0,x1,y0,y1
0.0,0.0,15.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,44.047040163701524,469.2264441087651,425.1794039450636,2.267065724922419e-07,13.5,False,2.2991962095771406e-07,1.0127278778747496e-05,0.005470623055105528,stochastic_proposal_reached,3.044029338818959e-05,0.0054401827617173385,15,2.025455755749499,True,1000.0,True,variable_length_endpoint_replacement,1001723,164.43301880923394,2.1548076804512313,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,459.71312031217934,P40_TRANSFER_CALIBRATED_GEN2,1.0127278778747462e-05,0.00010858706624215827,2.2041313774208287,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,9.98575350394089e-06,9.698294893421816e-05,0.00010197582568618861,9.199007218224772e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.1_seed_1001723__attempt0,6.355410022242809e-19,14,"SeedSequence([seed, engine_id]); NumPy exponential(1)",650100207.975902,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,15,0.8896536669955281,1.0127278778747496e-05,300.0,2.2041313774208273,unit_exponential,1.0141727186386804,False,0.0005919900721822477,0.0006019758256861886,2.8502790071077598e-05,3.018994816118087e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,2.9286954756247856,2.9286954756247856,0.0,7.786198688000511e-07,16.2,False,7.844243673490231e-07,2.2973400956248734e-06,0.0002650341985006415,stochastic_proposal_reached,6.935919861329253e-06,0.00025809827863931226,1,0.45946801912497465,True,1000.0,True,variable_length_endpoint_replacement,1001723,406.22725231109337,0.23739025895081772,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,232.76294857526975,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956249188e-06,2.2973400956249188e-06,0.3726748456400829,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,2.280340486986274e-06,1.140170243493137e-06,2.280340486986274e-06,0.0,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1.9744408379131237e-12,0,"SeedSequence([seed, engine_id]); NumPy exponential(1)",462762262.12912136,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1,0.31111080824442655,2.2973400956248734e-06,300.0,0.3726748456400828,unit_exponential,1.0074548554199079,False,0.0005,0.0005022803404869863,0.0,2.7896017346050354e-07
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,41.93099353118328,44.85968900680807,2.9286954756247856,4.2840125488740444e-07,16.2,True,4.383087357882679e-07,1.8378720764998988e-05,0.010537854943880024,stochastic_proposal_reached,5.292331583330957e-05,0.010484931628046715,2,3.675744152999797,True,1000.0,True,variable_length_endpoint_replacement,1001723,397.8878160747925,5.442212818564685,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,253.92672153906207,P40_TRANSFER_CALIBRATED_GEN2,1.8378720764998984e-05,2.0676060860623903e-05,5.574146126938762,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,1.7963290247434557e-05,1.1261985610703552e-05,2.024363073442083e-05,2.280340486986274e-06,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.5375429611429286e-11,1,"SeedSequence([seed, engine_id]); NumPy exponential(1)",705921473.3096915,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,2,0.9962052855964151,1.8378720764998988e-05,300.0,5.574146126938762,unit_exponential,1.0231266383742676,False,0.0005022803404869863,0.0005202436307344208,2.7896017346050354e-07,4.164520679259811e-06
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,8.059844920997676,52.919533927805745,44.85968900680807,4.7265266223380837e-07,16.2,False,4.835835294299245e-07,3.897608253553857e-06,0.002484817627372108,stochastic_proposal_reached,1.1256142625159198e-05,0.0024735614847469487,3,0.7795216507107714,True,1000.0,True,variable_length_endpoint_replacement,1001723,348.3358627155082,0.7452910135049449,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,924.6649700655605,P40_TRANSFER_CALIBRATED_GEN2,3.897608253553907e-06,2.4573669114177812e-05,0.8482871693609023,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,3.8095071591011907e-06,2.2148384313971426e-05,2.405313789352202e-05,2.024363073442083e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.4110334980200803e-12,2,"SeedSequence([seed, engine_id]); NumPy exponential(1)",919092258.6978704,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,3,0.5718523513295346,3.897608253553857e-06,300.0,0.8482871693609024,unit_exponential,1.0231266383742674,False,0.0005202436307344208,0.000524053137893522,4.164520679259811e-06,4.988538459971074e-06
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,19.153393130303954,72.0729270581097,52.919533927805745,4.617201396813639e-07,16.2,True,4.740131067932224e-07,9.078959383327322e-06,0.005160127986075769,stochastic_proposal_reached,2.6599025243571167e-05,0.005133528960832198,4,1.8157918766654644,True,1000.0,True,variable_length_endpoint_replacement,1001723,123.74230770300309,1.8746760093820374,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,969.1319837576335,P40_TRANSFER_CALIBRATED_GEN2,9.07895938332734e-06,3.3652628497505154e-05,1.9759719948773757,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,8.843507351496017e-06,2.847489156927003e-05,3.289664524501804e-05,2.405313789352202e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.5791733248951037e-12,3,"SeedSequence([seed, engine_id]); NumPy exponential(1)",938083821.2394792,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,4,0.8613734975139126,9.078959383327322e-06,300.0,1.9759719948773753,unit_exponential,1.026624281800534,False,0.000524053137893522,0.000532896645245018,4.988538459971074e-06,7.042773404699519e-06
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,30.013647221119143,102.08657427922884,72.0729270581097,4.3717570580902127e-07,16.2,False,5.220359154329654e-07,1.5668201802558977e-05,0.012566772803971305,stochastic_proposal_reached,4.10414561982991e-05,0.012525731347773005,5,3.133640360511795,True,1000.0,True,variable_length_endpoint_replacement,1001723,425.9065699371069,3.2978436943299636,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,695.5709587405851,P40_TRANSFER_CALIBRATED_GEN2,1.566820180255901e-05,4.9320830300064165e-05,3.4100745101689545,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,1.3121237407795732e-05,3.9457263948915904e-05,4.601788265281377e-05,3.289664524501804e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,3.4874876084991935e-12,4,"SeedSequence([seed, engine_id]); NumPy exponential(1)",794467253.1109324,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,5,0.9669612614378194,1.5668201802558977e-05,300.0,3.410074510168954,unit_exponential,1.1941100763293901,False,0.000532896645245018,0.0005460178826528138,7.042773404699519e-06,1.5605814722711208e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,3.899945469074467,105.98651974830331,102.08657427922884,5.716985692439179e-07,16.2,False,5.890697995246809e-07,2.2973400956248734e-06,0.0014886803599720058,stochastic_proposal_reached,6.579461304693719e-06,0.001482100898667312,6,0.45946801912497465,True,1000.0,True,variable_length_endpoint_replacement,1001723,250.9848704924578,0.26145571425771813,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1060.8585577977253,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624884e-06,5.161817039568905e-05,0.3594003956179355,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,2.2295932447991733e-06,4.713267927521336e-05,4.8247475897612944e-05,4.601788265281377e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.689219601900767e-12,5,"SeedSequence([seed, engine_id]); NumPy exponential(1)",981430411.2521411,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,6,0.3019052187053383,2.2973400956248734e-06,300.0,0.35940039563036524,unit_exponential,1.0303852960551165,False,0.0005460178826528138,0.000548247475897613,1.5605814722711208e-05,1.6159606631023025e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,6.903698226510173,112.89021797481348,105.98651974830331,3.9819112129517985e-07,16.2,False,4.2388543510939396e-07,2.9263771266081848e-06,0.0021730764761560485,stochastic_proposal_reached,8.000804198475587e-06,0.0021650756719575727,7,0.5852754253216369,True,1000.0,True,variable_length_endpoint_replacement,1001723,242.4304151640302,0.5420775528813812,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1019.0567276776146,P40_TRANSFER_CALIBRATED_GEN2,2.926377126608216e-06,5.454454752229726e-05,0.6369055091541016,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,2.74899133789763e-06,4.962197156656176e-05,5.0996467235510574e-05,4.8247475897612944e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,5.666933191000648e-13,6,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1023688345.6402409,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,7,0.4710733471286612,2.9263771266081848e-06,300.0,0.6369055091541016,unit_exponential,1.0645275909986123,False,0.000548247475897613,0.0005509964672355106,1.6159606631023025e-05,1.716296584451516e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,13.079211683840072,125.96942965865355,112.89021797481348,3.976168880156157e-07,16.2,True,4.055247208984019e-07,5.303943667660334e-06,0.004294551813759379,stochastic_proposal_reached,1.5535870657376337e-05,0.0042790159431020025,8,1.0607887335320667,True,1000.0,True,variable_length_endpoint_replacement,1001723,260.88355914917366,1.0674278701632065,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1395.0969467091127,P40_TRANSFER_CALIBRATED_GEN2,5.303943667660362e-06,5.9848491189957625e-05,1.1543662337503557,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,5.200515447425971e-06,5.359672495922356e-05,5.6196982682936544e-05,5.0996467235510574e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,3.494074257084139e-12,7,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1125231674.7013328,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,8,0.6847427269766809,5.303943667660334e-06,300.0,1.1543662337503555,unit_exponential,1.0198880709575786,False,0.0005509964672355106,0.0005561969826829366,1.716296584451516e-05,1.820529857008714e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,13.72746173230351,139.69689139095706,125.96942965865355,4.324617361608353e-07,16.2,True,4.3977234347935553e-07,6.03695801603833e-06,0.0013872230933342443,stochastic_proposal_reached,1.9052919233220182e-05,0.0013681701741010241,9,1.207391603207666,True,1000.0,True,variable_length_endpoint_replacement,1001723,10.252750885666185,1.2167644441494074,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1083.456164578979,P40_TRANSFER_CALIBRATED_GEN2,6.0369580160382886e-06,6.588544920599591e-05,1.3139016786272313,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,5.9366019338334035e-06,5.9165283649853246e-05,6.213358461676995e-05,5.6196982682936544e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.761559320817913e-12,8,"SeedSequence([seed, engine_id]); NumPy exponential(1)",991539482.2340195,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,9,0.7312306436826008,6.03695801603833e-06,300.0,1.3139016786272313,unit_exponential,1.016904633883728,False,0.0005561969826829366,0.00056213358461677,1.820529857008714e-05,1.9301482663483156e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,19.138123089308408,158.83501448026547,139.69689139095706,5.262153029580212e-07,16.2,False,6.108055185160879e-07,1.168967119698974e-05,0.0076104887679793775,stochastic_proposal_reached,3.097122539840938e-05,0.007579517542580968,10,2.337934239397948,True,1000.0,True,variable_length_endpoint_replacement,1001723,214.4108397825213,2.4143237090827214,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,323.7633404363638,P40_TRANSFER_CALIBRATED_GEN2,1.1689671196989736e-05,7.757512040298565e-05,2.544175157009294,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,1.0070773239488325e-05,6.716897123651411e-05,7.220435785625827e-05,6.213358461676995e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,9.496810661988072e-12,9,"SeedSequence([seed, engine_id]); NumPy exponential(1)",542019709.9914895,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,10,0.9214621933698557,1.168967119698974e-05,300.0,2.544175157011345,unit_exponential,1.1607521010555157,False,0.00056213358461677,0.0005722043578562583,1.9301482663483156e-05,2.523679554929948e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,10.08145437019212,168.9164688504576,158.83501448026547,4.2534208377647776e-07,16.2,True,4.366665112765689e-07,4.4022335084256865e-06,0.0022868308589426294,stochastic_proposal_reached,1.267492916002541e-05,0.002274155929782604,11,0.8804467016851372,True,1000.0,True,variable_length_endpoint_replacement,1001723,279.779607298173,0.8649841040334988,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1200.152871826055,P40_TRANSFER_CALIBRATED_GEN2,4.402233508425712e-06,8.197735391141136e-05,0.9581153258086251,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,4.2880668093149945e-06,7.434839126091577e-05,7.649242466557327e-05,7.220435785625827e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,3.0289896314411946e-12,10,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1043591465.8405201,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,11,0.6163848052400703,4.4022335084256865e-06,300.0,0.9581153258086249,unit_exponential,1.0266242818005336,False,0.0005722043578562583,0.0005764924246655733,2.523679554929948e-05,2.62328592528633e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,28.034832161964005,196.9513010124216,168.9164688504576,4.0643757567193956e-07,16.2,True,4.2403511788732096e-07,1.1887753360749616e-05,0.008172878849465246,stochastic_proposal_reached,3.310114142001658e-05,0.00813977770804523,12,2.377550672149923,True,1000.0,True,variable_length_endpoint_replacement,1001723,335.82296738138007,2.4954145193335844,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1238.2671956319073,P40_TRANSFER_CALIBRATED_GEN2,1.1887753360749663e-05,9.386510727216103e-05,2.587286354203503,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,1.139440921827837e-05,8.218962927471245e-05,8.788683388385164e-05,7.649242466557327e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,3.0983342304239475e-12,11,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1060007938.0577255,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,12,0.9247761056291764,1.1887753360749616e-05,300.0,2.587286354203504,unit_exponential,1.043297035679559,False,0.0005764924246655733,0.0005878868338838516,2.62328592528633e-05,2.962197691568172e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,2.9821465752379765,199.93344758765957,196.9513010124216,7.646641201076113e-07,16.2,False,7.703645805678043e-07,2.2973400956248734e-06,0.0032114948550560555,stochastic_proposal_reached,6.946305010557816e-06,0.0032045485500454976,13,0.45946801912497465,True,1000.0,True,variable_length_endpoint_replacement,1001723,379.3373201584562,0.19302263439776207,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,1007.4631890574177,P40_TRANSFER_CALIBRATED_GEN2,2.297340095624918e-06,9.616244736778594e-05,0.29291935919071627,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,2.280340486986274e-06,8.902700412734477e-05,9.016717437083791e-05,8.788683388385164e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,2.5574516996962853e-12,12,"SeedSequence([seed, engine_id]); NumPy exponential(1)",956127463.9289122,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,13,0.2539176970478753,2.2973400956248734e-06,300.0,0.2929193591907163,unit_exponential,1.0074548554199074,False,0.0005878868338838516,0.0005901671743708379,2.962197691568172e-05,2.990093708914222e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,2.046017980704164,201.97946556836374,199.93344758765957,8.909490672131994e-07,16.2,False,1.1228347537953727e-06,2.2973400956248734e-06,0.0034396339510435353,stochastic_proposal_reached,6.896055723583339e-06,0.003432737895319952,14,0.45946801912497465,True,1000.0,True,variable_length_endpoint_replacement,1001723,427.19002836255515,0.15039678095749826,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,264.5783460396283,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956248654e-06,9.84597874634108e-05,0.2774029640201852,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,1.8228978114098087e-06,9.107862327654282e-05,9.199007218224772e-05,9.016717437083791e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1.2761707561020256e-12,13,"SeedSequence([seed, engine_id]); NumPy exponential(1)",597367234.0454218,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,14,0.24225091003898774,2.2973400956248734e-06,300.0,0.2774029640201854,unit_exponential,1.2602681736987376,False,0.0005901671743708379,0.0005919900721822477,2.990093708914222e-05,2.8502790071077598e-05
0.0,0.0,18.0,0.1,periodic_search;projective_rejected;exact_cycle_burst;projective_rejected;exact_cycle_burst;first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,21.084259782287205,223.06372535065094,201.97946556836374,4.736117656987834e-07,16.2,False,4.80324131998001e-07,1.0127278778747496e-05,0.007061382292649611,stochastic_proposal_reached,3.0136005443438954e-05,0.007031246287206172,15,2.025455755749499,True,1000.0,True,variable_length_endpoint_replacement,1001723,262.9433919201448,2.1015973740350624,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,913.4938996729721,P40_TRANSFER_CALIBRATED_GEN2,1.0127278778747462e-05,0.00010858706624215827,2.204131377419239,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,9.98575350394089e-06,9.698294893421816e-05,0.00010197582568618861,9.199007218224772e-05,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,1.966547462967757e-12,14,"SeedSequence([seed, engine_id]); NumPy exponential(1)",922098379.3484586,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,15,0.8896536669953525,1.0127278778747496e-05,300.0,2.2041313774208273,unit_exponential,1.0141727186386804,False,0.0005919900721822477,0.0006019758256861886,2.8502790071077598e-05,3.018994816118087e-05
0.0,0.0,21.000000000000004,0.1,first_passage_cycle_locator,P40_TRANSFER_CALIBRATED_GEN2,1.19994139165627,1.19994139165627,0.0,1.900376554090477e-06,18.900000000000002,False,1.914543586544604e-06,2.2973400956248734e-06,0.00019142511113437897,stochastic_proposal_reached,7.078173734929918e-06,0.00018434693739944905,1,0.45946801912497465,False,1000.0,True,variable_length_endpoint_replacement,1001723,158.27198287700884,0.11882996181992551,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,512.3561642008149,P40_TRANSFER_CALIBRATED_GEN2,2.2973400956249188e-06,2.2973400956249188e-06,0.37267484564008085,stochastic_avalanche_geometry_events.json:event_transaction_audit.hazard_action_completed,False,3771f079442b30963b0e8585eb20803b4e593365,2.280340486986274e-06,1.140170243493137e-06,2.280340486986274e-06,0.0,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,3.0513081883378734e-06,0,"SeedSequence([seed, engine_id]); NumPy exponential(1)",715169673.0011592,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1,0.31111080824442516,2.2973400956248734e-06,300.0,0.3726748456400828,unit_exponential,1.0074548554199079,False,0.0005,0.0005022803404869863,0.0,2.7896017346050354e-07
