K_shield,Kmax,R,applied_full_DeltaK,attempt,barrier_floor_active,candidate_id,candidate_row_sha256,completion_time_unix,cycle_horizon,cycles,developed_cycles,developed_event_count,developed_extension_m,developed_path_rate,developed_qualified,developed_tortuosity,exit_code,final_extension_um,floor_eV,freeze_sha256,frequency_Hz,generation,independent_validation,initiation_cycles,job_key,late_early_ratio,launch_head,launch_time_unix,material_manifest_sha256,max_recorded_stress_Pa,maximum_recorded_renewal_fraction,mean_event_length_m,mean_wait_cycles,minimum_event_barrier_eV,mobile_count,n_bins,physical_rate,post_geometry_checkpoint_K_shield_Pa_sqrt_m,post_geometry_checkpoint_mobile_count,post_geometry_checkpoint_radius_m,post_geometry_checkpoint_retained_count,post_geometry_checkpoint_sigma_back_Pa,predicted_rate,prediction_residual_decade,qualified_physical_source_commit,renewal_ceiling_active,result_path,result_path_virgin_at_launch,resume,retained_count,seed,seed_mapping,sigma_back,stage,status,stress_cap_active,target,target_extension_um,target_reached,temperature_K,terminal_radius_m,terminal_radius_scope,threshold_distribution,total_events,unqualified_interval_rate,wall_seconds
-1.3090845446403228e-11,18.0,0.1,16.2,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789076343.902453,1000000000000.0,223.06372535065094,178.20403634384286,13,8.173219495176778e-05,4.933165779248175e-07,True,1.075598244160858,0,101.97582568618861,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,2.9286954756247856,K_18_R_0.1_seed_1001723,1.0724151511776812,3771f079442b30963b0e8585eb20803b4e593365,1789075844.750085,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,7041123176.354864,0.0004271900283625551,6.287091919366752e-06,13.708002795680219,0.40766107623400166,913.4938996729721,80,4.5864390408119796e-07,-1.3090898271379601e-251,3.013316992713037e-207,1e-06,5.274306920231056e-252,922098379.3484586,4.477115562627154e-07,0.010477321124381527,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.1_seed_1001723__attempt0,True,False,1.966547462967757e-12,1001723,"SeedSequence([seed, engine_id]); NumPy exponential(1)",922098379.3484586,SEED2,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.161459457820466e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,15,4.5864390408119796e-07,499.147823709005
-1.9161979303981822e-05,21.0,0.1,18.900000000000002,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789076215.759296,1000000000000.0,136.3416668044675,112.18435068812784,13,8.173219495176778e-05,7.836298453598639e-07,True,1.075598244160858,0,101.97582568618861,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,1.19994139165627,K_21_R_0.1_seed_1001723,1.0798953619491882,3771f079442b30963b0e8585eb20803b4e593365,1789075844.750143,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,8030729206.288558,0.0008024163852086132,6.287091919366752e-06,8.629565437548296,0.40200650107437375,1654.223738284096,80,7.285525516743689e-07,-1.4229445864982797e-199,1.041645511692072e-155,1e-06,5.733022035283333e-200,1243466236.6486752,8.084776810316857e-07,-0.04520715160319727,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.1_seed_1001723__attempt0,True,False,2.8785701431690996e-06,1001723,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1243466236.6486752,SEED2,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.2932202953419237e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,15,7.285525516743689e-07,371.0051848750445
-4.278577071692151e-20,15.0,-0.95,29.25,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789079118.117248,1000000000000.0,669.0744001280717,501.013515993635,12,7.175976073580065e-05,1.5089278413062472e-07,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,1.9879403820722337,K_15_R_-0.95_seed_1720,0.9269660963568596,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789077975.959061,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,5965952826.779074,0.0002208912348364148,5.979980061316721e-06,41.75112633280292,0.4135295952362028,246.44301344611966,80,1.4322919131928629e-07,-4.9626694655915954e-191,1.3703068855611047e-146,1e-06,1.767635368279723e-191,472894211.3116258,1.4313529310823394e-07,0.00028480819794138355,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_-0.95_seed_1720__attempt0,True,False,7.653909860347251e-21,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",472894211.3116258,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.042472401934852e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,1.4322919131928629e-07,1142.1026017499971
-4.646338803977363e-18,15.0,0.5,7.5,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789078913.2961001,1000000000000.0,310.2938133738451,232.85517503265874,12,7.175976073580065e-05,3.2466241862457984e-07,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,0.9606190925448632,K_15_R_0.5_seed_1720,0.9137187418344298,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789077975.959092,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,5965582592.470654,0.00021808643683688496,5.979980061316721e-06,19.404597919388227,0.4136428905670148,244.65086887178455,80,3.081733559313685e-07,-4.1003073089314605e-190,8.557382127236406e-147,1e-06,1.4604736967440074e-190,471171484.1448854,3.0703557987375173e-07,0.0016063824761643772,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_15_R_0.5_seed_1720__attempt0,True,False,8.311795676877386e-19,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",471171484.1448854,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.0421635410863276e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,3.081733559313685e-07,937.2843329170137
-1.5270683123008484e-11,18.0,-0.95,35.1,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789078411.1999218,1000000000000.0,323.1549502829648,245.23457356019185,12,7.175976073580065e-05,3.08273516322923e-07,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,0.9691044110229556,K_18_R_-0.95_seed_1720,0.9524204983404557,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789077975.9565241,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,7065559385.831114,0.00051444213638315,5.979980061316721e-06,20.43621446334932,0.40599912018507645,580.5359660480593,80,2.9261681864032724e-07,-1.336720903590334e-147,2.0759486226931687e-104,1e-06,4.761218045924528e-148,725836724.1258383,2.961176738671538e-07,-0.005165044844612599,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_-0.95_seed_1720__attempt0,True,False,2.7317594348341065e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",725836724.1258383,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.1000505419210866e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,2.9261681864032724e-07,435.19756712502567
-1.541696710318574e-11,18.0,0.5,9.0,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789078801.7557209,1000000000000.0,149.9615267061672,114.02112232586384,12,7.175976073580065e-05,6.630291192827907e-07,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,0.18393616560471424,K_18_R_0.5_seed_1720,0.9426309492520488,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789078411.241086,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,7061742939.370784,0.0005178274275059715,5.979980061316721e-06,9.501760193821987,0.4059403943688067,577.8970872156154,80,6.293549762711213e-07,-1.3788755617556238e-146,1.3427854473447744e-104,1e-06,4.9113672043400896e-147,724184038.666491,6.3584195860398e-07,-0.004453512716434809,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_18_R_0.5_seed_1720__attempt0,True,False,2.7579280494708167e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",724184038.666491,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.0995956872300539e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,6.293549762711213e-07,390.5087838329491
-1.686868532430125e-05,21.0,-0.95,40.949999999999996,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789079169.377405,1000000000000.0,198.54737612186048,154.30533050845497,12,7.175976073580065e-05,4.899333293687511e-07,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,0.10646993946263916,K_21_R_-0.95_seed_1720,0.9566205739227894,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789078801.799509,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,8064610734.427725,0.0009214198060761461,5.979980061316721e-06,12.858777542371248,0.40075896690205226,1111.7566266127171,80,4.6505043279673775e-07,-1.0182483744387464e-113,2.3794258604394393e-72,1e-06,3.6268602657227274e-114,1004892602.7206159,5.34264699197719e-07,-0.06025642683773535,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_-0.95_seed_1720__attempt0,True,False,3.0176237234819583e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1004892602.7206159,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.1916020021068655e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,4.6505043279673775e-07,367.5978799590375
-1.935355070603479e-05,21.0,0.5,10.5,0,False,P40_TRANSFER_CALIBRATED_GEN2,142e0c7dc0c00193d62aa1cb9c5120cea0261a0f41a7949071dac710ec97a729,1789079187.806128,1000000000000.0,92.83952553084798,71.99665764662168,12,7.175976073580065e-05,1.0500393599715975e-06,True,1.0535058024188293,0,102.66778366452745,0.387010349379817,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,2,True,0.08325821265741434,K_21_R_0.5_seed_1720,0.9833596063415077,c3f3292d63df4ccd8ef7da2c9a0ce3cd14de085c,1789078913.33952,68686f49551fd679375dd112b3e1ee7604ac3b2ecd9cb906bb1124a2fa66f649,8051040238.003906,0.0009262097736002399,5.979980061316721e-06,5.999721470551807,0.40071213673312944,1118.928381840169,80,9.96709612382511e-07,-2.2083908339801427e-113,1.5426361090457743e-72,1e-06,7.865983288594214e-114,1008138908.5861816,1.1503842521653288e-06,-0.06227428127029411,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P40_TRANSFER_CALIBRATED_GEN2/K_21_R_0.5_seed_1720__attempt0,True,False,3.4621389539521603e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1008138908.5861816,R_TRANSFER,PHYSICAL_TARGET_REACHED,False,P40,100,True,300,1.1928379946710684e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,9.96709612382511e-07,274.49002649995964
-6.486139954347267e-22,13.5,0.1,12.15,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789071481.788512,1000000000000.0,451.89976207942794,335.24712305946974,12,7.175976073580065e-05,2.255032753910978e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,1.2002567606154995,K_13.5_R_0.1_seed_1720,0.9084927543859657,f2d692263518b64a9bbef5619fea9fe359dee037,1789070475.2153568,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5382724799.829595,0.0001559535564814062,5.979980061316721e-06,27.937260254955813,0.4166110012754007,122.56552257356857,80,2.1405034018165498e-07,-5.5750282071010244e-216,6.649190527268641e-172,1e-06,1.9857492236259618e-216,333493547.7218476,2.1919691620152773e-07,-0.010318517552828779,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_13.5_R_0.1_seed_1720__attempt0,True,False,1.160299972407255e-22,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",333493547.7218476,PILOT,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0211231477365545e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,2.1405034018165498e-07,1006.5530367080355
-1.575719597516629e-11,18.0,0.1,16.2,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789071066.0137842,1000000000000.0,204.45069924015417,153.975089642213,12,7.175976073580065e-05,4.90984122763108e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.8168908836229606,K_18_R_0.1_seed_1720,0.9456779974146793,f2d692263518b64a9bbef5619fea9fe359dee037,1789070682.805519,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,7062533404.409417,0.0004079259566343448,5.979980061316721e-06,12.831257470184417,0.4080730925550408,580.5628691128121,80,4.660478581473569e-07,-2.29262801464973e-146,2.1057456431397996e-104,1e-06,8.166029158413575e-147,725853585.9328331,4.4757472125231577e-07,0.017564966532961596,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_18_R_0.1_seed_1720__attempt0,True,False,2.8187913008886067e-12,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",725853585.9328331,PILOT,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.100055178628801e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,4.660478581473569e-07,383.1882978749927
-1.8625694465338282e-05,21.0,0.1,18.900000000000002,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789071388.974091,1000000000000.0,147.93205052707168,112.96015913789515,12,7.175976073580065e-05,6.692565316154134e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.1464159292759449,K_21_R_0.1_seed_1720,0.9224045689979535,f2d692263518b64a9bbef5619fea9fe359dee037,1789071066.049273,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,8055608489.945977,0.0006019699010253887,5.979980061316721e-06,9.413346594824596,0.40459085337283474,1117.6526808517315,80,6.352661087189204e-07,-1.0505244027387694e-112,5.099498530545109e-72,1e-06,3.741822936179449e-113,1007567623.4621167,6.475630211751719e-07,-0.008326354122362517,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_21_R_0.1_seed_1720__attempt0,True,False,3.3319334359252946e-06,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",1007567623.4621167,PILOT,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.19261813820748e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,6.352661087189204e-07,322.92051620798884
-4.786783920265565e-26,12.0,0.1,10.8,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075354.62709,1000000000000.0,635.7171421332991,468.48475785567933,12,7.175976073580065e-05,1.613698696653048e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,2.0256951334969244,K_12_R_0.1_seed_1720,0.8978770211252667,7d415be264ed9bafd08ee29395c750ff991239ac,1789074129.957752,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,4787224071.001672,0.00010607390343303334,5.979980061316721e-06,39.040396487973275,0.4200118280761626,45.25764267396692,80,1.5317416315582e-07,-8.066514990197763e-243,4.1997166563718366e-198,1e-06,2.8731829300550206e-243,202650931.13057137,1.661251288858869e-07,-0.035249814584907765,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_12_R_0.1_seed_1720__attempt0,True,False,8.563032700852796e-27,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",202650931.13057137,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.007799778036233e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,1.5317416315582e-07,1224.6801877500257
-6.277684510923587e-24,12.75,0.1,11.475,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075309.889461,1000000000000.0,533.9921595223866,394.06154586848567,12,7.175976073580065e-05,1.9184648973737575e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,1.8939796214913218,K_12.75_R_0.1_seed_1720,0.905978249941367,7d415be264ed9bafd08ee29395c750ff991239ac,1789074129.963018,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5085833110.3441925,0.000127618225490476,5.979980061316721e-06,32.83846215570714,0.4183816024616563,78.91828093490525,80,1.82102926530542e-07,-3.2974497812628957e-229,8.392774807027463e-185,1e-06,1.174506764785567e-229,267602916.22207734,1.912138440844217e-07,-0.021202407169041204,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_12.75_R_0.1_seed_1720__attempt0,True,False,1.1230094505211463e-24,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",267602916.22207734,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0136008580677013e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,1.82102926530542e-07,1179.936985083972
-3.8124021900866874e-18,15.0,0.1,13.5,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075124.233551,1000000000000.0,333.8023687902232,247.98380507090008,12,7.175976073580065e-05,3.048558928827572e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,1.0043156718755166,K_15_R_0.1_seed_1720,0.9076991679915178,7d415be264ed9bafd08ee29395c750ff991239ac,1789074129.956792,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,5965963782.672818,0.0002305501482158667,5.979980061316721e-06,20.66531708924167,0.4131500545605019,239.89886715150527,80,2.893727705939672e-07,-9.691361581443538e-191,2.3888530165637096e-147,1e-06,3.4519311868599175e-191,466572721.10452497,2.840034532423014e-07,0.00813404171934172,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_15_R_0.1_seed_1720__attempt0,True,False,6.81997361386959e-19,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",466572721.10452497,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.0413445728323105e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,2.893727705939672e-07,994.2876916670357
-1.0039711758932754e-14,16.5,0.1,14.85,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075648.749464,1000000000000.0,256.44957164668335,191.52467088841792,12,7.175976073580065e-05,3.9472368736974334e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.9135507728730178,K_16.5_R_0.1_seed_1720,0.9220992940047532,7d415be264ed9bafd08ee29395c750ff991239ac,1789075124.2713752,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,6527371231.491942,0.0003146642769136671,5.979980061316721e-06,15.960389240701494,0.4103866514765171,393.19345560569747,80,3.7467632970171146e-07,-1.6528750668200469e-167,7.864980399262622e-125,1e-06,5.887316185854853e-168,597328824.6938686,3.604141565921272e-07,0.016854416110294694,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_16.5_R_0.1_seed_1720__attempt0,True,False,1.7959954443668425e-15,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",597328824.6938686,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.067763619633732e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,3.7467632970171146e-07,524.4731732920045
-2.0860946418533164e-08,19.5,0.1,17.55,0,False,P25_TRANSFER_V1_RANK1,6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a,1789075738.452259,1000000000000.0,171.72424947043987,130.47066266565787,12,7.175976073580065e-05,5.794354284003487e-07,True,1.0535058024188293,0,102.66778366452745,0.3952969287735193,aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514,1000,1,True,0.21735689722591922,K_19.5_R_0.1_seed_1720,0.944327205533423,7d415be264ed9bafd08ee29395c750ff991239ac,1789075309.931812,dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898,7572699012.735716,0.0005051085113889404,5.979980061316721e-06,10.872555222138155,0.4061630304207808,808.7268759848497,80,5.500068695112794e-07,-6.913632205834951e-128,1.4280675754305548e-86,1e-06,2.4625416771885067e-128,856778354.292143,5.439684743897599e-07,0.004794382850534434,f2d692263518b64a9bbef5619fea9fe359dee037,False,/Volumes/Data/Data/Nanopillar_calculation/PF-fracture-fatigue_worktrees/v10230-prospective-paris-candidate-design/runs/prospective_paris_transfer_v1/P25_TRANSFER_V1_RANK1/K_19.5_R_0.1_seed_1720__attempt0,True,False,3.731796777652351e-09,1720,"SeedSequence([seed, engine_id]); NumPy exponential(1)",856778354.292143,GRID,PHYSICAL_TARGET_REACHED,False,P25,100,True,300,1.139377346268234e-06,last recorded cleavage event state before geometry and MPZ translation; translated terminal checkpoint reported separately,unit_exponential,18,5.500068695112794e-07,428.5179889999563
