case_label,extension_um,KJ_mean_MPa_sqrtm,KJ_std_MPa_sqrtm,n_contributing_seeds
FCC_like_case29,168.67469879518114,6.95184396399009,0.0,3
FCC_like_case29,171.68674698795223,6.927418318428342,8.881784197001252e-16,3
FCC_like_case29,174.69879518072335,6.908839880584124,0.0,3
FCC_like_case29,177.71084337349444,6.880043813236612,0.0,3
FCC_like_case29,180.72289156626553,6.860364086944366,0.0,3
FCC_like_case29,183.73493975903662,6.873147865856068,0.0,3
FCC_like_case29,186.7469879518077,6.893867300659827,0.0,3
FCC_like_case29,189.7590361445788,6.920333244902662,8.881784197001252e-16,3
FCC_like_case29,192.7710843373499,6.944129692521828,0.0,3
FCC_like_case29,195.78313253012098,6.964654774475409,0.0,3
FCC_like_case29,198.79518072289207,6.976529724551868,0.0,3
FCC_like_case29,201.80722891566316,7.324425192241012,0.0,3
FCC_like_case29,204.81927710843425,7.896334338338615,0.0,3
FCC_like_case29,207.83132530120534,7.853333677903334,8.881784197001252e-16,3
FCC_like_case29,210.84337349397643,7.7681708787486485,0.0,3
FCC_like_case29,213.85542168674755,7.675518596907511,8.881784197001252e-16,3
FCC_like_case29,216.86746987951864,7.5886769117032635,0.0,3
FCC_like_case29,219.87951807228973,7.5053965599216275,0.0,3
FCC_like_case29,222.89156626506082,8.052981328180662,0.0,3
FCC_like_case29,225.9036144578319,8.428869788917394,0.0,3
FCC_like_case29,228.915662650603,8.34279942320923,0.0,3
FCC_like_case29,231.9277108433741,8.256896169679838,0.0,3
FCC_like_case29,234.93975903614518,8.171086916751003,0.0,3
FCC_like_case29,237.95180722891627,8.0708232680953,0.0,3
FCC_like_case29,240.96385542168736,8.200625406719961,0.0,3
FCC_like_case29,243.97590361445845,8.81994419210971,0.0,3
FCC_like_case29,246.98795180722954,9.032768003560014,0.0,3
FCC_like_case29,250.00000000000063,9.036185313283925,0.0,3
FCC_like_case29,253.01204819277174,9.041951920292583,0.0,3
FCC_like_case29,256.0240963855428,9.030860483680563,0.0,3
FCC_like_case29,259.0361445783139,8.98704460945193,0.0,3
FCC_like_case29,262.048192771085,8.623128000279696,0.0,3
FCC_like_case29,265.0602409638561,8.118664045409762,0.0,3
FCC_like_case29,268.07228915662716,8.108526510052625,0.0,3
FCC_like_case29,271.0843373493983,8.102304879902096,0.0,3
FCC_like_case29,274.0963855421694,8.103044859007754,0.0,3
FCC_like_case29,277.1084337349405,8.08036452214526,0.0,3
FCC_like_case29,280.1204819277116,8.056655253327877,0.0,3
FCC_like_case29,283.13253012048267,8.249146296122827,0.0,3
FCC_like_case29,286.14457831325376,8.37345194319867,0.0,3
FCC_like_case29,289.15662650602485,8.386507734101247,0.0,3
FCC_like_case29,292.16867469879594,8.401614879297657,0.0,3
FCC_like_case29,295.18072289156703,8.415793664873826,0.0,3
FCC_like_case29,298.1927710843381,8.402930083757502,0.0,3
FCC_like_case29,301.2048192771092,8.554290969428958,0.0,3
FCC_like_case29,304.2168674698803,8.951988555282094,0.0,3
FCC_like_case29,307.2289156626514,9.050107348735505,0.0,3
FCC_like_case29,310.2409638554225,9.041887488166951,0.0,3
FCC_like_case29,313.25301204819357,9.0212333621231,0.0,3
FCC_like_case29,316.26506024096466,8.994397978344912,0.0,3
FCC_like_case29,319.27710843373575,8.959026571981209,0.0,3
FCC_like_case29,322.28915662650684,9.190757947686015,0.0,3
FCC_like_case29,325.3012048192779,9.464935398182744,0.0,3
FCC_like_case29,328.313253012049,9.361993299085656,0.0,3
FCC_like_case29,331.3253012048201,9.255186403764629,0.0,3
FCC_like_case29,334.3373493975912,9.143460676885859,0.0,3
FCC_like_case29,337.3493975903623,9.020211980281196,0.0,3
FCC_like_case29,340.3614457831334,9.010017897212919,0.0,3
FCC_like_case29,343.37349397590447,9.852724814895955,0.0,3
FCC_like_case29,346.38554216867556,10.303017589797818,0.0,3
FCC_like_case29,349.3975903614467,10.292650284043486,0.0,3
FCC_like_case29,352.4096385542178,10.278070792022413,0.0,3
FCC_like_case29,355.4216867469889,10.255543792593881,0.0,3
FCC_like_case29,358.43373493976,10.190665105143472,0.0,3
FCC_like_case29,361.44578313253106,9.585218437425345,0.0,3
FCC_like_case29,364.45783132530215,8.394156457750505,0.0,3
FCC_like_case29,367.46987951807324,8.096348642482601,0.0,3
FCC_like_case29,370.48192771084433,7.996242173375763,0.0,3
FCC_like_case29,373.4939759036154,7.904646813852825,0.0,3
FCC_like_case29,376.5060240963865,7.811204047444266,0.0,3
FCC_like_case29,379.5180722891576,7.71591387415009,0.0,3
FCC_like_case29,382.5301204819287,7.915731080911684,0.0,3
FCC_like_case29,385.5421686746998,8.13144012723762,0.0,3
FCC_like_case29,388.55421686747087,8.16347331925539,0.0,3
FCC_like_case29,391.56626506024196,8.193279845754576,0.0,3
FCC_like_case29,394.57831325301305,8.22103098869815,0.0,3
FCC_like_case29,397.59036144578414,8.240313053688975,0.0,3
FCC_like_case29,400.60240963855523,8.388988991199733,0.0,3
FCC_like_case29,403.6144578313263,9.060755167224576,0.0,3
FCC_like_case29,406.6265060240974,9.309698060602239,0.0,3
FCC_like_case29,409.6385542168685,9.198458157650796,0.0,3
FCC_like_case29,412.6506024096396,9.073932001628426,0.0,3
FCC_like_case29,415.6626506024107,8.950962461170661,0.0,3
FCC_like_case29,418.67469879518177,8.839935349488638,0.0,3
FCC_like_case29,421.68674698795286,9.541235569591045,0.0,3
FCC_like_case29,424.698795180724,10.880792978952703,0.0,3
FCC_like_case29,427.7108433734951,10.991229117746448,0.0,3
FCC_like_case29,430.7228915662662,10.963528217852074,0.0,3
FCC_like_case29,433.7349397590373,10.930861957311832,0.0,3
FCC_like_case29,436.74698795180836,10.878475746525874,0.0,3
FCC_like_case29,439.75903614457945,10.811809571768878,0.0,3
FCC_like_case29,442.77108433735054,10.869097467134829,0.0,3
FCC_like_case29,445.78313253012163,10.912598311260927,1.7763568394002505e-15,3
FCC_like_case29,448.7951807228927,10.886181490523441,0.0,3
FCC_like_case29,451.8072289156638,10.855075044322716,0.0,3
FCC_like_case29,454.8192771084349,10.820842181146494,0.0,3
FCC_like_case29,457.831325301206,10.743918371418076,0.0,3
FCC_like_case29,460.8433734939771,10.379736711520168,0.0,3
FCC_like_case29,463.8554216867482,9.283899032991334,0.0,3
FCC_like_case29,466.86746987951926,8.823933469709226,0.0,3
FCC_like_case29,469.87951807229035,8.753695977062213,0.0,3
FCC_like_case29,472.89156626506144,8.707404333289267,0.0,3
FCC_like_case29,475.90361445783253,8.662126454630211,0.0,3
FCC_like_case29,478.9156626506036,8.616885959263035,0.0,3
FCC_like_case29,481.9277108433747,8.584114010644363,0.0,3
FCC_like_case29,484.9397590361458,8.558355619571724,0.0,3
FCC_like_case29,487.9518072289169,8.59384150920788,0.0,3
FCC_like_case29,490.963855421688,8.630012496611013,0.0,3
FCC_like_case29,493.97590361445907,8.664983314799448,0.0,3
FCC_like_case29,496.98795180723016,8.69362803471492,0.0,3
FCC_like_case29,500.00000000000125,8.719013855520078,0.0,3
FCC_like_case29,503.0120481927724,9.712833879422638,0.0,3
FCC_like_case29,506.0240963855435,10.363719690637257,0.0,3
FCC_like_case29,509.0361445783146,10.348909677222355,0.0,3
FCC_like_case29,512.0481927710856,10.325237145165424,0.0,3
FCC_like_case29,515.0602409638567,10.297146274986593,0.0,3
FCC_like_case29,518.0722891566278,10.256916090227346,0.0,3
FCC_like_case29,521.0843373493989,10.443991220573192,0.0,3
FCC_like_case29,524.09638554217,11.03516468888369,0.0,3
FCC_like_case29,527.1084337349411,11.193611232935782,0.0,3
FCC_like_case29,530.1204819277121,11.166534222679354,1.7763568394002505e-15,3
FCC_like_case29,533.1325301204832,11.137797415676877,0.0,3
FCC_like_case29,536.1445783132543,11.096869726268446,1.7763568394002505e-15,3
FCC_like_case29,539.1566265060254,11.03605164977663,0.0,3
FCC_like_case29,542.1686746987966,11.105031470671397,0.0,3
FCC_like_case29,545.1807228915677,11.216348867453993,0.0,3
FCC_like_case29,548.1927710843388,11.200149244994323,0.0,3
FCC_like_case29,551.2048192771099,11.182163558864639,0.0,3
FCC_like_case29,554.216867469881,11.16149877722993,0.0,3
FCC_like_case29,557.2289156626521,11.105285853803489,1.7763568394002505e-15,3
FCC_like_case29,560.2409638554232,10.918001073188131,0.0,3
FCC_like_case29,563.2530120481943,9.36702364295054,0.0,3
FCC_like_case29,566.2650602409653,8.446104031449607,0.0,3
FCC_like_case29,569.2771084337364,8.39526426487072,0.0,3
FCC_like_case29,572.2891566265075,8.36301903703223,0.0,3
FCC_like_case29,575.3012048192786,8.336049406417,0.0,3
FCC_like_case29,578.3132530120497,8.303712514391064,0.0,3
FCC_like_case29,581.3253012048208,8.141814245483033,0.0,3
FCC_like_case29,584.3373493975919,7.815019678725066,0.0,3
FCC_like_case29,587.349397590363,7.723592320995805,0.0,3
FCC_like_case29,590.3614457831341,7.698425751693961,0.0,3
FCC_like_case29,593.3734939759051,7.67234372842443,0.0,3
FCC_like_case29,596.3855421686762,7.652412194506128,0.0,3
FCC_like_case29,599.3975903614473,7.639700800261007,0.0,3
FCC_like_case29,602.4096385542184,8.814714080517419,0.0,3
FCC_like_case29,605.4216867469895,10.078948999892777,0.0,3
FCC_like_case29,608.4337349397606,10.067253952299726,0.0,3
FCC_like_case29,611.4457831325317,10.0493635197052,0.0,3
FCC_like_case29,614.4578313253028,10.024761420025737,0.0,3
FCC_like_case29,617.4698795180739,9.988870638524718,0.0,3
FCC_like_case29,620.481927710845,9.986243142277408,0.0,3
FCC_like_case29,623.493975903616,10.171257411077153,0.0,3
FCC_like_case29,626.5060240963871,10.206425021789057,0.0,3
FCC_like_case29,629.5180722891582,10.091745974413115,0.0,3
FCC_like_case29,632.5301204819293,9.972868203440994,0.0,3
FCC_like_case29,635.5421686747004,9.850598062680382,0.0,3
FCC_like_case29,638.5542168674715,9.71651712976041,0.0,3
FCC_like_case29,641.5662650602426,10.025729795628372,0.0,3
FCC_like_case29,644.5783132530137,10.74413655268524,0.0,3
FCC_like_case29,647.5903614457848,10.830674216432776,0.0,3
FCC_like_case29,650.6024096385559,10.813386030104647,0.0,3
FCC_like_case29,653.614457831327,10.792244085628857,1.7763568394002505e-15,3
FCC_like_case29,656.626506024098,10.744375136077133,0.0,3
FCC_like_case29,659.6385542168691,10.673738737757025,0.0,3
FCC_like_case29,662.6506024096402,9.421301552614796,0.0,3
FCC_like_case29,665.6626506024113,8.315004447798868,0.0,3
FCC_like_case29,668.6746987951824,8.298206851157314,0.0,3
FCC_like_case29,671.6867469879535,8.293961287225711,0.0,3
FCC_like_case29,674.6987951807246,8.299578034709072,0.0,3
FCC_like_case29,677.7108433734957,8.269947143247762,0.0,3
FCC_like_case29,680.7228915662668,8.247836720984198,0.0,3
FCC_like_case29,683.7349397590378,8.261943064882933,0.0,3
FCC_like_case29,686.7469879518089,8.235035199496558,0.0,3
FCC_like_case29,689.75903614458,8.178427389455441,0.0,3
FCC_like_case29,692.7710843373511,8.127433266052,0.0,3
FCC_like_case29,695.7831325301223,8.073386742552469,0.0,3
FCC_like_case29,698.7951807228934,8.009263278273819,0.0,3
FCC_like_case29,701.8072289156645,8.514197008023258,0.0,3
FCC_like_case29,704.8192771084356,9.398502200458081,0.0,3
FCC_like_case29,707.8313253012067,9.355191012381512,0.0,3
FCC_like_case29,710.8433734939778,9.251958387852168,0.0,3
FCC_like_case29,713.8554216867489,9.146895214108712,0.0,3
FCC_like_case29,716.86746987952,9.03401186718081,0.0,3
FCC_like_case29,719.879518072291,8.9163355108818,0.0,3
FCC_like_case29,722.8915662650621,9.87136712403256,0.0,3
FCC_like_case29,725.9036144578332,10.564237920432967,0.0,3
FCC_like_case29,728.9156626506043,10.54110909183039,0.0,3
FCC_like_case29,731.9277108433754,10.51581369982924,0.0,3
FCC_like_case29,734.9397590361465,10.489299615916392,0.0,3
FCC_like_case29,737.9518072289176,10.426493288702696,0.0,3
FCC_like_case29,740.9638554216887,10.305609277635822,0.0,3
FCC_like_case29,743.9759036144598,10.062884086687362,0.0,3
FCC_like_case29,746.9879518072308,9.917091539762573,0.0,3
FCC_like_case29,750.0000000000019,9.821233991274225,0.0,3
higher_barrier_case171,0.0,6.99999999999996,0.0,3
higher_barrier_case171,3.012048192771092,6.99999999999996,0.0,3
higher_barrier_case171,6.024096385542184,7.029271004255829,0.0,3
higher_barrier_case171,9.036144578313277,7.115362193243679,0.0,3
higher_barrier_case171,12.048192771084368,7.255452189490842,8.881784197001252e-16,3
higher_barrier_case171,15.06024096385546,7.420407515214673,8.881784197001252e-16,3
higher_barrier_case171,18.072289156626553,7.558615017904063,8.881784197001252e-16,3
higher_barrier_case171,21.084337349397643,7.735624140357905,0.0,3
higher_barrier_case171,24.096385542168736,7.981613920170775,8.881784197001252e-16,3
higher_barrier_case171,27.10843373493983,8.094387579865966,0.0,3
higher_barrier_case171,30.12048192771092,8.15077317498395,0.0,3
higher_barrier_case171,33.13253012048201,8.224068170030737,0.0,3
higher_barrier_case171,36.144578313253106,8.28400979752903,0.0,3
higher_barrier_case171,39.156626506024196,8.32216435165873,0.0,3
higher_barrier_case171,42.168674698795286,7.733597183973875,0.0,3
higher_barrier_case171,45.18072289156638,6.95643258357094,0.0,3
higher_barrier_case171,48.19277108433747,7.042934990529059,0.0,3
higher_barrier_case171,51.20481927710856,7.123073547391724,8.881784197001252e-16,3
higher_barrier_case171,54.21686746987966,7.193666329111212,0.0,3
higher_barrier_case171,57.22891566265075,7.251593713309542,0.0,3
higher_barrier_case171,60.24096385542184,7.280906786605654,0.0,3
higher_barrier_case171,63.253012048192936,7.032330336672561,0.0,3
higher_barrier_case171,66.26506024096402,6.863288985611203,0.0,3
higher_barrier_case171,69.27710843373512,6.80408181870605,8.881784197001252e-16,3
higher_barrier_case171,72.28915662650621,6.75701058506385,0.0,3
higher_barrier_case171,75.3012048192773,6.711906196824489,8.881784197001252e-16,3
higher_barrier_case171,78.31325301204839,6.6500118174107135,0.0,3
higher_barrier_case171,81.32530120481948,6.955749688805568,0.0,3
higher_barrier_case171,84.33734939759057,7.729383152138685,8.881784197001252e-16,3
higher_barrier_case171,87.34939759036168,7.915766271059671,0.0,3
higher_barrier_case171,90.36144578313277,7.93682987452307,0.0,3
higher_barrier_case171,93.37349397590386,7.960204923158531,8.881784197001252e-16,3
higher_barrier_case171,96.38554216867495,7.970578728018327,8.881784197001252e-16,3
higher_barrier_case171,99.39759036144603,7.965690203228427,0.0,3
higher_barrier_case171,102.40963855421712,8.424571385010982,0.0,3
higher_barrier_case171,105.42168674698821,8.906432111504127,0.0,3
higher_barrier_case171,108.43373493975932,8.817235134697471,0.0,3
higher_barrier_case171,111.44578313253041,8.72597024226966,0.0,3
higher_barrier_case171,114.4578313253015,8.63246510791893,0.0,3
higher_barrier_case171,117.46987951807259,8.534954258260761,0.0,3
higher_barrier_case171,120.48192771084368,8.514307569964275,0.0,3
higher_barrier_case171,123.49397590361477,8.90181407145756,0.0,3
higher_barrier_case171,126.50602409638587,9.053350384372518,0.0,3
higher_barrier_case171,129.51807228915695,8.968916508709146,0.0,3
higher_barrier_case171,132.53012048192804,8.881807938315111,0.0,3
higher_barrier_case171,135.54216867469916,8.791501279678126,0.0,3
higher_barrier_case171,138.55421686747025,8.688946451510198,0.0,3
higher_barrier_case171,141.56626506024134,9.023767148437557,0.0,3
higher_barrier_case171,144.57831325301242,9.76231909929903,0.0,3
higher_barrier_case171,147.59036144578351,9.86090985092174,0.0,3
higher_barrier_case171,150.6024096385546,9.854536121790101,0.0,3
higher_barrier_case171,153.6144578313257,9.8450233900756,0.0,3
higher_barrier_case171,156.62650602409678,9.810099233069918,0.0,3
higher_barrier_case171,159.63855421686787,9.753528306371754,0.0,3
higher_barrier_case171,162.65060240963896,8.904871643636357,0.0,3
higher_barrier_case171,165.66265060241005,8.15049066949389,0.0,3
higher_barrier_case171,168.67469879518114,8.113310405802213,0.0,3
higher_barrier_case171,171.68674698795223,8.086905280683247,0.0,3
higher_barrier_case171,174.69879518072335,8.06896633587141,0.0,3
higher_barrier_case171,177.71084337349444,8.040825000007198,0.0,3
higher_barrier_case171,180.72289156626553,8.02072257010046,0.0,3
higher_barrier_case171,183.73493975903662,8.029666405910824,0.0,3
higher_barrier_case171,186.7469879518077,8.053569573289922,0.0,3
higher_barrier_case171,189.7590361445788,8.088305360080861,0.0,3
higher_barrier_case171,192.7710843373499,8.123743996910836,0.0,3
higher_barrier_case171,195.78313253012098,8.15584798164636,0.0,3
higher_barrier_case171,198.79518072289207,8.17828708398969,0.0,3
higher_barrier_case171,201.80722891566316,8.578286532878927,0.0,3
higher_barrier_case171,204.81927710843425,9.229992879465437,0.0,3
higher_barrier_case171,207.83132530120534,9.180517687532971,0.0,3
higher_barrier_case171,210.84337349397643,9.083865315646907,0.0,3
higher_barrier_case171,213.85542168674755,8.980987742664428,0.0,3
higher_barrier_case171,216.86746987951864,8.88478973584465,0.0,3
higher_barrier_case171,219.87951807228973,8.79268565667298,0.0,3
higher_barrier_case171,222.89156626506082,9.428330256038912,0.0,3
higher_barrier_case171,225.9036144578319,9.864478579779226,0.0,3
higher_barrier_case171,228.915662650603,9.764382249979707,0.0,3
higher_barrier_case171,231.9277108433741,9.66505665902184,0.0,3
higher_barrier_case171,234.93975903614518,9.566164608662401,0.0,3
higher_barrier_case171,237.95180722891627,9.452639546227617,0.0,3
higher_barrier_case171,240.96385542168736,9.603462595395966,0.0,3
higher_barrier_case171,243.97590361445845,10.316659976632439,0.0,3
higher_barrier_case171,246.98795180722954,10.558745234904874,0.0,3
higher_barrier_case171,250.00000000000063,10.558136369226125,0.0,3
higher_barrier_case171,253.01204819277174,10.559639493743006,0.0,3
higher_barrier_case171,256.0240963855428,10.54329079516303,0.0,3
higher_barrier_case171,259.0361445783139,10.492288557630326,0.0,3
higher_barrier_case171,262.048192771085,10.069911980117205,0.0,3
higher_barrier_case171,265.0602409638561,9.484440743187472,0.0,3
higher_barrier_case171,268.07228915662716,9.470786563804772,0.0,3
higher_barrier_case171,271.0843373493983,9.463900107634206,0.0,3
higher_barrier_case171,274.0963855421694,9.469045159396323,0.0,3
higher_barrier_case171,277.1084337349405,9.448443692180128,0.0,3
higher_barrier_case171,280.1204819277116,9.426951853863635,0.0,3
higher_barrier_case171,283.13253012048267,9.648912447202635,0.0,3
higher_barrier_case171,286.14457831325376,9.79409636886378,0.0,3
higher_barrier_case171,289.15662650602485,9.814013089366327,0.0,3
higher_barrier_case171,292.16867469879594,9.836244066965165,0.0,3
higher_barrier_case171,295.18072289156703,9.85768699773017,0.0,3
higher_barrier_case171,298.1927710843381,9.852684035789565,0.0,3
higher_barrier_case171,301.2048192771092,10.021777241048207,0.0,3
higher_barrier_case171,304.2168674698803,10.452014697105733,0.0,3
higher_barrier_case171,307.2289156626514,10.55699425736919,0.0,3
higher_barrier_case171,310.2409638554225,10.546653457371479,0.0,3
higher_barrier_case171,313.25301204819357,10.524346228457201,0.0,3
higher_barrier_case171,316.26506024096466,10.497330429046333,0.0,3
higher_barrier_case171,319.27710843373575,10.463812317997316,0.0,3
higher_barrier_case171,322.28915662650684,10.749853685084132,0.0,3
higher_barrier_case171,325.3012048192779,11.08611029782928,0.0,3
higher_barrier_case171,328.313253012049,10.966082446797435,0.0,3
higher_barrier_case171,331.3253012048201,10.841737990595485,1.7763568394002505e-15,3
higher_barrier_case171,334.3373493975912,10.711899673267958,0.0,3
higher_barrier_case171,337.3493975903623,10.570299498049048,0.0,3
higher_barrier_case171,340.3614457831334,10.558691913026674,0.0,3
higher_barrier_case171,343.37349397590447,11.524691268161279,0.0,3
higher_barrier_case171,346.38554216867556,12.038229962218713,0.0,3
higher_barrier_case171,349.3975903614467,12.020619184576818,0.0,3
higher_barrier_case171,352.4096385542178,11.998459723084842,0.0,3
higher_barrier_case171,355.4216867469889,11.970642755404088,0.0,3
higher_barrier_case171,358.43373493976,11.915058014190594,0.0,3
higher_barrier_case171,361.44578313253106,11.228192762621854,1.7763568394002505e-15,3
higher_barrier_case171,364.45783132530215,9.857440291501575,0.0,3
higher_barrier_case171,367.46987951807324,9.523356840452564,0.0,3
higher_barrier_case171,370.48192771084433,9.419064279730218,0.0,3
higher_barrier_case171,373.4939759036154,9.326476059116285,0.0,3
higher_barrier_case171,376.5060240963865,9.232397522121284,0.0,3
higher_barrier_case171,379.5180722891576,9.136828668745217,0.0,3
higher_barrier_case171,382.5301204819287,9.31118815286183,0.0,3
higher_barrier_case171,385.5421686746998,9.504222064676462,0.0,3
higher_barrier_case171,388.55421686747087,9.548104838391623,0.0,3
higher_barrier_case171,391.56626506024196,9.590994018957764,0.0,3
higher_barrier_case171,394.57831325301305,9.63296603661711,0.0,3
higher_barrier_case171,397.59036144578414,9.667837751391518,0.0,3
higher_barrier_case171,400.60240963855523,9.845693338131179,0.0,3
higher_barrier_case171,403.6144578313263,10.600107865773216,0.0,3
higher_barrier_case171,406.6265060240974,10.878278899887812,1.7763568394002505e-15,3
higher_barrier_case171,409.6385542168685,10.750761032108636,1.7763568394002505e-15,3
higher_barrier_case171,412.6506024096396,10.612776781329199,0.0,3
higher_barrier_case171,415.6626506024107,10.47864936070393,0.0,3
higher_barrier_case171,418.67469879518177,10.363256349513813,0.0,3
higher_barrier_case171,421.68674698795286,11.176471856293773,0.0,3
higher_barrier_case171,424.698795180724,12.719308341478856,1.7763568394002505e-15,3
higher_barrier_case171,427.7108433734951,12.844822776135887,0.0,3
higher_barrier_case171,430.7228915662662,12.815183573332186,1.7763568394002505e-15,3
higher_barrier_case171,433.7349397590373,12.79291190671829,0.0,3
higher_barrier_case171,436.74698795180836,12.752828522936051,0.0,3
higher_barrier_case171,439.75903614457945,12.699846999135358,0.0,3
higher_barrier_case171,442.77108433735054,12.72790375552323,0.0,3
higher_barrier_case171,445.78313253012163,12.744853116535298,0.0,3
higher_barrier_case171,448.7951807228927,12.710132824708703,1.7763568394002505e-15,3
higher_barrier_case171,451.8072289156638,12.674264459478847,0.0,3
higher_barrier_case171,454.8192771084349,12.637630711980146,1.7763568394002505e-15,3
higher_barrier_case171,457.831325301206,12.572602233373262,0.0,3
higher_barrier_case171,460.8433734939771,12.159805979149311,0.0,3
higher_barrier_case171,463.8554216867482,10.85741026385483,0.0,3
higher_barrier_case171,466.86746987951926,10.31731922226122,0.0,3
higher_barrier_case171,469.87951807229035,10.244447174226213,0.0,3
higher_barrier_case171,472.89156626506144,10.200022315456817,0.0,3
higher_barrier_case171,475.90361445783253,10.157712447916573,0.0,3
higher_barrier_case171,478.9156626506036,10.117571860954634,0.0,3
higher_barrier_case171,481.9277108433747,10.059767149714224,0.0,3
higher_barrier_case171,484.9397590361458,9.99202636856717,0.0,3
higher_barrier_case171,487.9518072289169,10.039782517662214,0.0,3
higher_barrier_case171,490.963855421688,10.090719936758674,0.0,3
higher_barrier_case171,493.97590361445907,10.14340875916396,0.0,3
higher_barrier_case171,496.98795180723016,10.190392651910033,0.0,3
higher_barrier_case171,500.00000000000125,10.234437641498332,0.0,3
higher_barrier_case171,503.0120481927724,11.35515436922835,0.0,3
higher_barrier_case171,506.0240963855435,12.089750796110357,1.7763568394002505e-15,3
higher_barrier_case171,509.0361445783146,12.074819580169752,0.0,3
higher_barrier_case171,512.0481927710856,12.06036973977975,1.7763568394002505e-15,3
higher_barrier_case171,515.0602409638567,12.046019968323025,0.0,3
higher_barrier_case171,518.0722891566278,12.02547362072441,0.0,3
higher_barrier_case171,521.0843373493989,12.249976801429833,0.0,3
higher_barrier_case171,524.09638554217,12.910123588009144,0.0,3
higher_barrier_case171,527.1084337349411,13.085653725194936,0.0,3
higher_barrier_case171,530.1204819277121,13.053999164864374,0.0,3
higher_barrier_case171,533.1325301204832,13.0345402579038,0.0,3
higher_barrier_case171,536.1445783132543,13.003872432012585,0.0,3
higher_barrier_case171,539.1566265060254,12.954916369971377,0.0,3
higher_barrier_case171,542.1686746987966,13.008273630735426,1.7763568394002505e-15,3
higher_barrier_case171,545.1807228915677,13.094611038967217,0.0,3
higher_barrier_case171,548.1927710843388,13.074284031546709,0.0,3
