temperature_K,context_id,surface_id,endurance_binary,score
100.0,ctx_plastic_shielded_case64_M1,EXP_00012,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00017,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00059,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00129,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00269,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00294,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00347,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00378,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00383,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00444,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00454,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00465,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00483,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00497,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00511,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00534,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00542,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00558,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00559,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00575,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00634,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00721,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00726,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00760,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00772,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00823,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00884,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_00995,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01078,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01163,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01271,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01336,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01355,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01357,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01402,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01558,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01559,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01622,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01625,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01666,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01779,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01826,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01846,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01854,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01870,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01909,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_01979,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02004,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02066,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02071,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02116,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02165,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02210,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02254,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02262,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02297,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02314,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02325,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02344,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02346,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02366,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02390,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02458,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02503,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02548,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02620,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02650,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02666,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02690,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02694,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02702,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02713,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02728,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02786,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02829,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_02993,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03024,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03146,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03155,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03198,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03210,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03214,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03268,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03269,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03464,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03487,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03492,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03504,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03568,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03599,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03606,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03626,0,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03634,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03642,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03754,1,48.5
100.0,ctx_plastic_shielded_case64_M1,EXP_03767,1,48.5
300.0,ctx_FCC_like_case29,EXP_00012,0,4.0
300.0,ctx_FCC_like_case29,EXP_00017,1,69.0
300.0,ctx_FCC_like_case29,EXP_00059,0,26.0
300.0,ctx_FCC_like_case29,EXP_00129,1,69.0
300.0,ctx_FCC_like_case29,EXP_00269,0,1.5
300.0,ctx_FCC_like_case29,EXP_00294,0,28.0
300.0,ctx_FCC_like_case29,EXP_00347,0,9.0
300.0,ctx_FCC_like_case29,EXP_00378,0,20.0
300.0,ctx_FCC_like_case29,EXP_00383,1,69.0
300.0,ctx_FCC_like_case29,EXP_00444,0,39.5
300.0,ctx_FCC_like_case29,EXP_00454,0,7.0
300.0,ctx_FCC_like_case29,EXP_00465,0,49.0
300.0,ctx_FCC_like_case29,EXP_00483,0,22.0
300.0,ctx_FCC_like_case29,EXP_00497,0,27.0
300.0,ctx_FCC_like_case29,EXP_00511,1,85.0
300.0,ctx_FCC_like_case29,EXP_00534,1,93.0
300.0,ctx_FCC_like_case29,EXP_00542,1,69.0
300.0,ctx_FCC_like_case29,EXP_00558,0,24.0
300.0,ctx_FCC_like_case29,EXP_00559,0,30.0
300.0,ctx_FCC_like_case29,EXP_00575,1,69.0
300.0,ctx_FCC_like_case29,EXP_00634,1,69.0
300.0,ctx_FCC_like_case29,EXP_00721,1,93.0
300.0,ctx_FCC_like_case29,EXP_00726,1,51.0
300.0,ctx_FCC_like_case29,EXP_00760,0,32.0
300.0,ctx_FCC_like_case29,EXP_00772,1,87.5
300.0,ctx_FCC_like_case29,EXP_00823,0,48.0
300.0,ctx_FCC_like_case29,EXP_00884,0,34.0
300.0,ctx_FCC_like_case29,EXP_00995,1,69.0
300.0,ctx_FCC_like_case29,EXP_01078,0,35.0
300.0,ctx_FCC_like_case29,EXP_01163,1,69.0
300.0,ctx_FCC_like_case29,EXP_01271,0,31.0
300.0,ctx_FCC_like_case29,EXP_01336,0,11.0
300.0,ctx_FCC_like_case29,EXP_01355,0,12.0
300.0,ctx_FCC_like_case29,EXP_01357,0,41.0
300.0,ctx_FCC_like_case29,EXP_01402,1,69.0
300.0,ctx_FCC_like_case29,EXP_01558,1,69.0
300.0,ctx_FCC_like_case29,EXP_01559,1,93.0
300.0,ctx_FCC_like_case29,EXP_01622,1,55.0
300.0,ctx_FCC_like_case29,EXP_01625,1,69.0
300.0,ctx_FCC_like_case29,EXP_01666,1,69.0
300.0,ctx_FCC_like_case29,EXP_01779,0,15.0
300.0,ctx_FCC_like_case29,EXP_01826,1,87.5
300.0,ctx_FCC_like_case29,EXP_01846,0,10.0
300.0,ctx_FCC_like_case29,EXP_01854,1,54.0
300.0,ctx_FCC_like_case29,EXP_01870,0,8.0
300.0,ctx_FCC_like_case29,EXP_01909,1,83.0
300.0,ctx_FCC_like_case29,EXP_01979,0,25.0
300.0,ctx_FCC_like_case29,EXP_02004,0,18.0
300.0,ctx_FCC_like_case29,EXP_02066,0,1.5
300.0,ctx_FCC_like_case29,EXP_02071,1,46.0
300.0,ctx_FCC_like_case29,EXP_02116,1,69.0
300.0,ctx_FCC_like_case29,EXP_02165,0,43.0
300.0,ctx_FCC_like_case29,EXP_02210,1,69.0
300.0,ctx_FCC_like_case29,EXP_02254,1,69.0
300.0,ctx_FCC_like_case29,EXP_02262,0,13.0
300.0,ctx_FCC_like_case29,EXP_02297,1,93.0
300.0,ctx_FCC_like_case29,EXP_02314,0,29.0
300.0,ctx_FCC_like_case29,EXP_02325,1,52.0
300.0,ctx_FCC_like_case29,EXP_02344,0,5.0
300.0,ctx_FCC_like_case29,EXP_02346,0,17.0
300.0,ctx_FCC_like_case29,EXP_02366,1,69.0
300.0,ctx_FCC_like_case29,EXP_02390,1,69.0
300.0,ctx_FCC_like_case29,EXP_02458,1,93.0
300.0,ctx_FCC_like_case29,EXP_02503,1,85.0
300.0,ctx_FCC_like_case29,EXP_02548,1,69.0
300.0,ctx_FCC_like_case29,EXP_02620,1,39.5
300.0,ctx_FCC_like_case29,EXP_02666,1,69.0
300.0,ctx_FCC_like_case29,EXP_02690,0,38.0
300.0,ctx_FCC_like_case29,EXP_02694,1,93.0
300.0,ctx_FCC_like_case29,EXP_02702,1,69.0
300.0,ctx_FCC_like_case29,EXP_02713,1,69.0
300.0,ctx_FCC_like_case29,EXP_02728,0,44.0
300.0,ctx_FCC_like_case29,EXP_02786,1,47.0
300.0,ctx_FCC_like_case29,EXP_02829,1,93.0
300.0,ctx_FCC_like_case29,EXP_02993,1,69.0
300.0,ctx_FCC_like_case29,EXP_03024,0,23.0
300.0,ctx_FCC_like_case29,EXP_03146,1,85.0
300.0,ctx_FCC_like_case29,EXP_03155,0,16.0
300.0,ctx_FCC_like_case29,EXP_03198,0,45.0
300.0,ctx_FCC_like_case29,EXP_03210,1,89.0
300.0,ctx_FCC_like_case29,EXP_03214,0,53.0
300.0,ctx_FCC_like_case29,EXP_03268,1,69.0
300.0,ctx_FCC_like_case29,EXP_03269,0,14.0
300.0,ctx_FCC_like_case29,EXP_03464,1,69.0
300.0,ctx_FCC_like_case29,EXP_03487,0,37.0
300.0,ctx_FCC_like_case29,EXP_03492,0,19.0
300.0,ctx_FCC_like_case29,EXP_03504,0,33.0
300.0,ctx_FCC_like_case29,EXP_03568,0,21.0
300.0,ctx_FCC_like_case29,EXP_03599,0,6.0
300.0,ctx_FCC_like_case29,EXP_03606,0,3.0
300.0,ctx_FCC_like_case29,EXP_03626,0,42.0
300.0,ctx_FCC_like_case29,EXP_03634,1,69.0
300.0,ctx_FCC_like_case29,EXP_03642,1,50.0
300.0,ctx_FCC_like_case29,EXP_03754,1,69.0
300.0,ctx_FCC_like_case29,EXP_03767,1,69.0
300.0,ctx_shifted_ductile_case64,EXP_00012,0,1.0
300.0,ctx_shifted_ductile_case64,EXP_00017,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00059,0,27.0
300.0,ctx_shifted_ductile_case64,EXP_00129,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00269,0,2.0
300.0,ctx_shifted_ductile_case64,EXP_00294,0,28.0
300.0,ctx_shifted_ductile_case64,EXP_00347,0,9.0
300.0,ctx_shifted_ductile_case64,EXP_00378,0,20.0
300.0,ctx_shifted_ductile_case64,EXP_00383,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00444,0,39.0
300.0,ctx_shifted_ductile_case64,EXP_00454,0,7.0
300.0,ctx_shifted_ductile_case64,EXP_00465,0,46.0
300.0,ctx_shifted_ductile_case64,EXP_00483,0,22.0
300.0,ctx_shifted_ductile_case64,EXP_00497,0,26.0
300.0,ctx_shifted_ductile_case64,EXP_00511,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_00534,1,58.0
300.0,ctx_shifted_ductile_case64,EXP_00542,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00558,0,23.0
300.0,ctx_shifted_ductile_case64,EXP_00559,0,30.0
300.0,ctx_shifted_ductile_case64,EXP_00575,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00634,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00721,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_00726,1,51.0
300.0,ctx_shifted_ductile_case64,EXP_00760,0,32.0
300.0,ctx_shifted_ductile_case64,EXP_00772,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_00823,0,47.0
300.0,ctx_shifted_ductile_case64,EXP_00884,0,34.0
300.0,ctx_shifted_ductile_case64,EXP_00995,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01078,0,35.0
300.0,ctx_shifted_ductile_case64,EXP_01163,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01271,0,31.0
300.0,ctx_shifted_ductile_case64,EXP_01336,0,11.0
300.0,ctx_shifted_ductile_case64,EXP_01355,0,12.0
300.0,ctx_shifted_ductile_case64,EXP_01357,0,43.0
300.0,ctx_shifted_ductile_case64,EXP_01402,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01558,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01559,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_01622,1,54.0
300.0,ctx_shifted_ductile_case64,EXP_01625,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01666,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01779,0,13.0
300.0,ctx_shifted_ductile_case64,EXP_01826,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_01846,0,10.0
300.0,ctx_shifted_ductile_case64,EXP_01854,1,53.0
300.0,ctx_shifted_ductile_case64,EXP_01870,0,8.0
300.0,ctx_shifted_ductile_case64,EXP_01909,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_01979,0,25.0
300.0,ctx_shifted_ductile_case64,EXP_02004,0,18.0
300.0,ctx_shifted_ductile_case64,EXP_02066,0,3.0
300.0,ctx_shifted_ductile_case64,EXP_02071,1,48.0
300.0,ctx_shifted_ductile_case64,EXP_02116,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02165,0,40.0
300.0,ctx_shifted_ductile_case64,EXP_02210,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02254,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02262,0,14.0
300.0,ctx_shifted_ductile_case64,EXP_02297,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_02314,0,29.0
300.0,ctx_shifted_ductile_case64,EXP_02325,1,52.0
300.0,ctx_shifted_ductile_case64,EXP_02344,0,5.0
300.0,ctx_shifted_ductile_case64,EXP_02346,0,17.0
300.0,ctx_shifted_ductile_case64,EXP_02366,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02390,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02458,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_02503,1,86.0
300.0,ctx_shifted_ductile_case64,EXP_02548,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02620,1,41.0
300.0,ctx_shifted_ductile_case64,EXP_02666,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02690,0,38.0
300.0,ctx_shifted_ductile_case64,EXP_02694,1,57.0
300.0,ctx_shifted_ductile_case64,EXP_02702,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02713,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_02728,0,45.0
300.0,ctx_shifted_ductile_case64,EXP_02786,1,49.0
300.0,ctx_shifted_ductile_case64,EXP_02829,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_02993,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_03024,0,21.0
300.0,ctx_shifted_ductile_case64,EXP_03146,1,55.0
300.0,ctx_shifted_ductile_case64,EXP_03155,0,16.0
300.0,ctx_shifted_ductile_case64,EXP_03198,0,44.0
300.0,ctx_shifted_ductile_case64,EXP_03210,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_03214,0,50.0
300.0,ctx_shifted_ductile_case64,EXP_03268,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_03269,0,15.0
300.0,ctx_shifted_ductile_case64,EXP_03464,1,91.5
300.0,ctx_shifted_ductile_case64,EXP_03487,0,37.0
300.0,ctx_shifted_ductile_case64,EXP_03492,0,19.0
300.0,ctx_shifted_ductile_case64,EXP_03504,0,33.0
300.0,ctx_shifted_ductile_case64,EXP_03568,0,24.0
300.0,ctx_shifted_ductile_case64,EXP_03599,0,6.0
300.0,ctx_shifted_ductile_case64,EXP_03606,0,4.0
300.0,ctx_shifted_ductile_case64,EXP_03626,0,42.0
300.0,ctx_shifted_ductile_case64,EXP_03634,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_03642,1,56.0
300.0,ctx_shifted_ductile_case64,EXP_03754,1,72.0
300.0,ctx_shifted_ductile_case64,EXP_03767,1,72.0
300.0,ctx_steep_cleavage_case35,EXP_00012,0,4.0
300.0,ctx_steep_cleavage_case35,EXP_00017,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00059,0,26.0
300.0,ctx_steep_cleavage_case35,EXP_00129,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00269,0,1.5
300.0,ctx_steep_cleavage_case35,EXP_00294,0,28.0
300.0,ctx_steep_cleavage_case35,EXP_00347,0,9.0
300.0,ctx_steep_cleavage_case35,EXP_00378,0,20.0
300.0,ctx_steep_cleavage_case35,EXP_00383,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00444,0,39.0
300.0,ctx_steep_cleavage_case35,EXP_00454,0,7.0
300.0,ctx_steep_cleavage_case35,EXP_00465,0,49.0
300.0,ctx_steep_cleavage_case35,EXP_00483,0,22.0
300.0,ctx_steep_cleavage_case35,EXP_00497,0,27.0
300.0,ctx_steep_cleavage_case35,EXP_00511,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_00534,1,87.0
300.0,ctx_steep_cleavage_case35,EXP_00542,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00558,0,24.0
300.0,ctx_steep_cleavage_case35,EXP_00559,0,30.0
300.0,ctx_steep_cleavage_case35,EXP_00575,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00634,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00721,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_00726,1,52.0
300.0,ctx_steep_cleavage_case35,EXP_00760,0,32.0
300.0,ctx_steep_cleavage_case35,EXP_00772,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_00823,0,47.0
300.0,ctx_steep_cleavage_case35,EXP_00884,0,34.0
300.0,ctx_steep_cleavage_case35,EXP_00995,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01078,0,35.0
300.0,ctx_steep_cleavage_case35,EXP_01163,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01271,0,31.0
300.0,ctx_steep_cleavage_case35,EXP_01336,0,11.0
300.0,ctx_steep_cleavage_case35,EXP_01355,0,12.0
300.0,ctx_steep_cleavage_case35,EXP_01357,0,41.0
300.0,ctx_steep_cleavage_case35,EXP_01402,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01558,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01559,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_01622,1,54.0
300.0,ctx_steep_cleavage_case35,EXP_01625,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01666,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01779,0,15.0
300.0,ctx_steep_cleavage_case35,EXP_01826,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_01846,0,10.0
300.0,ctx_steep_cleavage_case35,EXP_01854,1,53.0
300.0,ctx_steep_cleavage_case35,EXP_01870,0,8.0
300.0,ctx_steep_cleavage_case35,EXP_01909,1,85.0
300.0,ctx_steep_cleavage_case35,EXP_01979,0,25.0
300.0,ctx_steep_cleavage_case35,EXP_02004,0,18.0
300.0,ctx_steep_cleavage_case35,EXP_02066,0,1.5
300.0,ctx_steep_cleavage_case35,EXP_02071,1,46.0
300.0,ctx_steep_cleavage_case35,EXP_02116,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02165,0,42.0
300.0,ctx_steep_cleavage_case35,EXP_02210,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02254,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02262,0,13.0
300.0,ctx_steep_cleavage_case35,EXP_02297,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_02314,0,29.0
300.0,ctx_steep_cleavage_case35,EXP_02325,1,51.0
300.0,ctx_steep_cleavage_case35,EXP_02344,0,5.0
300.0,ctx_steep_cleavage_case35,EXP_02346,0,17.0
300.0,ctx_steep_cleavage_case35,EXP_02366,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02390,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02458,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_02503,1,87.0
300.0,ctx_steep_cleavage_case35,EXP_02548,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02620,1,40.0
300.0,ctx_steep_cleavage_case35,EXP_02666,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02690,0,38.0
300.0,ctx_steep_cleavage_case35,EXP_02694,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_02702,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02713,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_02728,0,44.0
300.0,ctx_steep_cleavage_case35,EXP_02786,1,48.0
300.0,ctx_steep_cleavage_case35,EXP_02829,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_02993,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_03024,0,23.0
300.0,ctx_steep_cleavage_case35,EXP_03146,1,87.0
300.0,ctx_steep_cleavage_case35,EXP_03155,0,16.0
300.0,ctx_steep_cleavage_case35,EXP_03198,0,45.0
300.0,ctx_steep_cleavage_case35,EXP_03210,1,92.5
300.0,ctx_steep_cleavage_case35,EXP_03214,0,55.0
300.0,ctx_steep_cleavage_case35,EXP_03268,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_03269,0,14.0
300.0,ctx_steep_cleavage_case35,EXP_03464,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_03487,0,37.0
300.0,ctx_steep_cleavage_case35,EXP_03492,0,19.0
300.0,ctx_steep_cleavage_case35,EXP_03504,0,33.0
300.0,ctx_steep_cleavage_case35,EXP_03568,0,21.0
300.0,ctx_steep_cleavage_case35,EXP_03599,0,6.0
300.0,ctx_steep_cleavage_case35,EXP_03606,0,3.0
300.0,ctx_steep_cleavage_case35,EXP_03626,0,43.0
300.0,ctx_steep_cleavage_case35,EXP_03634,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_03642,1,50.0
300.0,ctx_steep_cleavage_case35,EXP_03754,1,70.0
300.0,ctx_steep_cleavage_case35,EXP_03767,1,70.0
300.0,ctx_slow_threshold_case101,EXP_00012,0,4.0
300.0,ctx_slow_threshold_case101,EXP_00017,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00059,0,26.0
300.0,ctx_slow_threshold_case101,EXP_00129,1,84.0
300.0,ctx_slow_threshold_case101,EXP_00269,0,1.5
300.0,ctx_slow_threshold_case101,EXP_00294,0,28.0
300.0,ctx_slow_threshold_case101,EXP_00347,0,9.0
300.0,ctx_slow_threshold_case101,EXP_00378,0,20.0
300.0,ctx_slow_threshold_case101,EXP_00383,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00444,0,39.0
300.0,ctx_slow_threshold_case101,EXP_00454,0,7.0
300.0,ctx_slow_threshold_case101,EXP_00465,0,46.0
300.0,ctx_slow_threshold_case101,EXP_00483,0,23.5
300.0,ctx_slow_threshold_case101,EXP_00497,0,27.0
300.0,ctx_slow_threshold_case101,EXP_00511,1,89.5
300.0,ctx_slow_threshold_case101,EXP_00534,1,55.0
300.0,ctx_slow_threshold_case101,EXP_00542,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00558,0,23.5
300.0,ctx_slow_threshold_case101,EXP_00559,0,30.0
300.0,ctx_slow_threshold_case101,EXP_00575,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00634,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00721,1,86.0
300.0,ctx_slow_threshold_case101,EXP_00726,1,51.0
300.0,ctx_slow_threshold_case101,EXP_00760,0,32.0
300.0,ctx_slow_threshold_case101,EXP_00772,1,71.0
300.0,ctx_slow_threshold_case101,EXP_00823,0,47.0
300.0,ctx_slow_threshold_case101,EXP_00884,0,34.0
300.0,ctx_slow_threshold_case101,EXP_00995,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01078,0,35.0
300.0,ctx_slow_threshold_case101,EXP_01163,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01271,0,31.0
300.0,ctx_slow_threshold_case101,EXP_01336,0,11.0
300.0,ctx_slow_threshold_case101,EXP_01355,0,12.0
300.0,ctx_slow_threshold_case101,EXP_01357,0,42.0
300.0,ctx_slow_threshold_case101,EXP_01402,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01558,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01559,1,94.0
300.0,ctx_slow_threshold_case101,EXP_01622,1,57.0
300.0,ctx_slow_threshold_case101,EXP_01625,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01666,1,94.0
300.0,ctx_slow_threshold_case101,EXP_01779,0,14.0
300.0,ctx_slow_threshold_case101,EXP_01826,1,71.0
300.0,ctx_slow_threshold_case101,EXP_01846,0,10.0
300.0,ctx_slow_threshold_case101,EXP_01854,1,56.0
300.0,ctx_slow_threshold_case101,EXP_01870,0,8.0
300.0,ctx_slow_threshold_case101,EXP_01909,1,94.0
300.0,ctx_slow_threshold_case101,EXP_01979,0,25.0
300.0,ctx_slow_threshold_case101,EXP_02004,0,18.0
300.0,ctx_slow_threshold_case101,EXP_02066,0,1.5
300.0,ctx_slow_threshold_case101,EXP_02071,1,50.0
300.0,ctx_slow_threshold_case101,EXP_02116,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02165,0,40.0
300.0,ctx_slow_threshold_case101,EXP_02210,1,71.0
300.0,ctx_slow_threshold_case101,EXP_02254,1,71.0
