case_label,source_case,material_response_class,target_Kmax_MPa_sqrtm,K_initial_MPa_sqrtm,K_first_fire_MPa_sqrtm,K_final_MPa_sqrtm,DeltaK_nominal_MPa_sqrtm,DeltaK_initial_MPa_sqrtm,DeltaK_first_fire_MPa_sqrtm,DeltaK_final_MPa_sqrtm,DeltaK_MPa_sqrtm,cycles_total,cycles_to_first_fire,n_adv_or_fire_total,a_adv_m,da_dN_m_per_cycle,da_dN_upper_bound_m_per_cycle,plot_da_dN_m_per_cycle,is_censored_upper_bound,direct_lt_1_cycle,log10_da_dN_or_bound,B_final,N_em_final,dN_store_last_block,dN_mobile_last_block,dN_escape_last_block,cyclic_plastic_work_J,G_cleave_eff_eV,S_cleave_kB,K_calibration_rel_error,cycle_limiter_code,blocks_completed,run_dir
plastic_shielded_case64_M1,64,Plastic-entropy-shielded candidate,7.0,6.999999999999998,6.999999999999995,12.769796873660844,6.3,6.299999999999999,6.299999999999995,11.49281718629476,11.49281718629476,1366693017.9974186,40714408.379636146,242,0.0008555992052357236,6.260361280614515e-13,,6.260361280614515e-13,False,False,-12.203400603267228,0.2665429893452382,8.393494447089951e-305,3.3494684001263e-311,3.397138217729998e-07,5828253.240158192,0.0711875014371032,0.4030901086690973,1.066145842652747,-6.661338147750939e-16,1.0,25000.0,runs/v8_orientation_plastic_shielded_K7/theta45/plastic_shielded_case64_M1/v8_2d_K7
