surface_id,fracture_context,temperature_K,Kc_first_MPa_sqrtm,DeltaK_th_MPa_sqrtm
EXP_02346,ctx_shifted_ductile_case64,300.0,6.3,5.854964115647691
EXP_02346,ctx_shifted_ductile_case64,500.0,1.1,0.82012466419436
EXP_02366,ctx_shifted_ductile_case64,300.0,7.7,7.148643413901809
EXP_02366,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02390,ctx_shifted_ductile_case64,300.0,7.7,7.14864341390208
EXP_02390,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02458,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138446
EXP_02458,ctx_shifted_ductile_case64,300.0,7.7,7.149819832341795
EXP_02458,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02503,ctx_shifted_ductile_case64,300.0,7.7,7.149238191165702
EXP_02503,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02548,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138442
EXP_02548,ctx_shifted_ductile_case64,300.0,7.7,7.148643413318387
EXP_02548,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02620,ctx_shifted_ductile_case64,300.0,7.0,6.820785444498987
EXP_02620,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02650,ctx_shifted_ductile_case64,100.0,19.6,18.15111335486372
EXP_02650,ctx_shifted_ductile_case64,300.0,7.1,6.601982114386782
EXP_02650,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02666,ctx_shifted_ductile_case64,300.0,7.7,7.148643411465257
EXP_02666,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02690,ctx_shifted_ductile_case64,100.0,18.1,16.52809462451913
EXP_02690,ctx_shifted_ductile_case64,300.0,7.2,6.626586238203898
EXP_02690,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02694,ctx_shifted_ductile_case64,100.0,20.8,19.247960282110885
EXP_02694,ctx_shifted_ductile_case64,300.0,7.7,7.145099429210437
EXP_02694,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02702,ctx_shifted_ductile_case64,300.0,7.7,7.148643413584284
EXP_02702,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02713,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138442
EXP_02713,ctx_shifted_ductile_case64,300.0,7.7,7.14864341389903
EXP_02713,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02728,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138446
EXP_02728,ctx_shifted_ductile_case64,300.0,7.4,6.874934731956684
EXP_02728,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_02786,ctx_shifted_ductile_case64,100.0,19.8,18.556916024822108
EXP_02786,ctx_shifted_ductile_case64,300.0,7.5,7.030165946400356
EXP_02786,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02829,ctx_shifted_ductile_case64,300.0,7.7,7.149808857215907
EXP_02829,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_02993,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138444
EXP_02993,ctx_shifted_ductile_case64,300.0,7.7,7.149831834547745
EXP_02993,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03024,ctx_shifted_ductile_case64,100.0,17.7,15.968385633642674
EXP_03024,ctx_shifted_ductile_case64,300.0,6.7,6.119315799914917
EXP_03024,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03146,ctx_shifted_ductile_case64,100.0,20.0,18.419776625596253
EXP_03146,ctx_shifted_ductile_case64,300.0,7.7,7.142194426700636
EXP_03146,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03155,ctx_shifted_ductile_case64,100.0,17.5,16.183873117033492
EXP_03155,ctx_shifted_ductile_case64,300.0,6.3,5.849769736417885
EXP_03155,ctx_shifted_ductile_case64,500.0,1.1,0.8575769248114563
EXP_03198,ctx_shifted_ductile_case64,100.0,17.1,15.862021594082512
EXP_03198,ctx_shifted_ductile_case64,300.0,7.4,6.844207754117306
EXP_03198,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03210,ctx_shifted_ductile_case64,100.0,10.9,9.809396591090849
EXP_03210,ctx_shifted_ductile_case64,300.0,7.7,7.149736854271864
EXP_03210,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03214,ctx_shifted_ductile_case64,100.0,19.8,18.192330523672336
EXP_03214,ctx_shifted_ductile_case64,300.0,7.6,7.046669715396733
EXP_03214,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03268,ctx_shifted_ductile_case64,300.0,7.7,7.148643413839906
EXP_03268,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03269,ctx_shifted_ductile_case64,100.0,16.9,15.454009578473071
EXP_03269,ctx_shifted_ductile_case64,300.0,6.3,5.816546372654366
EXP_03269,ctx_shifted_ductile_case64,500.0,1.1,0.8233908572892488
EXP_03464,ctx_shifted_ductile_case64,100.0,18.7,17.375658158577252
EXP_03464,ctx_shifted_ductile_case64,300.0,7.7,7.149834401812802
EXP_03464,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03487,ctx_shifted_ductile_case64,100.0,10.9,9.792002645798156
EXP_03487,ctx_shifted_ductile_case64,300.0,7.1,6.607053231894549
EXP_03487,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03492,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138442
EXP_03492,ctx_shifted_ductile_case64,300.0,6.6,6.0108736446305935
EXP_03492,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03504,ctx_shifted_ductile_case64,100.0,10.9,9.831185332810492
EXP_03504,ctx_shifted_ductile_case64,300.0,6.8,6.421600000000001
EXP_03504,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03568,ctx_shifted_ductile_case64,100.0,10.9,9.803192441138442
EXP_03568,ctx_shifted_ductile_case64,300.0,6.4,6.15297630268207
EXP_03568,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03599,ctx_shifted_ductile_case64,300.0,5.5,5.574561118591572
EXP_03606,ctx_shifted_ductile_case64,100.0,13.5,14.557640000000005
EXP_03606,ctx_shifted_ductile_case64,300.0,6.0,5.049371323120829
EXP_03626,ctx_shifted_ductile_case64,100.0,21.5,19.929132569917577
EXP_03626,ctx_shifted_ductile_case64,300.0,7.3,6.826234070801267
EXP_03626,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03634,ctx_shifted_ductile_case64,300.0,7.7,7.148643413902059
EXP_03634,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03642,ctx_shifted_ductile_case64,300.0,7.7,7.142763687653906
EXP_03642,ctx_shifted_ductile_case64,500.0,1.0,0.8027000000000001
EXP_03754,ctx_shifted_ductile_case64,100.0,10.9,10.980294014235216
EXP_03754,ctx_shifted_ductile_case64,300.0,7.7,7.148643413900921
EXP_03754,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_03767,ctx_shifted_ductile_case64,300.0,7.7,7.14864341390208
EXP_03767,ctx_shifted_ductile_case64,500.0,1.0,0.7986500000000001
EXP_00012,ctx_steep_cleavage_case35,100.0,4.1,8.529953264736127
EXP_00012,ctx_steep_cleavage_case35,300.0,1.9,1.0620984362433117
EXP_00017,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329686
EXP_00017,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232983
EXP_00017,ctx_steep_cleavage_case35,500.0,1.9,1.6215304781718425
EXP_00059,ctx_steep_cleavage_case35,100.0,12.6,11.476046113567694
EXP_00059,ctx_steep_cleavage_case35,300.0,5.8,5.328033230470449
EXP_00059,ctx_steep_cleavage_case35,500.0,1.9,1.6156272380572516
EXP_00129,ctx_steep_cleavage_case35,100.0,17.1,15.518864789677894
EXP_00129,ctx_steep_cleavage_case35,300.0,6.6,5.95602800288884
EXP_00129,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212741015
EXP_00269,ctx_steep_cleavage_case35,100.0,11.1,10.044242117012418
EXP_00294,ctx_steep_cleavage_case35,100.0,12.8,11.762762472905674
EXP_00294,ctx_steep_cleavage_case35,300.0,5.8,5.36947879951741
EXP_00294,ctx_steep_cleavage_case35,500.0,1.8,1.5620303972182603
EXP_00347,ctx_steep_cleavage_case35,100.0,11.3,10.322023569500203
EXP_00347,ctx_steep_cleavage_case35,300.0,5.3,4.807445965905651
EXP_00347,ctx_steep_cleavage_case35,500.0,1.3,1.1714472615683589
EXP_00378,ctx_steep_cleavage_case35,100.0,11.5,10.415089568199123
EXP_00378,ctx_steep_cleavage_case35,300.0,5.7,5.159655686699487
EXP_00378,ctx_steep_cleavage_case35,500.0,1.8,1.5358080113545798
EXP_00383,ctx_steep_cleavage_case35,300.0,6.6,5.956028006207458
EXP_00383,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_00444,ctx_steep_cleavage_case35,300.0,6.4,5.808217104383
EXP_00444,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274176
EXP_00454,ctx_steep_cleavage_case35,100.0,11.1,10.298500293466615
EXP_00454,ctx_steep_cleavage_case35,300.0,3.9,4.603554893145978
EXP_00454,ctx_steep_cleavage_case35,500.0,1.0,0.7656285361546049
EXP_00465,ctx_steep_cleavage_case35,100.0,13.1,11.940893769336151
EXP_00465,ctx_steep_cleavage_case35,300.0,6.6,5.940572660159505
EXP_00465,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212729742
EXP_00483,ctx_steep_cleavage_case35,100.0,12.2,11.13749848640076
EXP_00483,ctx_steep_cleavage_case35,300.0,5.8,5.26877851112171
EXP_00483,ctx_steep_cleavage_case35,500.0,1.9,1.611587164952299
EXP_00497,ctx_steep_cleavage_case35,100.0,11.5,10.340008622453404
EXP_00497,ctx_steep_cleavage_case35,300.0,5.9,5.336207724405024
EXP_00497,ctx_steep_cleavage_case35,500.0,1.9,1.621122020740568
EXP_00511,ctx_steep_cleavage_case35,300.0,6.6,5.956635288125228
EXP_00511,ctx_steep_cleavage_case35,500.0,1.9,1.621122010697946
EXP_00534,ctx_steep_cleavage_case35,100.0,16.8,15.289449324127329
EXP_00534,ctx_steep_cleavage_case35,300.0,6.6,5.956602208377775
EXP_00534,ctx_steep_cleavage_case35,500.0,1.2,1.0956786113612291
EXP_00542,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329686
EXP_00542,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232981
EXP_00542,ctx_steep_cleavage_case35,500.0,1.8,1.5639912722050997
EXP_00558,ctx_steep_cleavage_case35,100.0,12.4,11.33877050489217
EXP_00558,ctx_steep_cleavage_case35,300.0,5.7,5.28173233080237
EXP_00558,ctx_steep_cleavage_case35,500.0,1.8,1.5946697009762163
EXP_00559,ctx_steep_cleavage_case35,100.0,14.1,13.27457830114288
EXP_00559,ctx_steep_cleavage_case35,300.0,5.9,5.434096859718149
EXP_00559,ctx_steep_cleavage_case35,500.0,1.8,1.5913872065131858
EXP_00575,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329638
EXP_00575,ctx_steep_cleavage_case35,300.0,6.6,5.956028006190885
EXP_00575,ctx_steep_cleavage_case35,500.0,1.9,1.621122021128877
EXP_00634,ctx_steep_cleavage_case35,100.0,17.1,15.526309389292551
EXP_00634,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232981
EXP_00634,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_00721,ctx_steep_cleavage_case35,100.0,15.8,14.6399225856761
EXP_00721,ctx_steep_cleavage_case35,300.0,6.6,5.95662145043818
EXP_00721,ctx_steep_cleavage_case35,500.0,1.9,1.6211220206800283
EXP_00726,ctx_steep_cleavage_case35,100.0,13.6,12.587850508402555
EXP_00726,ctx_steep_cleavage_case35,300.0,6.6,5.951689907930336
EXP_00726,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212537885
EXP_00760,ctx_steep_cleavage_case35,300.0,6.0,5.512954209189193
EXP_00760,ctx_steep_cleavage_case35,500.0,1.9,1.6217204449871594
EXP_00772,ctx_steep_cleavage_case35,100.0,17.1,15.526219240223398
EXP_00772,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232941
EXP_00772,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_00823,ctx_steep_cleavage_case35,100.0,14.8,13.598101606091602
EXP_00823,ctx_steep_cleavage_case35,300.0,6.6,5.935644487239107
EXP_00823,ctx_steep_cleavage_case35,500.0,1.9,1.621716458318837
EXP_00884,ctx_steep_cleavage_case35,300.0,6.2,5.593302246526617
EXP_00884,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212738522
EXP_00995,ctx_steep_cleavage_case35,100.0,17.1,15.484761863193327
EXP_00995,ctx_steep_cleavage_case35,300.0,6.6,5.9560280060542
EXP_00995,ctx_steep_cleavage_case35,500.0,1.9,1.621122021270054
EXP_01078,ctx_steep_cleavage_case35,100.0,13.7,12.58374052036357
EXP_01078,ctx_steep_cleavage_case35,300.0,6.2,5.674015304049526
EXP_01078,ctx_steep_cleavage_case35,500.0,1.9,1.621503625252967
EXP_01163,ctx_steep_cleavage_case35,300.0,6.6,5.95602800623297
EXP_01163,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_01271,ctx_steep_cleavage_case35,100.0,12.1,11.109662386056376
EXP_01271,ctx_steep_cleavage_case35,300.0,6.0,5.506617329506602
EXP_01271,ctx_steep_cleavage_case35,500.0,1.9,1.6214487249824194
EXP_01336,ctx_steep_cleavage_case35,100.0,11.2,10.152008739591023
EXP_01336,ctx_steep_cleavage_case35,300.0,5.4,4.879623239685415
EXP_01336,ctx_steep_cleavage_case35,500.0,1.7,1.4374089048449714
EXP_01355,ctx_steep_cleavage_case35,100.0,11.5,10.411615648760405
EXP_01355,ctx_steep_cleavage_case35,300.0,5.4,4.900436068350733
EXP_01355,ctx_steep_cleavage_case35,500.0,1.7,1.439049524247216
EXP_01357,ctx_steep_cleavage_case35,100.0,13.6,12.504628092328003
EXP_01357,ctx_steep_cleavage_case35,300.0,6.4,5.862290992583053
EXP_01357,ctx_steep_cleavage_case35,500.0,1.9,1.6216376084536053
EXP_01402,ctx_steep_cleavage_case35,100.0,17.1,15.521048907512784
EXP_01402,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232302
EXP_01402,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_01558,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329684
EXP_01558,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232983
EXP_01558,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_01559,ctx_steep_cleavage_case35,100.0,17.1,15.52630938932134
EXP_01559,ctx_steep_cleavage_case35,300.0,6.6,5.956637990262702
EXP_01559,ctx_steep_cleavage_case35,500.0,1.9,1.621721050305431
EXP_01622,ctx_steep_cleavage_case35,100.0,17.1,15.520884343336066
EXP_01622,ctx_steep_cleavage_case35,300.0,6.6,5.953050568781135
EXP_01622,ctx_steep_cleavage_case35,500.0,1.9,1.6160617820779666
EXP_01625,ctx_steep_cleavage_case35,100.0,16.8,15.358959655557609
EXP_01625,ctx_steep_cleavage_case35,300.0,6.6,5.9560280062324304
EXP_01625,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_01666,ctx_steep_cleavage_case35,100.0,17.1,15.5244232103755
EXP_01666,ctx_steep_cleavage_case35,300.0,6.6,5.9560280009009885
EXP_01666,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212729178
EXP_01779,ctx_steep_cleavage_case35,300.0,5.4,4.931394931078127
EXP_01779,ctx_steep_cleavage_case35,500.0,1.9,1.618580805708584
EXP_01826,ctx_steep_cleavage_case35,100.0,17.1,15.52630938921888
EXP_01826,ctx_steep_cleavage_case35,300.0,6.6,5.9560280062329465
EXP_01826,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_01846,ctx_steep_cleavage_case35,100.0,11.1,10.212721455341068
EXP_01846,ctx_steep_cleavage_case35,300.0,5.3,4.817670545455244
EXP_01846,ctx_steep_cleavage_case35,500.0,1.5,1.3373595141164338
EXP_01854,ctx_steep_cleavage_case35,100.0,17.1,15.526901653266505
EXP_01854,ctx_steep_cleavage_case35,300.0,6.6,5.952741614125892
EXP_01854,ctx_steep_cleavage_case35,500.0,1.8,1.6066218575200588
EXP_01870,ctx_steep_cleavage_case35,100.0,11.3,10.303753963441272
EXP_01870,ctx_steep_cleavage_case35,300.0,5.2,4.755876993259824
EXP_01870,ctx_steep_cleavage_case35,500.0,1.2,1.0177107836676107
EXP_01909,ctx_steep_cleavage_case35,100.0,16.9,15.485881075670104
EXP_01909,ctx_steep_cleavage_case35,300.0,6.6,5.956148790804515
EXP_01909,ctx_steep_cleavage_case35,500.0,1.9,1.6211220208530934
EXP_01979,ctx_steep_cleavage_case35,300.0,5.8,5.299559409725378
EXP_01979,ctx_steep_cleavage_case35,500.0,1.9,1.62148735144783
EXP_02004,ctx_steep_cleavage_case35,100.0,11.5,10.591107367395797
EXP_02004,ctx_steep_cleavage_case35,300.0,5.5,5.033312306337117
EXP_02004,ctx_steep_cleavage_case35,500.0,1.7,1.501744041736878
EXP_02066,ctx_steep_cleavage_case35,100.0,17.1,15.523262198503334
EXP_02071,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329686
EXP_02071,ctx_steep_cleavage_case35,300.0,6.5,5.925762761473519
EXP_02116,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329686
EXP_02116,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232983
EXP_02116,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02165,ctx_steep_cleavage_case35,100.0,13.7,12.526499852903031
EXP_02165,ctx_steep_cleavage_case35,300.0,6.5,5.877673949210277
EXP_02165,ctx_steep_cleavage_case35,500.0,1.9,1.6211220073346533
EXP_02210,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232946
EXP_02210,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02254,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329596
EXP_02254,ctx_steep_cleavage_case35,300.0,6.6,5.956028006200628
EXP_02254,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212724031
EXP_02262,ctx_steep_cleavage_case35,100.0,11.4,10.27553387726383
EXP_02262,ctx_steep_cleavage_case35,300.0,5.5,4.926407967161967
EXP_02262,ctx_steep_cleavage_case35,500.0,1.7,1.4651200655190684
EXP_02297,ctx_steep_cleavage_case35,100.0,13.1,12.661137352932087
EXP_02297,ctx_steep_cleavage_case35,300.0,6.6,5.956629365069361
EXP_02297,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212654704
EXP_02314,ctx_steep_cleavage_case35,100.0,13.5,12.196217100062
EXP_02314,ctx_steep_cleavage_case35,300.0,5.9,5.381136394545678
EXP_02325,ctx_steep_cleavage_case35,100.0,17.1,15.526219215188762
EXP_02325,ctx_steep_cleavage_case35,300.0,6.6,5.950626227725481
EXP_02325,ctx_steep_cleavage_case35,500.0,1.9,1.6216747180489406
EXP_02344,ctx_steep_cleavage_case35,100.0,10.8,9.98502035457581
EXP_02344,ctx_steep_cleavage_case35,300.0,2.1,3.2466502436088245
EXP_02346,ctx_steep_cleavage_case35,100.0,11.3,10.332464665372534
EXP_02346,ctx_steep_cleavage_case35,300.0,5.4,4.965582575640485
EXP_02346,ctx_steep_cleavage_case35,500.0,1.7,1.4776211016589522
EXP_02366,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329557
EXP_02366,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232961
EXP_02366,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02390,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329686
EXP_02390,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232981
EXP_02390,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02458,ctx_steep_cleavage_case35,300.0,6.6,5.95661617717251
EXP_02458,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212742066
EXP_02503,ctx_steep_cleavage_case35,100.0,17.1,15.510589474747896
EXP_02503,ctx_steep_cleavage_case35,300.0,6.6,5.956560138773497
EXP_02503,ctx_steep_cleavage_case35,500.0,1.9,1.6217213543607567
EXP_02548,ctx_steep_cleavage_case35,300.0,6.6,5.956028006179431
EXP_02548,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02620,ctx_steep_cleavage_case35,100.0,15.3,14.955369321430362
EXP_02620,ctx_steep_cleavage_case35,300.0,6.2,5.8148407610876935
EXP_02620,ctx_steep_cleavage_case35,500.0,1.9,1.6099825765059188
EXP_02650,ctx_steep_cleavage_case35,100.0,13.5,12.405567121829476
EXP_02650,ctx_steep_cleavage_case35,300.0,6.2,5.710191046296174
EXP_02650,ctx_steep_cleavage_case35,500.0,1.9,1.6217212962746923
EXP_02666,ctx_steep_cleavage_case35,100.0,17.1,15.526309389329548
EXP_02666,ctx_steep_cleavage_case35,300.0,6.6,5.95602800600303
EXP_02666,ctx_steep_cleavage_case35,500.0,1.9,1.6211220208559358
EXP_02690,ctx_steep_cleavage_case35,100.0,12.4,11.305556845723274
EXP_02690,ctx_steep_cleavage_case35,300.0,6.3,5.746263194298272
EXP_02690,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212707684
EXP_02694,ctx_steep_cleavage_case35,100.0,14.4,13.22804190626407
EXP_02694,ctx_steep_cleavage_case35,300.0,6.6,5.956611781286511
EXP_02694,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212742024
EXP_02702,ctx_steep_cleavage_case35,100.0,17.1,15.489245197412444
EXP_02702,ctx_steep_cleavage_case35,300.0,6.6,5.956028006219369
EXP_02702,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02713,ctx_steep_cleavage_case35,300.0,6.6,5.95602800623287
EXP_02713,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_02728,ctx_steep_cleavage_case35,300.0,6.5,5.885142095293475
EXP_02728,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212742072
EXP_02786,ctx_steep_cleavage_case35,100.0,13.6,12.664341093163916
EXP_02786,ctx_steep_cleavage_case35,300.0,6.5,5.939619233564858
EXP_02786,ctx_steep_cleavage_case35,500.0,1.9,1.6211220122272727
EXP_02829,ctx_steep_cleavage_case35,100.0,17.1,15.539997396286406
EXP_02829,ctx_steep_cleavage_case35,300.0,6.6,5.956622365430111
EXP_02829,ctx_steep_cleavage_case35,500.0,1.9,1.6211220208809862
EXP_02993,ctx_steep_cleavage_case35,300.0,6.6,5.956027986271646
EXP_02993,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_03024,ctx_steep_cleavage_case35,100.0,12.1,10.911469212028972
EXP_03024,ctx_steep_cleavage_case35,300.0,5.8,5.270844057959153
EXP_03024,ctx_steep_cleavage_case35,500.0,1.9,1.6215902305006404
EXP_03146,ctx_steep_cleavage_case35,100.0,13.7,12.609770923018448
EXP_03146,ctx_steep_cleavage_case35,300.0,6.6,5.956501077813626
EXP_03146,ctx_steep_cleavage_case35,500.0,1.9,1.6211220211625728
EXP_03155,ctx_steep_cleavage_case35,100.0,11.9,10.948368127210651
EXP_03155,ctx_steep_cleavage_case35,300.0,5.4,4.9406875262728684
EXP_03155,ctx_steep_cleavage_case35,500.0,1.6,1.4026106582229796
EXP_03198,ctx_steep_cleavage_case35,100.0,11.6,10.727332462365334
EXP_03198,ctx_steep_cleavage_case35,300.0,6.5,5.9067334492923615
EXP_03198,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212734203
EXP_03210,ctx_steep_cleavage_case35,300.0,6.6,5.956627592577022
EXP_03210,ctx_steep_cleavage_case35,500.0,1.9,1.6211219778721435
EXP_03214,ctx_steep_cleavage_case35,100.0,13.6,12.457525608890728
EXP_03214,ctx_steep_cleavage_case35,300.0,6.6,5.955687715147964
EXP_03214,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274114
EXP_03268,ctx_steep_cleavage_case35,100.0,17.1,15.474840486884046
EXP_03268,ctx_steep_cleavage_case35,300.0,6.6,5.956028006227747
EXP_03268,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_03269,ctx_steep_cleavage_case35,100.0,11.5,10.425569626419351
EXP_03269,ctx_steep_cleavage_case35,300.0,5.4,4.9266866361095465
EXP_03269,ctx_steep_cleavage_case35,500.0,1.7,1.459912814735274
EXP_03464,ctx_steep_cleavage_case35,100.0,12.8,11.820841589109811
EXP_03464,ctx_steep_cleavage_case35,300.0,6.6,5.956028004366945
EXP_03464,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_03487,ctx_steep_cleavage_case35,300.0,6.3,5.723884320303939
EXP_03487,ctx_steep_cleavage_case35,500.0,1.9,1.6211220212600237
EXP_03492,ctx_steep_cleavage_case35,300.0,5.7,5.150451444862937
EXP_03492,ctx_steep_cleavage_case35,500.0,1.9,1.6203190709098467
EXP_03504,ctx_steep_cleavage_case35,300.0,6.0,5.530032055292728
EXP_03504,ctx_steep_cleavage_case35,500.0,1.9,1.621626015219138
EXP_03568,ctx_steep_cleavage_case35,300.0,5.5,5.253289898587592
EXP_03568,ctx_steep_cleavage_case35,500.0,1.9,1.6217095376707982
EXP_03599,ctx_steep_cleavage_case35,100.0,16.5,15.230851458760972
EXP_03599,ctx_steep_cleavage_case35,300.0,3.7,4.490579661966984
EXP_03606,ctx_steep_cleavage_case35,100.0,8.2,9.594806363346182
EXP_03606,ctx_steep_cleavage_case35,300.0,1.9,0.5380649137145613
EXP_03626,ctx_steep_cleavage_case35,100.0,14.9,13.725670944030004
EXP_03626,ctx_steep_cleavage_case35,300.0,6.4,5.878860125757871
EXP_03626,ctx_steep_cleavage_case35,500.0,1.9,1.6216642462749438
EXP_03634,ctx_steep_cleavage_case35,100.0,17.1,15.526309389298682
EXP_03634,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232978
EXP_03634,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_03642,ctx_steep_cleavage_case35,100.0,17.1,15.521139513094122
EXP_03642,ctx_steep_cleavage_case35,300.0,6.6,5.946536763103457
EXP_03642,ctx_steep_cleavage_case35,500.0,1.9,1.6210894428376006
EXP_03754,ctx_steep_cleavage_case35,100.0,3.1,0.9811164132806846
EXP_03754,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232823
EXP_03754,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_03767,ctx_steep_cleavage_case35,100.0,15.8,15.08881656349875
EXP_03767,ctx_steep_cleavage_case35,300.0,6.6,5.956028006232983
EXP_03767,ctx_steep_cleavage_case35,500.0,1.9,1.621122021274208
EXP_00012,ctx_slow_threshold_case101,100.0,4.1,11.891959523850906
EXP_00012,ctx_slow_threshold_case101,300.0,1.6,0.4297643968547837
EXP_00017,ctx_slow_threshold_case101,300.0,9.1,8.543665712600381
EXP_00017,ctx_slow_threshold_case101,500.0,1.2,0.9524992957692736
EXP_00059,ctx_slow_threshold_case101,100.0,18.6,17.126970665398794
EXP_00059,ctx_slow_threshold_case101,300.0,6.9,6.445062435021182
EXP_00059,ctx_slow_threshold_case101,500.0,1.2,0.9526301865120568
EXP_00129,ctx_slow_threshold_case101,300.0,9.1,8.543953221425062
EXP_00129,ctx_slow_threshold_case101,500.0,1.2,0.9522373173615856
