state_id,r_eff_over_r0,opening_strength_fraction,crack_extension_m,region,system,bin,x_m,burgers_sign,delta_signed_line_content,K_I_base_Pa_sqrt_m,K_I_perturbed_Pa_sqrt_m,K_II_base_Pa_sqrt_m,K_II_perturbed_Pa_sqrt_m,interaction_integral_schema,ribbon_width_m,mesh_area_ratio
E0000000__load_0p5,1.0,0.0,0.0,active,0,0,3.125e-07,-1,-0.25,6228.752149806786,6228.316682535286,4148.469580248885,4148.193725095453,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9544416379037504
E0000000__load_0p5,1.0,0.0,0.0,active,0,0,3.125e-07,-1,-0.5,6228.752149806786,6227.881215263814,4148.469580248885,4147.917869941933,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9544416379037504
E0000000__load_0p5,1.0,0.0,0.0,active,0,0,3.125e-07,1,0.25,6228.752149806786,6229.187617078226,4148.469580248885,4148.745435402479,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9544416379037504
E0000000__load_0p5,1.0,0.0,0.0,active,0,0,3.125e-07,1,0.5,6228.752149806786,6229.623084349698,4148.469580248885,4149.0212905559965,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9544416379037504
E0000000__load_0p5,1.0,0.0,0.0,active,0,79,4.96875e-05,-1,-0.25,6228.752149806786,4470.85905206179,4148.469580248885,3806.3603823352028,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9997134694207777
E0000000__load_0p5,1.0,0.0,0.0,active,0,79,4.96875e-05,-1,-0.5,6228.752149806786,2712.965954316829,4148.469580248885,3464.2511844214296,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9997134694207777
E0000000__load_0p5,1.0,0.0,0.0,active,0,79,4.96875e-05,1,0.25,6228.752149806786,7986.645247551723,4148.469580248885,4490.578778162745,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9997134694207777
E0000000__load_0p5,1.0,0.0,0.0,active,0,79,4.96875e-05,1,0.5,6228.752149806786,9744.538345296683,4148.469580248885,4832.6879760765105,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9997134694207777
E0000000__load_0p5,1.0,0.0,0.0,active,1,0,3.125e-07,-1,-0.25,6228.752149806786,6232.861379840959,4148.469580248885,4150.8605591791265,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9996383290156837
E0000000__load_0p5,1.0,0.0,0.0,active,1,0,3.125e-07,-1,-0.5,6228.752149806786,6236.970609875157,4148.469580248885,4153.251538109289,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9996383290156837
E0000000__load_0p5,1.0,0.0,0.0,active,1,0,3.125e-07,1,0.25,6228.752149806786,6224.642919772558,4148.469580248885,4146.078601318806,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9996383290156837
E0000000__load_0p5,1.0,0.0,0.0,active,1,0,3.125e-07,1,0.5,6228.752149806786,6220.533689738353,4148.469580248885,4143.6876223886475,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9996383290156837
E0000000__load_0p5,1.0,0.0,0.0,active,1,79,4.96875e-05,-1,-0.25,6228.752149806786,7274.348036940479,4148.469580248885,4129.081472342712,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9999977253397205
E0000000__load_0p5,1.0,0.0,0.0,active,1,79,4.96875e-05,-1,-0.5,6228.752149806786,8319.943924074192,4148.469580248885,4109.693364436461,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9999977253397205
E0000000__load_0p5,1.0,0.0,0.0,active,1,79,4.96875e-05,1,0.25,6228.752149806786,5183.1562626730365,4148.469580248885,4167.857688155222,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9999977253397205
E0000000__load_0p5,1.0,0.0,0.0,active,1,79,4.96875e-05,1,0.5,6228.752149806786,4137.56037553932,4148.469580248885,4187.245796061475,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337974e-08,0.9999977253397205
