T_K,sigma_GPa,G_cleave_eV,G_emit_eV
900.0,15.5,0.2387287848948795,0.6455314743877806
900.0,15.75,0.23656711425533414,0.6455314743877806
900.0,16.0,0.23451901549370277,0.6455314743877806
900.0,16.25,0.2325774545498048,0.6455314743877806
900.0,16.5,0.2307359151029583,0.6455314743877806
900.0,16.75,0.22898835436226406,0.6455314743877806
900.0,17.0,0.22732916313973778,0.6455314743877806
900.0,17.25,0.2257531297440354,0.6455314743877806
900.0,17.5,0.22425540728729337,0.6455314743877806
900.0,17.75,0.22283148404534361,0.6455314743877806
900.0,18.0,0.22147715655322767,0.6455314743877806
900.0,18.25,0.22018850515436356,0.6455314743877806
900.0,18.5,0.21896187175361165,0.6455314743877806
900.0,18.75,0.21779383955245424,0.6455314743877806
900.0,19.0,0.21668121456906822,0.6455314743877806
900.0,19.25,0.21562100876767284,0.6455314743877806
900.0,19.5,0.21461042464056632,0.6455314743877806
900.0,19.75,0.21364684110304633,0.6455314743877806
900.0,20.0,0.21272780057623805,0.6455314743877806
1200.0,0.0,3.8068159982914844,1.8
1200.0,0.25,3.7604583005138275,1.8271453147098065
1200.0,0.5,3.6477714362766043,1.813594206361632
1200.0,0.75,3.4806269327888186,1.767205986512382
1200.0,1.0,3.2746343231099737,1.6970581853925033
1200.0,1.25,3.0460879360229596,1.6121707595021209
1200.0,1.5,2.8094548871018685,1.5203948083857435
1200.0,1.75,2.5760012860462926,1.4278153837502388
1200.0,2.0,2.3534918621923357,1.3386572858991734
1200.0,2.25,2.146584619710828,1.2555174807350227
1200.0,2.5,1.9575248957679703,1.1797343493038472
1200.0,2.75,1.7868659330384686,1.1117622938780276
1200.0,3.0,1.6340793419446578,1.0514864226304843
1200.0,3.25,1.4980145759906425,0.9984587131770205
1200.0,3.5,1.3772171036275422,0.9520616093926703
1200.0,3.75,1.2701340463827133,0.9116141131451837
1200.0,4.0,1.175238249196004,0.8764362699593984
1200.0,4.25,1.0910969503015013,0.845885392082311
1200.0,4.5,1.016404725859154,0.8193740220929941
1200.0,4.75,0.9499944928521767,0.7963766368616432
1200.0,5.0,0.8908357624194926,0.7764297603906302
1200.0,5.25,0.8380260396881714,0.7591284835668229
1200.0,5.5,0.7907790195537716,0.744121251075516
1200.0,5.75,0.7484117518509289,0.7311040281672192
1200.0,6.0,0.7103320075435416,0.7198144825830749
1200.0,6.25,0.6760264923158207,0.710026519806854
1200.0,6.5,0.6450502002810519,0.7015453297483664
1200.0,6.75,0.6170169940113592,0.6942029973330024
1200.0,7.0,0.5915913822407686,0.6878546702611584
1200.0,7.25,0.5684814076721958,0.6823752463682727
1200.0,7.5,0.547432531690498,0.6776565291277244
1200.0,7.75,0.5282223963220888,0.6736047957536443
1200.0,8.0,0.5106563478070184,0.6701387236848639
1200.0,8.25,0.49456361542516747,0.6671876253080665
1200.0,8.5,0.4797940506598757,0.6646899460377075
1200.0,8.75,0.4662153436350333,0.6625919864143887
1200.0,9.0,0.4537106450807486,0.6608468142241813
1200.0,9.25,0.44217653240847177,0.659413337537052
1200.0,9.5,0.4315212676324636,0.6582555139154986
1200.0,9.75,0.42166330284363907,0.6573416748387451
1200.0,10.0,0.412529995791241,0.656643947651038
1200.0,10.25,0.40405650396425574,0.6561377601232992
1200.0,10.5,0.3961848305084388,0.6558014150719561
1200.0,10.75,0.3888629994860664,0.6556157244638622
1200.0,11.0,0.38204434149574223,0.6555633259351349
1200.0,11.25,0.3756868736189869,0.6555633259351349
1200.0,11.5,0.36975276013663677,0.6555633259351349
1200.0,11.75,0.364207842536888,0.6555633259351349
1200.0,12.0,0.35902122908248046,0.6555633259351349
1200.0,12.25,0.35416493567142937,0.6555633259351349
1200.0,12.5,0.34961357095957796,0.6555633259351349
1200.0,12.75,0.34534405975230786,0.6555633259351349
1200.0,13.0,0.3413353995489626,0.6555633259351349
1200.0,13.25,0.3375684458635166,0.6555633259351349
1200.0,13.5,0.33402572257095736,0.6555633259351349
1200.0,13.75,0.33069125405918226,0.6555633259351349
1200.0,14.0,0.32755041641632987,0.6555633259351349
1200.0,14.25,0.3245898052661789,0.6555633259351349
1200.0,14.5,0.3217971181902242,0.6555633259351349
1200.0,14.75,0.3191610499532045,0.6555633259351349
1200.0,15.0,0.316671198986641,0.6555633259351349
1200.0,15.25,0.3143179837885989,0.6555633259351349
1200.0,15.5,0.31209256807260194,0.6555633259351349
1200.0,15.75,0.3099867936488111,0.6555633259351349
1200.0,16.0,0.30799312014988806,0.6555633259351349
1200.0,16.25,0.30610457082551107,0.6555633259351349
1200.0,16.5,0.30431468372589027,0.6555633259351349
1200.0,16.75,0.30261746767806147,0.6555633259351349
1200.0,17.0,0.30100736253107907,0.6555633259351349
1200.0,17.25,0.2994792032090553,0.6555633259351349
1200.0,17.5,0.2980281871656582,0.6555633259351349
1200.0,17.75,0.29664984488131024,0.6555633259351349
1200.0,18.0,0.2953400130859007,0.6555633259351349
1200.0,18.25,0.2940948104261734,0.6555633259351349
1200.0,18.5,0.2929106153287644,0.6555633259351349
1200.0,18.75,0.29178404583776973,0.6555633259351349
1200.0,19.0,0.29071194123022454,0.6555633259351349
1200.0,19.25,0.2896913452344263,0.6555633259351349
1200.0,19.5,0.2887194906950149,0.6555633259351349
1200.0,19.75,0.2877937855454604,0.6555633259351349
1200.0,20.0,0.2869117999634009,0.6555633259351349
