regime,noise_realization,acquisition,n_observations,cost,cost_per_observation,nfev,success,condition_number,effective_rank,full_column_rank,true_cleave_H0_eV,fit_cleave_H0_eV,abs_error_cleave_H0_eV,true_cleave_S_sigma_max_kB,fit_cleave_S_sigma_max_kB,abs_error_cleave_S_sigma_max_kB,true_chi_shield,fit_chi_shield,abs_error_chi_shield,true_sat_strength,fit_sat_strength,abs_error_sat_strength,true_emit_H0_eV,fit_emit_H0_eV,abs_error_emit_H0_eV,true_emit_S_T_c0_kB,fit_emit_S_T_c0_kB,abs_error_emit_S_T_c0_kB,true_emit_S_T_c1,fit_emit_S_T_c1,abs_error_emit_S_T_c1,true_emit_S_sigma_max_kB,fit_emit_S_sigma_max_kB,abs_error_emit_S_sigma_max_kB,rmse_G_cleave_eV,rmse_G_emit_eV,holdout_n_total,holdout_n_Kc,holdout_rmse_Kc_absolute,holdout_nrmse_Kc_sigma,holdout_n_fatigue_life,holdout_rmse_fatigue_life_decades,holdout_nrmse_fatigue_life_sigma,holdout_n_strength,holdout_rmse_strength_absolute,holdout_nrmse_strength_sigma
ceramic,1,G_full_universe,75,177.96183630578778,2.3728244840771704,29,True,8429.71643298802,8,True,2.6,2.2632749037323174,0.33672509626768266,1.0,5.66616019598881,4.66616019598881,0.0,0.011196707811473186,0.011196707811473186,0.0,0.687849049301346,0.687849049301346,1.8,1.7808798602844949,0.01912013971550519,-20.0,-22.205671557025877,2.2056715570258767,0.02,0.02220502846866949,0.00220502846866949,8.0,6.047886173597952,1.952113826402048,0.22941499580240768,0.08700426716103646,0,,,,,,,,,
ceramic,2,A_sparse_fracture,4,0.0010252093274668395,0.00025630233186670987,30,False,inf,3,False,2.6,2.6274515465989547,0.027451546598954657,1.0,0.8469188374075406,0.1530811625924594,0.0,0.016713652199664857,0.016713652199664857,0.0,2.1054576701851957,2.1054576701851957,1.8,1.5757603611332405,0.22423963886675957,-20.0,-29.351137691330475,9.351137691330475,0.02,0.0483771637936826,0.0283771637936826,8.0,6.497289459249941,1.5027105407500594,0.009851554674558824,0.2955215051825072,71,22.0,1.1494273495309417,12.595187641479992,3.0,0.552522890195672,2.76261445097836,10.0,1.3181187561151086,26.224810579344553
ceramic,2,B_dense_fracture,10,2.8345699683897716,0.2834569968389772,30,False,18766144808.181072,8,True,2.6,2.5827863571286076,0.017213642871392487,1.0,1.015577516707993,0.015577516707993011,0.0,0.027174149817856,0.027174149817856,0.0,2.0098317724828823,2.0098317724828823,1.8,1.4979469024749856,0.3020530975250144,-20.0,-16.749604983428846,3.2503950165711544,0.02,0.01509252771713359,0.00490747228286641,8.0,15.627227230886248,7.627227230886248,0.00534081369371259,0.3583563387323723,65,17.0,0.7449369482133991,11.063348030570536,3.0,0.11559615851878428,0.5779807925939214,10.0,108.3267324801342,836.4671571338583
ceramic,2,C_rate_fracture,16,67.9914384010082,4.249464900063012,30,False,275407262.6708009,8,True,2.6,2.2625195680177623,0.33748043198223776,1.0,2.5364279962243863,1.5364279962243863,0.0,0.07495505568319986,0.07495505568319986,0.0,2.1741973730413253,2.1741973730413253,1.8,1.2172122689039844,0.5827877310960157,-20.0,-5.521206575858617,14.478793424141383,0.02,1.0562526133732145e-06,0.019998943747386626,8.0,0.1605263786249784,7.839473621375022,0.11292813975200747,0.3799948804573799,59,12.0,1.1796639972802183,13.817222658166918,3.0,1.3327568087651567,6.663784043825784,10.0,3.193562135449158,35.88350684477936
ceramic,2,D_add_fatigue,37,19.598271873794687,0.5296830236160727,30,False,36576411.91874324,8,True,2.6,2.2663779585965926,0.33362204140340745,1.0,5.316482960900638,4.316482960900638,0.0,0.04962111706942073,0.04962111706942073,0.0,2.9999999999999996,2.9999999999999996,1.8,1.2133123773080168,0.5866876226919833,-20.0,-5.415494634286307,14.584505365713692,0.02,5.1355090648306785e-05,0.019948644909351693,8.0,11.536684133156676,3.536684133156676,0.21351124629837867,0.4411970567817867,38,12.0,0.9261327579038959,12.468564689078555,0.0,,,10.0,2.62043893457015,28.419601217073506
ceramic,2,E_add_fatigue_protocols,46,16.371232574227438,0.3558963603092921,30,False,106908248.78290164,8,True,2.6,2.319745335686061,0.2802546643139392,1.0,4.51338783594188,3.51338783594188,0.0,0.045283364959250526,0.045283364959250526,0.0,2.9999999999999996,2.9999999999999996,1.8,1.212230194207472,0.587769805792528,-20.0,-5.364250280234367,14.635749719765634,0.02,0.0001304925021469696,0.01986950749785303,8.0,15.999626849075359,7.999626849075359,0.1743981453740193,0.5888667057814215,29,12.0,0.9124841804122373,12.371595502340496,,,,10.0,2.224382319699754,25.074135891697203
ceramic,2,F_add_strength,61,169.91668690458872,2.785519457452274,30,False,19963.367938466647,8,True,2.6,2.2153312831228638,0.38466871687713633,1.0,4.714294180913318,3.714294180913318,0.0,0.0027941676434741405,0.0027941676434741405,0.0,0.8564938574497736,0.8564938574497736,1.8,1.7881298756211799,0.01187012437882018,-20.0,-19.66643243399707,0.33356756600293025,0.02,0.01967410576398368,0.00032589423601632125,8.0,8.122964449994457,0.12296444999445733,0.1922262024727794,0.0068348387973312195,14,12.0,0.3367159524321185,2.391485468963743,,,,,,
ceramic,2,G_full_universe,75,236.46629229167755,3.152883897222367,12,True,7123.739691143367,8,True,2.6,2.220397126823218,0.3796028731767822,1.0,4.714747521402254,3.714747521402254,0.0,0.002792556027412605,0.002792556027412605,0.0,0.8554744867976498,0.8554744867976498,1.8,1.7873109611384022,0.01268903886159789,-20.0,-19.62313806510508,0.3768619348949187,0.02,0.019627381054214327,0.00037261894578567364,8.0,8.125396852073788,0.1253968520737878,0.19168921440202483,0.0073551447607335205,0,,,,,,,,,
peak,0,A_sparse_fracture,4,1.8230535213784305,0.4557633803446076,29,True,inf,3,False,3.6,3.6559463255283617,0.05594632552836165,1.0,1.0869228505996211,0.08692285059962113,0.1,0.057038364426753765,0.04296163557324624,0.0,1.993031848938659,1.993031848938659,1.8,1.5763854119695606,0.22361458803043943,-20.0,-5.092255629028804,14.907744370971196,0.02,0.01858390957386979,0.0014160904261302093,8.0,3.0026236619312137,4.997376338068786,0.01975086432862672,0.5040065812684804,71,24.0,1.8237595409963958,11.555037077169604,7.0,3.073042387294533,15.365211936472663,10.0,3.0529827491677204,34.17078745376633
peak,0,B_dense_fracture,10,936.6775901575324,93.66775901575325,30,False,124041867.2578078,8,True,3.6,2.2312830538149226,1.3687169461850774,1.0,1.5439123058476432,0.5439123058476432,0.1,0.0020920948746214305,0.09790790512537857,0.0,1.0753836694993677,1.0753836694993677,1.8,1.819096421068882,0.019096421068881986,-20.0,-23.647670736197217,3.6476707361972167,0.02,0.023863596262359916,0.0038635962623599154,8.0,7.785211059293003,0.21478894070699717,0.4318553440824524,0.046553553953176424,65,18.0,4.792538898521598,12.792277681389358,7.0,5.395729424358862,26.978647121794314,10.0,75.75497042318777,362.5526979935961
peak,0,C_rate_fracture,16,5.2704643501397195,0.32940402188373247,30,False,inf,6,False,3.6,3.577212068366044,0.02278793163395587,1.0,3.3219420082717144,2.3219420082717144,0.1,0.031193174839352224,0.06880682516064779,0.0,0.006492930338879947,0.006492930338879947,1.8,1.8023897162045657,0.0023897162045656284,-20.0,-9.023603155602018,10.976396844397982,0.02,0.03461892447185312,0.014618924471853121,8.0,5.615462115477707,2.3845378845222927,0.11627798332498383,0.361395381088207,59,13.0,4.621758727324162,7.601102413116506,7.0,3.4497740770682763,17.24887038534138,10.0,2.6433745748823023,24.51053870559641
peak,0,D_add_fatigue,37,105.25060338159693,2.8446109022053223,30,False,418933.3871396718,8,True,3.6,3.3499010941374046,0.25009890586259553,1.0,3.2378591016783145,2.2378591016783145,0.1,0.003947979397235203,0.0960520206027648,0.0,0.3835374585457313,0.3835374585457313,1.8,1.7279367867637045,0.0720632132362955,-20.0,-39.41603017677665,19.41603017677665,0.02,0.039456084241257725,0.019456084241257724,8.0,11.130129071734792,3.1301290717347925,0.11800242873643058,0.3686669889865167,38,13.0,3.598085610088478,7.09324647130616,3.0,0.49511365470510116,2.475568273525506,10.0,172.63946350686734,1786.1253150149455
peak,0,E_add_fatigue_protocols,46,121.41471878438749,2.6394504083562498,16,True,156203.48127344166,8,True,3.6,3.401910101113018,0.19808989888698214,1.0,3.2589441444242593,2.2589441444242593,0.1,0.003949070610179047,0.09605092938982096,0.0,0.36749878304510625,0.36749878304510625,1.8,1.7305098561399936,0.0694901438600064,-20.0,-39.191449719983545,19.191449719983545,0.02,0.03919724301364395,0.019197243013643946,8.0,11.136821004877747,3.1368210048777474,0.11346404781494064,0.3672011161024324,29,13.0,3.5581936813679764,6.971709151765554,,,,10.0,172.63861142838618,1786.101072179361
