candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,tier,K,K_over_K_FP,cumulative_action,action_over_threshold,cleavage_stress_Pa,renewal_rate_s
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.4060878018319458e-05,0.640625,0.04810655579810077,0.6406249992138159,5609.478741074742,171.06526287893305
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.4403826262668714e-05,0.65625,0.04927988642964032,0.6562499992255034,5746.295295735102,171.06526289941033
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.4746774507017969e-05,0.671875,0.05045321706132124,0.6718749992390736,5883.111850395461,171.06526292015565
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.5089722751367224e-05,0.6875,0.051626547693145376,0.6874999992545509,6019.928405055822,171.06526294116753
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.543267099571648e-05,0.703125,0.05279987832511452,0.7031249992719592,6156.744959716181,171.06526296243874
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.5775619240065736e-05,0.71875,0.05397320895723047,0.7187499992913224,6293.561514376542,171.06526298397105
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.611856748441499e-05,0.734375,0.055146539589494975,0.734374999312664,6430.378069036899,171.065263005761
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.6461515728764243e-05,0.75,0.056319870221909804,0.7499999993360075,6567.194623697259,171.06526302780307
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.68044639731135e-05,0.765625,0.0574932008544767,0.765624999361376,6704.0111783576185,171.06526305009757
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.7147412217462754e-05,0.78125,0.05866653148719737,0.7812499993887921,6840.827733017979,171.0652630726441
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.749036046181201e-05,0.796875,0.05983986212007353,0.796874999418279,6977.6442876783385,171.06526309543594
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.7833308706161264e-05,0.8125,0.06101319275310685,0.8124999994498587,7114.460842338698,171.06526311847276
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.817625695051052e-05,0.828125,0.06218652338629902,0.8281249994835539,7251.277396999058,171.0652631417531
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.8519205194859775e-05,0.84375,0.06335985401965169,0.8437499995193863,7388.093951659417,171.0652631652731
P25_TRANSFER_V1_RANK1,325.0,0.05,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,1.886215343920903e-05,0.859375,0.06453318465316651,0.8593749995573782,7524.910506319777,171.06526318903283
