candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,tier,status,K_FP,action,root_relative_residual,r_eff_m,K_shield_MPa_sqrt_m,source_activations,AK,AT,thermal_derivative,accessibility,accessibility_flags,zero_load_elementary_rate,zero_load_renewal_rate,zero_load_action_fraction,renewal_ceiling_ramp_fraction,renewal_ceiling_margin_at_FP,stress_cap_ramp_fraction,barrier_floor_ramp_fraction,numerical_lower_bound_occupancy,full_state_available,state_scope,refinement_relative_K_error,K_over_300K,selected_tier,best_scope
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,FIRST_PASSAGE,9.678209416629832,0.07509316035980508,3.404287962638364e-11,1e-06,0.0,0.0,104.48595178891023,0.20739845360878073,-0.001984941038081191,FRACTURE_RESPONSE_ACCESSIBLE,,1.0782117019768365e-19,2.089107905650242e-70,5.3849974371179e-65,0.0,0.9999999995946471,0.0,0.0,0,False,intrinsic,0.0,1.0,,
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,FIRST_PASSAGE,9.888036827416723,0.07509316036236031,1.532107773982716e-14,1.0464866246332956e-06,0.0,295.62982908424516,94.04509264939514,0.18494636960518118,-0.0019665711882986877,FRACTURE_RESPONSE_ACCESSIBLE,,1.0782117019768365e-19,2.089107905650242e-70,5.501746312936084e-65,0.0,0.9999999996428945,0.0,0.0,0,False,conditional_ideal_mode_I_source_bin_moment_no_PT_transport,5.903388888839345e-12,1.0,,
A_NATIVE,300.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,9.888036827416723,0.07509316036236031,1.532107773982716e-14,1.0464866246332956e-06,0.0,295.62982908424516,94.04509264939514,0.18494636960518118,-0.0019665711882986877,FRACTURE_RESPONSE_ACCESSIBLE,,1.0782117019768365e-19,2.089107905650242e-70,5.501746312936084e-65,0.0,0.9999999996428945,0.0,0.0,0,False,conditional_ideal_mode_I_source_bin_moment_no_PT_transport,5.903388888839345e-12,1.0,F1_EMISSION_BLUNTING,F1_REDUCED_NOT_F2
A_NATIVE,325.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,FIRST_PASSAGE,9.248558619469094,0.0750931603623691,1.0169642905566434e-13,1e-06,0.0,0.0,113.96684687332669,0.19106646508936118,-0.001676509180794746,FRACTURE_RESPONSE_ACCESSIBLE,,2.5989847435443162e-17,2.9259031063080305e-63,7.207150761266897e-58,0.0,0.9999999995373262,0.0,0.0,0,False,intrinsic,0.0,0.9556063752430817,,
A_NATIVE,325.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,FIRST_PASSAGE,9.458890578007878,0.07509316036242958,9.070522111187529e-13,1.0484068389803591e-06,0.0,307.8413553825191,102.72981008465267,0.16585274809416628,-0.0016144559009453855,FRACTURE_RESPONSE_ACCESSIBLE,,2.5989847435443162e-17,2.9259031063080305e-63,7.371056748942692e-58,0.0,0.9999999995922193,0.0,0.0,0,False,conditional_ideal_mode_I_source_bin_moment_no_PT_transport,4.250155782870024e-12,0.9565994487177734,,
A_NATIVE,325.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,9.458890578007878,0.07509316036242958,9.070522111187529e-13,1.0484068389803591e-06,0.0,307.8413553825191,102.72981008465267,0.16585274809416628,-0.0016144559009453855,FRACTURE_RESPONSE_ACCESSIBLE,,2.5989847435443162e-17,2.9259031063080305e-63,7.371056748942692e-58,0.0,0.9999999995922193,0.0,0.0,0,False,conditional_ideal_mode_I_source_bin_moment_no_PT_transport,4.250155782870024e-12,0.9565994487177734,F1_EMISSION_BLUNTING,F1_REDUCED_NOT_F2
A_NATIVE,350.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.891118603503259,0.07509316036236077,9.2148511043888e-15,1e-06,0.0,0.0,118.86918434308404,0.17720282904791335,-0.001490738159155403,FRACTURE_RESPONSE_ACCESSIBLE,,2.8615640011421096e-15,3.9053426170976604e-57,9.247943282284617e-52,0.0,0.9999999994980237,0.0,0.0,0,False,intrinsic,0.0,0.9186739220816885,,
A_NATIVE,350.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.891118603503259,0.07509316036236077,9.2148511043888e-15,1e-06,0.0,0.0,118.86918434308404,0.17720282904791335,-0.001490738159155403,FRACTURE_RESPONSE_ACCESSIBLE,,2.8615640011421096e-15,3.9053426170976604e-57,9.247943282284617e-52,0.0,0.9999999994980237,0.0,0.0,0,False,intrinsic,0.0,0.899179357711402,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
A_NATIVE,375.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,FIRST_PASSAGE,8.57972607401539,0.0750931603623614,8.881784197001252e-16,1e-06,0.0,0.0,120.68772096194839,0.16526504087889418,-0.001369360855948225,FRACTURE_RESPONSE_ACCESSIBLE,,1.6833066253793788e-13,7.949475001290002e-52,1.8165254362496384e-46,0.0,0.9999999994718466,0.0,0.0,0,False,intrinsic,0.0,0.8864993207600009,,
A_NATIVE,375.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,BEST_CURRENT_MONOTONIC_FORWARD,FIRST_PASSAGE,8.57972607401539,0.0750931603623614,8.881784197001252e-16,1e-06,0.0,0.0,120.68772096194839,0.16526504087889418,-0.001369360855948225,FRACTURE_RESPONSE_ACCESSIBLE,,1.6833066253793788e-13,7.949475001290002e-52,1.8165254362496384e-46,0.0,0.9999999994718466,0.0,0.0,0,False,intrinsic,0.0,0.8676875120677384,F0_INTRINSIC_OPENING,F0_ONLY_F1_UNAVAILABLE
