candidate_id,temperature_K,Kdot,threshold_action,threshold_mode,tier,AK,AK_finite_difference,AT,AT_finite_difference,implicit_thermal_derivative,independent_root_thermal_derivative,agreement_passed,AT_method,refinement_relative_K_error
A_NATIVE,1125.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,1.0000000004396177,1.00000000044842,0.050635686702029156,0.05063568679631647,-0.05063568667976881,-0.05063568677391217,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1150.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,1.0000000000117026,1.0000000000065512,0.04842380114631827,0.04842380123032175,-0.04842380114575159,-0.0484238012301752,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1175.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,1.000000000000356,0.9999999999998899,0.04633808439229476,0.0463380844665684,-0.04633808439227827,-0.04633808446653731,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1200.0,0.0005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,1.0000000000000873,0.9999999999998899,0.04436381438092942,0.04436381444563153,-0.04436381438092555,-0.04436381444580917,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,300.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,94.7503822245665,94.7503823933915,0.2000428682610787,0.20004287363053042,-0.0021112618605269584,-0.0021112621039698354,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,300.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,85.57766076575476,85.57765575216258,0.18170061811442206,0.18170061811442206,-0.002123224875376968,-0.002123225219974323,True,finite_difference_transient_state_at_fixed_load,2.3716584252042594e-12
A_NATIVE,325.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,106.14591516890607,106.14591433325992,0.18419349944994828,0.18419350365724174,-0.0017352858012185206,-0.0017352858997110587,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,325.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F1_EMISSION_BLUNTING,96.12696069370561,96.12696264813758,0.16351274586348552,0.16351274586348552,-0.0017010081738097888,-0.0017010083677959642,True,finite_difference_transient_state_at_fixed_load,3.2795988147427124e-13
A_NATIVE,350.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,112.55607955008806,112.55607807019396,0.1707729063213894,0.170772909681971,-0.0015172250757489695,-0.0015172251256601044,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,375.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,115.61619413311558,115.61619227610674,0.15923269743556523,0.1592327001636784,-0.0013772525434649012,-0.0013772525726007956,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,400.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,116.35288664792951,116.35288460434711,0.14919069403495536,0.14919069628066772,-0.0012822259793724695,-0.001282225998138209,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,425.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,115.44257212725111,115.4425700301509,0.14036675320344152,0.14036675507461904,-0.0012159011239693859,-0.0012159011369972106,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,450.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,113.34709949091781,113.34709743217263,0.13254878652407162,0.1325487881000864,-0.001169406073198127,-0.0011694060828526531,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,475.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,110.39056189452144,110.39055993600665,0.12557242546870515,0.12557242680865777,-0.00113752863753597,-0.001137528645078767,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,500.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,106.80534505440484,106.80534323728396,0.11930792844111159,0.11930792959136127,-0.0011170595289995847,-0.0011170595347564927,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,525.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,102.76098115401616,102.76097950022933,0.11365133234077403,0.11365133333346211,-0.0011059774932514084,-0.0011059774986388327,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,550.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,98.38287821107696,98.38287673479051,0.10851826102888472,0.10851826189293146,-0.00110301978354468,-0.0011030197884243087,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,575.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,93.76483354223834,93.76483224760257,0.10383947612236943,0.10383947687866435,-0.0011074458536269119,-0.0011074458582971403,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,600.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,88.97759716623149,88.97759605181132,0.09955761095498593,0.09955761162104171,-0.0011189064902369574,-0.001118906494890215,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,625.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,84.07485067775032,84.0748497379784,0.09562473067353755,0.09562473126337512,-0.0011373761583003774,-0.00113737616309173,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,650.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,79.09745122818705,79.09745045384663,0.09200048270593186,0.09200048323060095,-0.0011631282838750524,-0.0011631282891033656,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,675.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,74.07648325222964,74.07648263246136,0.0886506779198662,0.08865067838886631,-0.0011967452290899338,-0.0011967452349304075,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,700.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,69.03547138538738,69.0354709082852,0.08554619229437851,0.08554619271615937,-0.001239162861897774,-0.0012391628709851332,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,725.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,63.99198709045455,63.991986741176454,0.08266211237893774,0.0826621127582694,-0.0012917572361379,-0.0012917572443504888,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,750.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,58.95880029213146,58.95880005671206,0.07997707157698679,0.07997707191944592,-0.0013564908237737733,-0.0013564908342678095,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,775.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,53.94466765995621,53.94466752491223,0.07747274284352686,0.07747274315483388,-0.001436152009163935,-0.001436152021689896,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,800.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,48.954796071700954,48.95479602213148,0.07513347078693003,0.07513347107023893,-0.0015347519919577818,-0.0015347520083563992,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,825.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,43.990952849093496,43.990952870254226,0.0729460493135958,0.07294604957249096,-0.0016582057125207046,-0.001658205734833551,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,850.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,39.05106502128059,39.051065098394396,0.07089969720239574,0.07089969743917734,-0.0018155637282557969,-0.0018155637621353193,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,875.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,34.127812063533085,34.127812181807826,0.06898640541666815,0.06898640563448577,-0.0020214130717856023,-0.002021413119819293,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,900.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,29.204744646508782,29.20474479006341,0.06720217019871834,0.06720217039942522,-0.002301070288822124,-0.002301070367771718,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,925.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,24.24594296345258,24.245943115828172,0.06555044923213846,0.06555044941744637,-0.0027035636160221417,-0.0027035637634353904,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,950.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,19.17128625556093,19.171286405192944,0.06405019106522183,0.06405019123693734,-0.003340943857986737,-0.0033409441920717597,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,975.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,13.81971488872433,13.819715045120251,0.06274594766556688,0.06274594782496923,-0.004540321429985653,-0.00454032248211611,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1000.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,8.038018551562388,8.038018722273943,0.061669575056091754,0.06166957520534755,-0.007672235969660053,-0.007672241322440598,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1025.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,2.7273431795192287,2.7273432325713998,0.0604830716647171,0.06048307180615442,-0.022176553401460446,-0.022176587733788722,True,analytic_barrier_and_renewal_quadrature,0.0
A_NATIVE,1050.0,0.005,0.07509316036236147,EXPONENTIAL_CRN_1720_ENGINE1,F0_INTRINSIC_OPENING,1.056175827201138,1.0561758280469569,0.058168921910320935,0.05816892203979407,-0.05507503619399089,-0.05507500615014038,True,analytic_barrier_and_renewal_quadrature,0.0
