candidate_id,temperature_K,Kdot,intrinsic_K_FP,F1_K_FP,blunting_shift,retained_shielding_shift,transport_shift,full_predicted_K_FP,F2_status,F1_status
A_NATIVE,1025.0,0.0005,0.3491242448721728,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1050.0,0.0005,0.07880799462878528,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1075.0,0.0005,0.01903585440247504,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1100.0,0.0005,0.0049064507145473646,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1125.0,0.0005,0.0013438679997655,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1150.0,0.0005,0.0003896863905464145,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1175.0,0.0005,0.00011923138599200044,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1200.0,0.0005,3.837896282804206e-05,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,300.0,0.005,9.904512929018205,10.100847214216339,0.19633428519813378,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
A_NATIVE,325.0,0.005,9.444054024062027,9.634428434555623,0.1903744104935967,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
A_NATIVE,350.0,0.005,9.069767090740179,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,375.0,0.005,8.74851778909292,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,400.0,0.005,8.463083643974427,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,425.0,0.005,8.203293353134356,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,450.0,0.005,7.96258947385577,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,475.0,0.005,7.736459210097702,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,500.0,0.005,7.5216315424458315,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,525.0,0.005,7.315629737223419,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,550.0,0.005,7.116504324892296,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,575.0,0.005,6.922664267484678,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,600.0,0.005,6.732764377203894,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,625.0,0.005,6.545626090292419,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,650.0,0.005,6.3601782480404,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,675.0,0.005,6.17540950309964,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,700.0,0.005,5.990326530487277,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,725.0,0.005,5.803913360055258,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,750.0,0.005,5.6150872444901445,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,775.0,0.005,5.422645523562545,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,800.0,0.005,5.225195503790372,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,825.0,0.005,5.0210542553054065,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,850.0,0.005,4.808094496538521,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,875.0,0.005,4.583488603231316,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,900.0,0.005,4.34324192827614,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,925.0,0.005,4.081229225813381,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,950.0,0.005,3.7868425622293374,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,975.0,0.005,3.4379159675213087,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1000.0,0.005,2.9733028847088945,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1025.0,0.005,2.1553560294284773,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1050.0,0.005,0.7732609143319124,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1075.0,0.005,0.1903005686392299,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1100.0,0.005,0.04906422926954103,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1125.0,0.005,0.013438678308044181,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1150.0,0.005,0.0038968638926114682,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1175.0,0.005,0.0011923138597992927,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1200.0,0.005,0.00038378962827903735,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,300.0,0.05,10.163093150334957,10.349447141131508,0.18635399079655102,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
A_NATIVE,325.0,0.05,9.660073927025888,9.833534049953409,0.173460122927521,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
A_NATIVE,350.0,0.05,9.263321333453971,9.435640900055944,0.17231956660197234,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
A_NATIVE,375.0,0.05,8.928986286773805,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,400.0,0.05,8.635662179898533,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,425.0,0.05,8.371212631262226,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,450.0,0.05,8.128041865703596,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,475.0,0.05,7.901043709167673,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,500.0,0.05,7.686590704618923,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,525.0,0.05,7.481986884091516,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,550.0,0.05,7.285149163617233,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,575.0,0.05,7.094410449416532,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,600.0,0.05,6.90839147697888,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,625.0,0.05,6.725913216348952,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,650.0,0.05,6.545933911745079,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,675.0,0.05,6.3675011781466715,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,700.0,0.05,6.189712976333134,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,725.0,0.05,6.011683078062016,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,750.0,0.05,5.832507439777555,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,775.0,0.05,5.651227975059864,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,800.0,0.05,5.466789544860835,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,825.0,0.05,5.2779842835160276,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,850.0,0.05,5.083373885304258,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,875.0,0.05,4.881173363820455,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,900.0,0.05,4.669064432857455,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,925.0,0.05,4.443870014577601,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,950.0,0.05,4.200922365976783,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,975.0,0.05,3.9326513460202643,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1000.0,0.05,3.624834045196449,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1025.0,0.05,3.2443881064529823,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1050.0,0.05,2.6884976871653317,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1075.0,0.05,1.6054164501098924,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1100.0,0.05,0.4883478806201102,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1125.0,0.05,0.13437265002156215,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1150.0,0.05,0.038968531386366266,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1175.0,0.05,0.011923137588013217,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
A_NATIVE,1200.0,0.05,0.0038378962712166806,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,300.0,0.0005,1.1557279160565029e-05,1.1557279160565027e-05,-1.6940658945086007e-21,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,325.0,0.0005,2.194868769244849e-07,2.1948687692445069e-07,-3.4225425024994073e-20,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,350.0,0.0005,8.250146731786408e-09,8.250146731786395e-09,-1.3234889800848443e-23,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,375.0,0.0005,6.236608288593359e-10,6.236608288593367e-10,8.271806125530277e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,400.0,0.0005,1.0619027470565386e-10,1.0619027470575637e-10,1.0250577247121973e-22,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,425.0,0.0005,4.509861410517205e-11,4.50986141051721e-11,4.52364397489937e-26,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,450.0,0.0005,3.777805354031966e-11,3.7778053540318556e-11,-1.1050615995825604e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,475.0,0.0005,3.7546932424334344e-11,3.7546932424333594e-11,-7.496324301261813e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,500.0,0.0005,3.754658018625751e-11,3.754658018625667e-11,-8.401053096241687e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,525.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,550.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,575.0,0.0005,3.7546580181181537e-11,3.75465801811807e-11,-8.336429610885982e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,600.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,625.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,650.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,675.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,700.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,725.0,0.0005,3.7546580181181537e-11,3.75465801811807e-11,-8.336429610885982e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,750.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,775.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,800.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,825.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,850.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,875.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,900.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,925.0,0.0005,3.7546580181181537e-11,3.75465801811807e-11,-8.336429610885982e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,950.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,975.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1000.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1025.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,1050.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1075.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1100.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1125.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1150.0,0.0005,3.7546580181181537e-11,3.7546580181180716e-11,-8.2071826401745715e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,1175.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,1200.0,0.0005,3.7546580181181537e-11,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,300.0,0.005,0.00011557278761995363,0.00011557278761995371,8.131516293641283e-20,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,325.0,0.005,2.1948687690950414e-06,2.194868769095043e-06,1.6940658945086007e-21,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,350.0,0.005,8.250146731783312e-08,8.250146731783063e-08,-2.4881592825595072e-21,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,375.0,0.005,6.2366082885933215e-09,6.236608288593335e-09,1.3234889800848443e-23,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,400.0,0.005,1.0619027470565397e-09,1.0619027470575631e-09,1.0234292128812335e-21,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,425.0,0.005,4.5098614105172104e-10,4.5098614105172063e-10,-4.1359030627651384e-25,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,450.0,0.005,3.77780535403197e-10,3.7778053540318584e-10,-1.1166938269465874e-23,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,475.0,0.005,3.754693242433438e-10,3.7546932424333554e-10,-8.271806125530277e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,500.0,0.005,3.7546580186257417e-10,3.754658018625667e-10,-7.444625512977249e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,525.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,550.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,575.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,600.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,625.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,650.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,675.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,700.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,725.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,750.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,775.0,0.005,3.754658018118158e-10,3.7546580181180735e-10,-8.42690249038397e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,800.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
P25_TRANSFER_V1_RANK1,825.0,0.005,3.754658018118158e-10,,,,,,STATE_CLOSURE_UNAVAILABLE,STATE_CLOSURE_UNAVAILABLE
P25_TRANSFER_V1_RANK1,850.0,0.005,3.754658018118158e-10,3.7546580181180746e-10,-8.323504913814841e-24,,,,STATE_CLOSURE_UNAVAILABLE,FIRST_PASSAGE
