temperature_K,surface_id,endurance_binary,score
100.0,EXP_00196,1,0.1117745684911689
100.0,EXP_00197,0,0.1427637417656607
100.0,EXP_00198,0,0.4180606144539323
100.0,EXP_00199,1,0.0
100.0,EXP_00200,0,0.0
100.0,EXP_00201,1,0.2327914975397542
100.0,EXP_00202,0,0.0
100.0,EXP_00203,0,0.0705826562407468
100.0,EXP_00204,0,0.0
100.0,EXP_00205,0,0.0
100.0,EXP_00206,0,0.2499618914365252
100.0,EXP_00207,1,0.0
100.0,EXP_00208,0,0.0
100.0,EXP_00209,0,0.0
100.0,EXP_00210,0,0.0
100.0,EXP_00211,0,0.0
100.0,EXP_00212,1,0.0
100.0,EXP_00213,0,0.0
100.0,EXP_00214,0,0.0
100.0,EXP_00215,1,0.0
100.0,EXP_00216,0,0.0354862955406284
100.0,EXP_00217,0,0.0457455037178075
100.0,EXP_00218,0,0.0
100.0,EXP_00219,0,0.0
100.0,EXP_00220,0,0.1534066357167537
100.0,EXP_00221,0,0.0
100.0,EXP_00222,1,0.0
100.0,EXP_00223,0,0.0692931647388095
100.0,EXP_00224,0,0.0
100.0,EXP_00225,0,0.0
100.0,EXP_00226,0,0.0
100.0,EXP_00227,0,0.0828935083650208
100.0,EXP_00228,0,0.0
100.0,EXP_00229,0,0.2248726475089536
100.0,EXP_00230,0,0.1723923940740627
100.0,EXP_00231,0,0.0
100.0,EXP_00236,0,1.157114302929077
100.0,EXP_00237,0,1.9231651836353756
100.0,EXP_00244,0,0.0428321559378037
100.0,EXP_00246,0,1.7598075135262687
100.0,EXP_00247,0,0.9285549307961856
100.0,EXP_00248,1,0.2004282241790046
100.0,EXP_00250,0,0.8891486601706274
100.0,EXP_00252,1,15.89701497425344
100.0,EXP_00253,0,7.042700024159931
100.0,EXP_00254,0,0.0099977509838062
100.0,EXP_00255,0,0.3769778880827242
100.0,EXP_00256,0,0.0
100.0,EXP_00257,0,0.0
100.0,EXP_00258,0,0.0
100.0,EXP_00259,0,0.0
100.0,EXP_00260,0,0.0
100.0,EXP_00261,0,0.0
100.0,EXP_00262,0,0.0
100.0,EXP_00263,0,0.0
100.0,EXP_00264,0,0.0
100.0,EXP_00265,0,0.0
100.0,EXP_00266,0,0.0
100.0,EXP_00267,1,0.0
100.0,EXP_00268,1,0.0
100.0,EXP_00269,0,0.0
100.0,EXP_00270,0,0.0
100.0,EXP_00271,1,0.0
100.0,EXP_00272,0,0.0
100.0,EXP_00273,0,0.0
100.0,EXP_00274,0,0.0
100.0,EXP_00275,0,0.0
100.0,EXP_00276,0,0.0
100.0,EXP_00277,0,0.0
100.0,EXP_00278,0,0.0
100.0,EXP_00279,0,0.0
100.0,EXP_00280,1,0.0
100.0,EXP_00281,0,0.0
100.0,EXP_00282,0,0.0
100.0,EXP_00283,0,0.0
100.0,EXP_00284,0,0.0
100.0,EXP_00285,0,0.0
100.0,EXP_00286,0,0.0
100.0,EXP_00287,0,0.0
100.0,EXP_00288,0,0.0
100.0,EXP_00289,1,0.0
100.0,EXP_00290,0,0.0
100.0,EXP_00291,0,0.0
100.0,EXP_00292,0,0.0
100.0,EXP_00293,0,0.0
100.0,EXP_00294,0,0.0
100.0,EXP_00295,0,0.0
100.0,EXP_00296,0,0.0
100.0,EXP_00297,0,0.0
100.0,EXP_00298,0,0.0
100.0,EXP_00299,0,0.0
100.0,EXP_00300,0,0.0
100.0,EXP_00301,0,0.0
100.0,EXP_00302,0,0.0
100.0,EXP_00303,0,0.0
100.0,EXP_00304,0,0.0
100.0,EXP_00305,0,0.0
100.0,EXP_00306,0,0.0
100.0,EXP_00307,1,0.0
100.0,EXP_00308,1,0.0
100.0,EXP_00309,0,0.0
100.0,EXP_00310,0,0.0
100.0,EXP_00311,0,0.0
100.0,EXP_00312,0,0.0
100.0,EXP_00313,1,0.0
100.0,EXP_00314,0,0.0
100.0,EXP_00315,0,0.0
100.0,EXP_00316,0,0.0
100.0,EXP_00317,0,0.0
100.0,EXP_00318,0,0.0
100.0,EXP_00319,0,0.0
100.0,EXP_00320,0,0.0
100.0,EXP_00321,1,0.0
100.0,EXP_00322,1,0.0
100.0,EXP_00323,1,0.0
100.0,EXP_00324,1,0.0
100.0,EXP_00325,0,0.0
100.0,EXP_00326,0,0.0
100.0,EXP_00327,0,0.0
100.0,EXP_00328,0,0.0
100.0,EXP_00329,0,0.0
100.0,EXP_00330,0,0.0
100.0,EXP_00331,0,0.0
100.0,EXP_00332,0,0.0
100.0,EXP_00333,1,0.0
100.0,EXP_00334,1,0.0
100.0,EXP_00335,0,0.0
100.0,EXP_00336,0,0.0
100.0,EXP_00337,0,0.0
100.0,EXP_00338,0,0.0
100.0,EXP_00339,0,0.0
100.0,EXP_00340,0,0.0
100.0,EXP_00341,0,0.0
100.0,EXP_00342,0,0.0
100.0,EXP_00343,0,0.0
100.0,EXP_00344,0,0.0
100.0,EXP_00345,1,0.0
100.0,EXP_00346,0,0.0
100.0,EXP_00347,0,0.0
100.0,EXP_00348,0,0.0
100.0,EXP_00349,0,0.0
100.0,EXP_00350,0,0.0
100.0,EXP_00351,0,0.0
100.0,EXP_00352,0,0.0
100.0,EXP_00353,0,0.0
100.0,EXP_00354,0,0.0
100.0,EXP_00355,0,0.0
100.0,EXP_00356,0,0.0
100.0,EXP_00357,0,0.0
100.0,EXP_00358,0,0.0
100.0,EXP_00359,0,0.0
100.0,EXP_00360,0,0.0
100.0,EXP_00361,0,0.0
100.0,EXP_00362,1,0.0
100.0,EXP_00363,0,0.0
100.0,EXP_00364,1,0.0
100.0,EXP_00365,0,0.0
100.0,EXP_00366,0,0.0
100.0,EXP_00367,0,0.0
100.0,EXP_00369,0,0.2999652924739918
100.0,EXP_00370,0,0.0327531687707367
100.0,EXP_00371,0,0.002688624284108
100.0,EXP_00373,0,0.0
100.0,EXP_00374,0,0.0039451847503309
100.0,EXP_00375,0,0.0250141875002825
100.0,EXP_00376,0,0.0
100.0,EXP_00377,0,0.0440433065455031
100.0,EXP_00378,0,0.1866528548008141
100.0,EXP_00379,0,0.9031592927970464
100.0,EXP_00380,0,0.026468142504205
100.0,EXP_00381,0,0.1047746024654379
100.0,EXP_00382,1,0.0054772191771932
100.0,EXP_00384,0,0.3325203917159437
100.0,EXP_00385,0,0.0
100.0,EXP_00386,0,0.0517023868560445
100.0,EXP_00387,1,0.0057132878955804
100.0,EXP_00389,0,0.0
100.0,EXP_00390,0,0.0288704627697197
100.0,EXP_00391,0,0.8933775223637161
100.0,EXP_00392,0,0.549681952936113
100.0,EXP_00393,0,0.0
100.0,EXP_00394,0,0.0
100.0,EXP_00395,0,0.0248133710759928
100.0,EXP_00396,0,0.1637078046734074
100.0,EXP_00397,0,0.065537167376453
100.0,EXP_00398,1,0.153296204146273
100.0,EXP_00399,0,0.0
100.0,EXP_00401,0,0.6613318628484481
100.0,EXP_00402,0,0.0699169684751611
100.0,EXP_00404,0,0.0385278095709204
100.0,EXP_00405,1,0.1345299377540084
100.0,EXP_00406,1,0.0885355959667897
100.0,EXP_00407,0,0.0
100.0,EXP_00413,0,0.1638117395013189
100.0,EXP_00415,0,0.1588661291461106
100.0,EXP_00423,0,0.1037359169262526
100.0,EXP_00434,0,0.2936889781350258
100.0,EXP_00437,0,0.9588106207058196
100.0,EXP_00438,0,0.3644030904092711
100.0,EXP_00442,0,0.8699039361410963
100.0,EXP_00443,0,482.4674470156591
100.0,EXP_00447,0,0.1288974207170396
100.0,EXP_00448,0,0.3549456823196654
100.0,EXP_00449,0,0.0
100.0,EXP_00450,0,0.2447010674223257
100.0,EXP_00451,0,0.0
100.0,EXP_00452,1,0.2207610441653058
100.0,EXP_00453,0,0.1327617428018616
100.0,EXP_00454,0,0.0
100.0,EXP_00455,0,0.0
100.0,EXP_00456,1,0.0
100.0,EXP_00457,0,0.0003717079672484
100.0,EXP_00458,0,0.2168880404065172
100.0,EXP_00459,0,0.2441568419962874
100.0,EXP_00460,0,0.0
100.0,EXP_00461,1,0.0
100.0,EXP_00462,1,0.0
100.0,EXP_00463,1,0.0
100.0,EXP_00464,0,0.0
100.0,EXP_00465,0,0.5140403281245401
100.0,EXP_00466,0,0.1430925721150533
100.0,EXP_00467,0,0.0
100.0,EXP_00468,0,0.0
100.0,EXP_00469,1,0.0576335991395798
100.0,EXP_00470,1,0.0
100.0,EXP_00471,0,0.1654976774370785
100.0,EXP_00472,0,0.0
100.0,EXP_00473,0,0.0459496806483332
100.0,EXP_00474,0,0.0
100.0,EXP_00475,0,0.0
100.0,EXP_00476,1,0.0
100.0,EXP_00477,0,0.0
100.0,EXP_00478,1,0.0
100.0,EXP_00479,0,0.0
100.0,EXP_00480,0,0.0
100.0,EXP_00481,0,0.2855886466029657
100.0,EXP_00482,0,0.1708532048241918
100.0,EXP_00483,0,0.0
100.0,EXP_00484,0,0.0
100.0,EXP_00485,0,0.0
100.0,EXP_00486,0,0.0710702397381958
100.0,EXP_00487,0,0.0
100.0,EXP_00495,0,0.5096259870910194
100.0,EXP_00496,0,1.0425171897130447
100.0,EXP_00497,0,1.0108207422654047
100.0,EXP_00502,0,0.3891821653966573
100.0,EXP_00506,0,13.569846320675085
100.0,EXP_00508,0,0.024176099410088
100.0,EXP_00510,0,0.0501437301127009
100.0,EXP_00512,0,0.0
100.0,EXP_00513,0,0.0
100.0,EXP_00514,0,0.0
100.0,EXP_00515,1,0.0
100.0,EXP_00516,0,0.0
100.0,EXP_00517,0,0.0
100.0,EXP_00518,0,0.0
100.0,EXP_00519,0,0.0
100.0,EXP_00520,0,0.0
100.0,EXP_00521,1,0.0
100.0,EXP_00522,0,0.0
100.0,EXP_00523,0,0.0
100.0,EXP_00524,0,0.0
100.0,EXP_00525,0,0.0
100.0,EXP_00526,0,0.0
100.0,EXP_00527,0,0.0
100.0,EXP_00528,0,0.0
100.0,EXP_00529,0,0.0
100.0,EXP_00530,0,0.0
100.0,EXP_00531,1,0.0
100.0,EXP_00532,1,0.0
100.0,EXP_00533,0,0.0
100.0,EXP_00534,0,0.0
100.0,EXP_00535,1,0.0
100.0,EXP_00536,0,0.0
100.0,EXP_00537,0,0.0
100.0,EXP_00538,0,0.0
100.0,EXP_00539,0,0.0
100.0,EXP_00540,0,0.0
100.0,EXP_00541,0,0.0
100.0,EXP_00542,1,0.0
100.0,EXP_00543,0,0.0
100.0,EXP_00544,1,0.0
100.0,EXP_00545,0,0.0
100.0,EXP_00546,1,0.0
100.0,EXP_00547,0,0.0
100.0,EXP_00548,0,0.0
100.0,EXP_00549,0,0.0
100.0,EXP_00550,0,0.0
100.0,EXP_00551,0,0.0
100.0,EXP_00552,1,0.0
100.0,EXP_00553,1,0.0
100.0,EXP_00554,1,0.0
100.0,EXP_00555,0,0.0
100.0,EXP_00556,0,0.0
100.0,EXP_00557,0,0.0
100.0,EXP_00558,0,0.0
100.0,EXP_00559,0,0.0
100.0,EXP_00560,0,0.0
100.0,EXP_00561,0,0.0
100.0,EXP_00562,0,0.0
100.0,EXP_00563,0,0.0
100.0,EXP_00564,1,0.0
100.0,EXP_00565,0,0.0
100.0,EXP_00566,0,0.0
100.0,EXP_00567,0,0.0
100.0,EXP_00568,0,0.0
100.0,EXP_00569,1,0.0
100.0,EXP_00570,0,0.0
100.0,EXP_00571,0,0.0
100.0,EXP_00572,0,0.0
100.0,EXP_00573,0,0.0
100.0,EXP_00574,0,0.0
100.0,EXP_00575,1,0.0
100.0,EXP_00576,0,0.0
100.0,EXP_00577,0,0.0
100.0,EXP_00578,1,0.0
100.0,EXP_00579,0,0.0
100.0,EXP_00580,0,0.0
100.0,EXP_00581,0,0.0
100.0,EXP_00582,1,0.0
100.0,EXP_00583,0,0.0
100.0,EXP_00584,1,0.0
100.0,EXP_00585,0,7.210717972622146e-05
100.0,EXP_00586,0,0.0
100.0,EXP_00587,0,0.0
100.0,EXP_00588,0,0.0
100.0,EXP_00589,0,0.0
100.0,EXP_00590,0,0.0
100.0,EXP_00591,1,0.0
100.0,EXP_00592,0,0.0
100.0,EXP_00593,1,0.0
100.0,EXP_00594,0,0.0
100.0,EXP_00595,1,0.0
100.0,EXP_00596,0,0.0
100.0,EXP_00597,1,0.0
100.0,EXP_00598,0,0.0
100.0,EXP_00599,1,0.0
100.0,EXP_00600,0,0.0
100.0,EXP_00601,0,0.0
100.0,EXP_00602,0,0.0
100.0,EXP_00603,1,0.0
100.0,EXP_00604,0,0.0
100.0,EXP_00605,0,0.0
100.0,EXP_00606,0,0.0
100.0,EXP_00607,0,0.0
100.0,EXP_00608,0,0.0
100.0,EXP_00609,1,0.0
100.0,EXP_00610,0,0.0
100.0,EXP_00611,0,0.0
100.0,EXP_00612,0,0.0
100.0,EXP_00613,0,0.0
100.0,EXP_00614,0,0.0
100.0,EXP_00615,0,0.0
100.0,EXP_00616,0,0.0
100.0,EXP_00617,0,0.0
100.0,EXP_00618,0,0.0
100.0,EXP_00619,1,0.0
100.0,EXP_00620,1,0.0
100.0,EXP_00621,0,0.0
100.0,EXP_00622,0,0.0
100.0,EXP_00623,0,0.0
100.0,EXP_00625,1,0.2795068237522294
100.0,EXP_00626,0,0.0196600436955316
100.0,EXP_00627,0,0.0
100.0,EXP_00628,0,0.0221957080515887
100.0,EXP_00630,0,0.0034793284909768
100.0,EXP_00631,0,0.0240587388313787
100.0,EXP_00632,0,0.2150314058137855
100.0,EXP_00633,0,0.0715876200379609
100.0,EXP_00634,1,0.0
100.0,EXP_00635,0,0.4235609216303638
100.0,EXP_00636,0,0.041358837680814
100.0,EXP_00637,0,0.2524817416656803
100.0,EXP_00638,0,0.0
100.0,EXP_00639,0,0.0076951892588432
100.0,EXP_00640,0,0.0027168434073781
100.0,EXP_00642,0,20.60540278618436
100.0,EXP_00643,0,0.0
100.0,EXP_00644,0,0.6244405797055218
100.0,EXP_00646,0,0.0
100.0,EXP_00647,1,0.1631599815902484
100.0,EXP_00648,0,0.0207468038677448
100.0,EXP_00649,0,0.7681912766779043
100.0,EXP_00650,0,0.1560394930967285
100.0,EXP_00651,0,0.1876477137803755
100.0,EXP_00652,0,0.0501772649356605
100.0,EXP_00653,1,0.0504152263472683
100.0,EXP_00654,0,0.0
100.0,EXP_00655,0,0.0586688649653591
100.0,EXP_00656,0,0.0624449812296864
100.0,EXP_00657,0,0.8302218468172006
100.0,EXP_00658,0,0.1298201347372461
100.0,EXP_00659,0,0.8623900212567351
100.0,EXP_00660,0,0.0867650894806898
100.0,EXP_00661,0,0.0
100.0,EXP_00663,0,0.0125806298039121
100.0,EXP_00669,0,0.1261043137308803
100.0,EXP_00687,1,1558.3056935453644
100.0,EXP_00688,0,0.6782134259005788
100.0,EXP_00691,0,0.6939318812290082
100.0,EXP_00701,0,0.3841921808509212
100.0,EXP_00704,0,0.2173422154323546
100.0,EXP_00705,0,0.2817240457565009
100.0,EXP_00706,0,0.0254131518173016
100.0,EXP_00707,0,0.0
100.0,EXP_00708,0,0.2400112934707431
100.0,EXP_00709,1,0.0
100.0,EXP_00710,1,0.076512853461472
100.0,EXP_00711,0,0.0
100.0,EXP_00712,0,0.0
100.0,EXP_00713,0,0.154872249555902
100.0,EXP_00714,1,0.5298179569452153
100.0,EXP_00715,0,0.0
100.0,EXP_00716,0,0.0
100.0,EXP_00717,1,0.0
100.0,EXP_00718,1,0.0
100.0,EXP_00719,0,0.0
100.0,EXP_00720,0,0.0
100.0,EXP_00721,0,0.2029608540979581
100.0,EXP_00722,0,0.0
100.0,EXP_00723,0,0.0
100.0,EXP_00724,0,0.1736248434985327
100.0,EXP_00725,0,0.3931311668856479
100.0,EXP_00726,0,0.0789735827387326
100.0,EXP_00727,0,0.0
100.0,EXP_00728,0,0.0
100.0,EXP_00729,0,0.0
100.0,EXP_00730,1,0.0
100.0,EXP_00731,0,0.0
100.0,EXP_00732,0,0.0
100.0,EXP_00733,0,0.0
100.0,EXP_00734,0,0.0460220543601672
100.0,EXP_00735,0,0.0776268411960352
100.0,EXP_00736,0,0.0
100.0,EXP_00737,0,0.0
100.0,EXP_00738,0,0.2932509110122141
100.0,EXP_00739,0,0.0
100.0,EXP_00740,0,0.0524996122811211
100.0,EXP_00741,0,0.0
100.0,EXP_00742,0,0.0
100.0,EXP_00743,0,0.1354960679889341
100.0,EXP_00751,0,0.9647814634875094
100.0,EXP_00754,0,0.7768279246184522
100.0,EXP_00756,0,0.62492970447977
100.0,EXP_00758,1,0.4901048464975785
100.0,EXP_00761,0,0.0953110926811119
100.0,EXP_00768,1,0.0
100.0,EXP_00769,0,0.0
100.0,EXP_00770,0,0.0
100.0,EXP_00771,0,0.0
100.0,EXP_00772,1,0.0
100.0,EXP_00773,0,0.0
100.0,EXP_00774,0,0.0
100.0,EXP_00775,0,0.0
100.0,EXP_00776,0,0.0
100.0,EXP_00777,1,0.0
100.0,EXP_00778,0,0.0
100.0,EXP_00779,1,0.0
100.0,EXP_00780,0,0.0
100.0,EXP_00781,0,0.0
100.0,EXP_00782,0,0.0
100.0,EXP_00783,0,0.0
100.0,EXP_00784,0,0.0
100.0,EXP_00785,0,0.0
100.0,EXP_00786,1,0.0
100.0,EXP_00787,1,0.0
100.0,EXP_00788,0,0.0
100.0,EXP_00789,0,0.0
100.0,EXP_00790,0,0.0
100.0,EXP_00791,0,0.0
100.0,EXP_00792,0,0.0
100.0,EXP_00793,0,0.0
100.0,EXP_00794,1,0.0
100.0,EXP_00795,0,0.0
100.0,EXP_00796,0,0.0
100.0,EXP_00797,0,0.0
100.0,EXP_00798,1,0.0
100.0,EXP_00799,0,0.0
100.0,EXP_00800,0,0.0
100.0,EXP_00801,1,0.0
100.0,EXP_00802,0,0.0
100.0,EXP_00803,0,0.0
100.0,EXP_00804,0,0.0
100.0,EXP_00805,0,0.0
100.0,EXP_00806,0,0.0
100.0,EXP_00807,1,0.0
100.0,EXP_00808,0,0.0
100.0,EXP_00809,0,0.0
100.0,EXP_00810,1,0.0
100.0,EXP_00811,0,0.0
100.0,EXP_00812,0,0.0
100.0,EXP_00813,0,0.0
100.0,EXP_00814,0,0.0
100.0,EXP_00815,1,0.0
100.0,EXP_00816,0,0.0
100.0,EXP_00817,0,0.0
100.0,EXP_00818,1,0.0
100.0,EXP_00819,0,0.0
100.0,EXP_00820,0,0.0
100.0,EXP_00821,0,0.0
100.0,EXP_00822,0,0.0
100.0,EXP_00823,0,0.0
100.0,EXP_00824,0,0.0
100.0,EXP_00825,0,0.0
100.0,EXP_00826,1,0.0
100.0,EXP_00827,0,0.0
100.0,EXP_00828,0,0.0
100.0,EXP_00829,0,0.0
100.0,EXP_00830,1,0.0
100.0,EXP_00831,0,0.0
100.0,EXP_00832,0,0.0
100.0,EXP_00833,1,0.0
100.0,EXP_00834,1,0.0
100.0,EXP_00835,1,0.0
100.0,EXP_00836,0,0.0
100.0,EXP_00837,1,0.0
100.0,EXP_00838,0,0.0
100.0,EXP_00839,1,0.0
100.0,EXP_00840,0,0.0
100.0,EXP_00841,1,0.0
100.0,EXP_00842,0,0.0
100.0,EXP_00843,1,0.0
100.0,EXP_00844,0,0.0
100.0,EXP_00845,0,0.0
100.0,EXP_00846,0,0.0
100.0,EXP_00847,0,0.0
100.0,EXP_00848,0,0.0
100.0,EXP_00849,1,0.0
100.0,EXP_00850,0,0.0
100.0,EXP_00851,0,0.0
100.0,EXP_00852,0,0.0
100.0,EXP_00853,0,0.0
100.0,EXP_00854,0,0.0
100.0,EXP_00855,0,0.0
100.0,EXP_00856,1,0.0
100.0,EXP_00857,1,0.0
100.0,EXP_00858,0,0.0
100.0,EXP_00859,0,0.0
100.0,EXP_00860,0,0.0
100.0,EXP_00861,0,0.0
100.0,EXP_00862,0,0.0
100.0,EXP_00863,0,0.0
100.0,EXP_00864,1,0.0
100.0,EXP_00865,1,0.0
100.0,EXP_00866,1,0.0
100.0,EXP_00867,0,0.0
100.0,EXP_00868,0,0.0
100.0,EXP_00869,0,0.0
100.0,EXP_00870,1,0.0
100.0,EXP_00871,0,0.0
100.0,EXP_00872,0,0.0
100.0,EXP_00873,0,0.0
100.0,EXP_00874,0,0.0
100.0,EXP_00875,0,0.0
100.0,EXP_00876,0,0.0
100.0,EXP_00877,0,0.0
100.0,EXP_00878,0,0.0
100.0,EXP_00879,0,0.0
100.0,EXP_00881,0,0.9264882268589286
100.0,EXP_00882,0,0.0242129606431325
100.0,EXP_00883,0,0.0437509811704817
100.0,EXP_00885,0,0.0058060869008173
100.0,EXP_00886,0,0.0
100.0,EXP_00887,0,0.039664912895967
100.0,EXP_00888,0,0.0675440012719593
100.0,EXP_00889,0,0.0214449984033161
100.0,EXP_00890,0,0.0806084323008249
100.0,EXP_00892,0,0.7602716867257725
100.0,EXP_00893,0,0.8657661238345219
100.0,EXP_00894,0,0.2519524928276413
100.0,EXP_00895,0,0.005342042270454
100.0,EXP_00896,0,0.0019463360906873
100.0,EXP_00897,0,0.0
100.0,EXP_00898,1,0.0572298887149892
100.0,EXP_00900,0,0.6462376122740209
100.0,EXP_00901,0,0.0423142273649319
100.0,EXP_00902,0,0.0205641886492713
100.0,EXP_00903,0,0.1460215454949196
100.0,EXP_00904,0,0.1533882885186603
100.0,EXP_00905,0,0.0075420793085432
100.0,EXP_00906,1,0.0571836362694675
100.0,EXP_00907,0,0.2206198735596317
100.0,EXP_00908,0,0.2005452870174099
100.0,EXP_00909,0,0.2496151564810924
100.0,EXP_00910,0,28.843335896130363
100.0,EXP_00911,0,0.0035261889609805
100.0,EXP_00912,0,0.5026245047378192
100.0,EXP_00914,0,0.0035930152077658
100.0,EXP_00915,0,0.0728724910630249
100.0,EXP_00917,0,0.0131282739070177
100.0,EXP_00918,0,0.0
100.0,EXP_00925,0,0.0882203272615014
100.0,EXP_00929,0,0.1602209518773394
100.0,EXP_00933,0,0.9095898909217176
100.0,EXP_00951,0,0.182034953742124
100.0,EXP_00960,0,0.3187254282841509
100.0,EXP_00961,0,0.0
100.0,EXP_00962,0,0.1912372925409756
100.0,EXP_00963,0,0.1134188191935053
100.0,EXP_00964,1,0.0
100.0,EXP_00965,0,0.0743915441081226
100.0,EXP_00966,0,0.1883683998095623
