trajectory,event_index,blocks_to_fire,waiting_time_s_this_event,cumulative_time_s,accepted_length_m,cumulative_extension_m,pre_event_max_pB,pre_event_K_rebond_Pa_sqrt_m,max_pB_post_commit,max_K_rebond_post_commit_Pa_sqrt_m,max_phase_resolved_K_rebond_Pa_sqrt_m,action_weighted_K_rebond_Pa_sqrt_m,cleavage_action,hazard_threshold_action,hazard_event_index,engine_id,any_bulk_action_used,all_bulk_action_qualified,mpz_mobile_count,mpz_retained_count,mpz_emitted_total,mpz_escaped_total,mpz_recovered_total,r_eff,sigma_tip,mpz_total_K_shield_Pa_sqrt_m
D1_K15MPa_seed1720_finite,10,15,0.04867543081374298,0.39423527295428157,4.9999999999999996e-06,5.4999999999999995e-05,0.4438803890379069,900000.0,0.6487570364284855,265.0908181078728,900000.0,900000.0000000001,1.1996222575149715e-66,0.5765070855437306,11,1,False,True,2.9066628707347857e-05,2.0450450438348602e-48,0.0002352189873229814,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,11,4,0.014746290562519915,0.4089815635168015,4.9999999999999996e-06,5.9999999999999995e-05,0.5845186435495341,900000.0,0.5673817474308744,231.83973176896532,900000.0,900000.0,2.0869929056375337e-18,0.1995607066672124,12,1,False,True,8.822275006696873e-06,1.9031959480451537e-49,0.0002440412623296783,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,12,2,0.005078936778259213,0.4140605002950607,4.9999999999999996e-06,6.5e-05,0.48282869148587265,900000.0,0.4828281320001263,197.2900245785687,900000.0,900000.0,6.232407335153868e-07,0.902871633712193,13,1,False,True,3.041459701935249e-06,2.267823573578361e-50,0.00024708272203161346,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,13,5,0.02317575216101997,0.43723625245608067,4.9999999999999996e-06,7e-05,0.3478694871899791,900000.0,0.6039964538892392,246.80070551079478,900000.0,900000.0,7.108160601784348e-07,0.3468947700446216,14,1,False,True,1.3857316267714029e-05,4.684042239239163e-49,0.0002609400382993275,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,14,2,0.008913686398668685,0.44614993885474935,4.9999999999999996e-06,7.5e-05,0.49872930192245685,900000.0,0.6979365962724626,285.18605579163545,900000.0,900000.0,1.4207220870636217e-73,0.9020694450106128,15,1,False,True,5.335522503971878e-06,6.9727008983894e-50,0.0002662755608032994,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,15,5,0.023098682723155517,0.46924862157790487,4.9999999999999996e-06,7.999999999999999e-05,0.631345754246857,900000.0,0.5644050484207792,230.62343497265948,900000.0,900000.0000000001,2.437793887478277e-13,2.6202808120417522,16,1,False,True,1.3811301997466755e-05,4.653047568082112e-49,0.0002800868628007665,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,16,38,0.06728289759201816,0.536531519169923,4.9999999999999996e-06,8.499999999999999e-05,0.32240212061835877,900000.0,0.5776758492493796,236.04604375839136,900000.0,900000.0,1.4413672212938592e-19,1.473453342674382,17,1,False,True,4.014875857252651e-05,3.8793718130903714e-48,0.0003202356213732932,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,17,10,0.03780903755558429,0.5743405567255073,4.9999999999999996e-06,8.999999999999999e-05,0.6828730181870699,900000.0,0.6203928669595669,253.50083952962794,900000.0,899999.9999999999,2.174673746419058e-51,0.05548713876602077,18,1,False,True,2.258888698083517e-05,1.2392027792394762e-48,0.00034282450835412863,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,18,1,0.001363524575791475,0.5757040813012988,4.9999999999999996e-06,9.499999999999999e-05,0.2596461150730724,900000.0,0.5492423538901321,224.42803528506465,900000.0,900000.0000000001,1.6039417635111947e-12,1.6804877340009328,19,1,False,True,8.170604724948366e-07,1.638076058325058e-51,0.00034364156882662355,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,19,121,0.04313390628678482,0.6188379875880836,4.9999999999999996e-06,9.999999999999999e-05,0.4293725606328897,900000.0,0.42937231070044407,175.4472474591499,900000.0,900000.0,4.804125240933913e-08,1.4061219618842336,20,1,False,True,2.576378127339379e-05,1.6094984547459593e-48,0.00036940535010001674,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,20,23,0.036118764637586454,0.6549567522256701,4.9999999999999996e-06,0.00010499999999999999,0.34497301891296084,900000.0,0.3414132779162379,139.5060153528481,900000.0,900000.0,7.688864319366996e-08,0.025125713703232973,21,1,False,True,2.1580831555070384e-05,1.1316692494739773e-48,0.00039098618165508736,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,21,1,0.0006455924741487484,0.6556023446998188,4.9999999999999996e-06,0.00010999999999999999,0.5821941248680964,900000.0,0.49673252008573476,202.97326806337304,900000.0,900000.0,5.650238976126066e-21,1.1230246109565567,22,1,False,True,3.8694072268621344e-07,3.674308895251784e-52,0.0003913731223777737,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,22,7,0.02880332477736869,0.6844056694771875,4.9999999999999996e-06,0.00011499999999999999,0.6741738763280785,900000.0,0.6821538599563444,278.7371793286006,900000.0,900000.0,2.4068860192756716e-74,0.2033610821199503,23,1,False,True,1.7216484197893737e-05,7.218117711286997e-49,0.0004085896065756673,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,23,2,0.005148166471087068,0.6895538359482746,4.9999999999999996e-06,0.00011999999999999999,0.5136669417987609,900000.0,0.5136656846457371,209.89068901763656,900000.0,900000.0,7.772187594447429e-07,0.9002101247195717,24,1,False,True,3.0828889277575176e-06,2.3300858048165336e-50,0.00041167249550342494,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,24,5,0.023102764566535705,0.7126566005148103,4.9999999999999996e-06,0.000125,0.4178408068376598,900000.0,0.4178393806648516,170.7347531200092,900000.0,900000.0,5.089476299046621e-07,0.4889636505520178,25,1,False,True,1.3813736077537003e-05,4.654645549845062e-49,0.00042548623158096197,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,25,3,0.012555543672126857,0.7252121441869371,4.9999999999999996e-06,0.00013000000000000002,0.6200360492450804,900000.0,0.6963652413795303,284.5441660476319,900000.0,899999.9999999998,7.953190024327403e-74,0.6100161659150042,26,1,False,True,7.512945703064481e-06,1.3810505588435546e-49,0.0004329991772840263,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,26,4,0.015594714672449994,0.7408068588593871,4.9999999999999996e-06,0.00013500000000000003,0.3476433270172158,900000.0,0.7045290869928487,287.8799096783324,900000.0,899999.9999999997,1.2609816452278985e-73,0.6872331712100296,27,1,False,True,9.329255114116945e-06,2.1276958154860294e-49,0.0004423284323981432,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,27,4,0.01757523468511446,0.7583820935445016,4.9999999999999996e-06,0.00014000000000000004,0.29501886260970894,900000.0,0.7037777951583383,287.5729250969783,900000.0,900000.0000000003,1.2691030595303888e-73,0.1587719978939257,28,1,False,True,1.0512539009518919e-05,2.70009388580741e-49,0.00045284097140766197,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,28,2,0.0039950614904828985,0.7623771550349845,4.9999999999999996e-06,0.00014500000000000006,0.7042683329087513,900000.0,0.5973410948462712,244.0816037706762,900000.0,900000.0000000001,1.3729881373342608e-23,0.8829111034859565,29,1,False,True,2.3927591335714525e-06,1.4040728592161365e-50,0.0004552337305412334,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_finite,29,5,0.022630327126225258,0.7850074821612097,4.9999999999999996e-06,0.00015000000000000007,0.5042241853631452,900000.0,0.6918851218268531,282.713301431833,900000.0,899999.9999999999,4.982688275957815e-74,0.2045035987385955,30,1,False,True,1.35316542245078e-05,4.467214139518891e-49,0.000468765384765741,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,0,1,0.00144308969830943,0.00144308969830943,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.6945856811254734,0.4332087756327596,1,1,False,True,8.647205279231458e-07,1.834809141300327e-51,8.647205279231458e-07,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,1,3,0.008325114009267647,0.009768203707577076,4.9999999999999996e-06,9.999999999999999e-06,0.2851917027051559,0.0,0.5851247341210492,0.0,0.0,0.0,1.4550654912812473e-11,0.004735693787404665,2,1,False,True,4.983515236808497e-06,6.083882766031703e-50,5.8482357647316475e-06,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,2,1,9.100736852696127e-05,0.009859211076104038,4.9999999999999996e-06,1.4999999999999999e-05,0.48921174713989357,0.0,0.40902019345681556,0.0,0.0,0.0,5.53300362805363,0.4743474603364672,3,1,False,True,5.456222773125943e-08,7.305778520297377e-54,5.9027979924629086e-06,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,3,3,0.009115689499917473,0.01897490057602151,4.9999999999999996e-06,1.9999999999999998e-05,0.32247156583230147,0.0,0.615919159598214,0.0,0.0,0.0,0.10970102951662788,1.063242955769338,4,1,False,True,5.456327272021894e-06,7.291693115710186e-50,1.1359125264484797e-05,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,4,63,0.020432685864688403,0.039407586440709914,4.9999999999999996e-06,2.4999999999999998e-05,0.4213602347258893,0.0,0.4213594062733081,0.0,0.0,0.0,2.738504760756968e-07,3.9401919556857865,5,1,False,True,1.2219325855608331e-05,3.645229288004269e-49,2.35784511200931e-05,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,5,31,0.07571995096722331,0.11512753740793323,4.9999999999999996e-06,2.9999999999999997e-05,0.705690352592044,0.0,0.36764405811257395,0.0,0.0,0.0,0.013206569035106001,4.685684778076526,6,1,False,True,4.516995368466108e-05,4.8980315438527586e-48,6.874840480475421e-05,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,6,45,0.0900463291215635,0.20517386652949673,4.9999999999999996e-06,3.5e-05,0.4298923443231132,0.0,0.705652047156104,0.0,0.0,0.0,1.4594587678860139e-74,0.8521657919641812,7,1,False,True,5.36910024588408e-05,6.888924748453412e-48,0.00012243940726359493,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,7,5,0.016376347322459878,0.2215502138519566,4.9999999999999996e-06,3.9999999999999996e-05,0.3368779771983047,0.0,0.33916258218927076,0.0,0.0,0.0,0.06106406631774829,1.7287324266244588,8,1,False,True,9.796287121436141e-06,2.345575552168984e-49,0.00013223569438503108,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,8,14,0.03322161357914605,0.25477182743110266,4.9999999999999996e-06,4.4999999999999996e-05,0.3471204235473225,0.0,0.6608394635896583,0.0,0.0,0.0,3.2870756405340547e-74,0.2231995271257637,9,1,False,True,1.985273255746513e-05,9.585129053189908e-49,0.0001520884269424959,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,9,2,0.004289297942827952,0.2590611253739306,4.9999999999999996e-06,4.9999999999999996e-05,0.5188815280307008,0.0,0.34351787212717094,0.0,0.0,0.0,0.22447861661703727,1.8975835192495756,10,1,False,True,2.5688752753033922e-06,1.6182752862884165e-50,0.00015465730221779934,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,10,13,0.036466479970969023,0.29552760534489964,4.9999999999999996e-06,5.4999999999999995e-05,0.603662708689923,0.0,0.5974869761386666,0.0,0.0,0.0,0.027422461297627782,0.5765070855437306,11,1,False,True,2.178824293223998e-05,1.1533789399640066e-48,0.00017644554515003921,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,11,3,0.011078924260691292,0.3066065296055909,4.9999999999999996e-06,5.9999999999999995e-05,0.6672273375378392,0.0,0.41208194000810894,0.0,0.0,0.0,0.3310918219294016,0.1995607066672124,12,1,False,True,6.63022528690601e-06,1.0760713423932465e-49,0.00018307577043694527,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,12,1,0.003835023037905727,0.31044155264349665,4.9999999999999996e-06,6.5e-05,0.5637586548017861,0.0,0.6964251332071384,0.0,0.0,0.0,1.0430189697211447,0.902871633712193,13,1,False,True,2.296963219854271e-06,1.2939206095112134e-50,0.00018537273365679946,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,13,5,0.017350777983222654,0.3277923306267193,4.9999999999999996e-06,7e-05,0.3854936979873564,0.0,0.4139497865475762,0.0,0.0,0.0,0.10797898066522581,0.3468947700446216,14,1,False,True,1.0378454220197082e-05,2.6319698790504203e-49,0.00019575118787699668,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,14,2,0.006666389676944884,0.3344587203036642,4.9999999999999996e-06,7.5e-05,0.6942197099621246,0.0,0.5544642615808948,0.0,0.0,0.0,0.4500192465119123,0.9020694450106128,15,1,False,True,3.991305683774441e-06,3.9042248166744e-50,0.00019974249356077102,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,15,5,0.017335362061908888,0.3517940823655731,4.9999999999999996e-06,7.999999999999999e-05,0.5764717335927445,0.0,0.6122321135000405,0.0,0.0,0.0,0.11537116161601078,2.6202808120417522,16,1,False,True,1.0369244725885319e-05,2.6273105157291974e-49,0.0002101117382866564,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,16,33,0.05035478901525364,0.4021488713808267,4.9999999999999996e-06,8.499999999999999e-05,0.3052864279956797,0.0,0.2652867657377934,0.0,0.0,0.0,9.321488071671314e-31,1.473453342674382,17,1,False,True,3.006736601833121e-05,2.1871307565802107e-48,0.00024017910430498753,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,17,10,0.028315832354004533,0.43046470373483126,4.9999999999999996e-06,8.999999999999999e-05,0.6015744205932666,0.0,0.40797998091417187,0.0,0.0,0.0,0.022815941885406612,0.05548713876602077,18,1,False,True,1.6925579672860773e-05,6.977354958934856e-49,0.00025710468397784807,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,18,1,0.0010663144014118053,0.43153101813624306,4.9999999999999996e-06,9.499999999999999e-05,0.3116826704311496,0.0,0.30659213247359235,0.0,0.0,0.0,0.9673793209156353,1.6804877340009328,19,1,False,True,6.390156516542124e-07,1.0020386380548769e-51,0.0002577436996295023,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,19,13,0.032294479621976624,0.4638254977582197,4.9999999999999996e-06,9.999999999999999e-05,0.4742285955312074,0.0,0.6308236732856899,0.0,0.0,0.0,1.3875837135813782e-57,1.4061219618842336,20,1,False,True,1.929962666453384e-05,9.061716426457403e-49,0.00027704332629403594,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,20,9,0.02702190329944959,0.4908474010576693,4.9999999999999996e-06,0.00010499999999999999,0.6036095215690563,0.0,0.6310508753058618,0.0,0.0,0.0,0.03700705463681373,0.025125713703232973,21,1,False,True,1.6153328488590278e-05,6.3576629696475524e-49,0.00029319665478262646,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,21,1,0.00048284901624651155,0.4913302500739158,4.9999999999999996e-06,0.00010999999999999999,0.3546023713992488,0.0,0.5029160695010753,0.0,0.0,0.0,0.19144362667066,1.1230246109565567,22,1,False,True,2.894177461505107e-07,2.0556211797620535e-52,0.0002934860725287771,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,22,15,0.021581529385619913,0.5129117794595357,4.9999999999999996e-06,0.00011499999999999999,0.3319461293172713,0.0,0.3039652816125945,0.0,0.0,0.0,2.205472706163258e-11,0.2033610821199503,23,1,False,True,1.290540103928031e-05,4.064573951179984e-49,0.00030639147356805737,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,23,2,0.003908056089638845,0.5168198355491745,4.9999999999999996e-06,0.00011999999999999999,0.3585841908777236,0.0,0.3157959424078283,0.0,0.0,0.0,0.007522045246121402,0.9002101247195717,24,1,False,True,2.340679910448836e-06,1.3436694453610466e-50,0.00030873215347850626,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,24,5,0.017299630898845453,0.53411946644802,4.9999999999999996e-06,0.000125,0.49009408827166234,0.0,0.3771309968913694,0.0,0.0,0.0,0.11560953415567285,0.4889636505520178,25,1,False,True,1.0347898345185817e-05,2.6165304626972006e-49,0.0003190800518236922,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,25,3,0.00939657358345869,0.5435160400314787,4.9999999999999996e-06,0.00013000000000000002,0.6641065837095057,0.0,0.5226128777657799,0.0,0.0,0.0,0.2128437696982703,0.6100161659150042,26,1,False,True,5.624299408816256e-06,7.746761373911964e-50,0.0003247043512325081,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,26,5,0.011722879162179956,0.5552389191936586,4.9999999999999996e-06,0.00013500000000000003,0.2883778959350417,0.0,0.3420344778626673,0.0,0.0,0.0,4.900084442214366e-68,0.6872331712100296,27,1,False,True,7.015203057109343e-06,1.2044526172870727e-49,0.00033171955428961726,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,27,4,0.013206783479668194,0.5684457026733268,4.9999999999999996e-06,0.00014000000000000004,0.593556454276648,0.0,0.27957985622920895,0.0,0.0,0.0,0.15143733103124896,0.1587719978939257,28,1,False,True,7.902208897501065e-06,1.5276498630081921e-49,0.0003396217631871183,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,28,1,0.003051173148594377,0.5714968758219212,4.9999999999999996e-06,0.00014500000000000006,0.27829767205315886,0.0,0.3167209639905787,0.0,0.0,0.0,0.98322896643594,0.8829111034859565,29,1,False,True,1.8277121409310847e-06,8.194282017331537e-51,0.00034144947532804934,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K15MPa_seed1720_zero,29,5,0.016967189978625563,0.5884640658005468,4.9999999999999996e-06,0.00015000000000000007,0.2851662902082936,0.0,0.534065822213105,0.0,0.0,0.0,0.059194858139881346,0.2045035987385955,30,1,False,True,1.0149289432912708e-05,2.517267421276896e-49,0.00035159876476096214,0.0,0.0,1e-06,5984134206.02149,0.0
D1_K18MPa_seed1720_finite,0,1,0.0009992353948245368,0.0009992353948245368,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.448052016388596e-07,0.4332087756327596,1,1,False,True,0.001529680046682973,1.1581825867433595e-46,0.001529680046682973,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,1,3,0.0063502244495980955,0.0073494598444226325,4.9999999999999996e-06,9.999999999999999e-06,0.3573723807472884,900000.0,0.7001026039100341,286.0614813964348,900000.0,900000.0000000008,1.475606015717356e-73,0.004735693787404665,2,1,False,True,0.009311378425222875,4.383310425960279e-45,0.010841058471905848,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,2,1,6.720191929492688e-05,0.007416661763717559,4.9999999999999996e-06,1.4999999999999999e-05,0.719108041681716,804474.3531744189,0.5950272961364685,36.49840581386334,900000.0,804108.4142231154,4.04791237370931e-06,0.4743474603364672,3,1,False,True,0.00010511852419218826,5.4082961566608306e-49,0.010946176996098044,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,3,3,0.006933283449920263,0.014349945213637822,4.9999999999999996e-06,1.9999999999999998e-05,0.6727955076698563,900000.0,0.620020009235641,253.34857442154663,900000.0,900000.0,3.3043631999872607e-25,1.063242955769338,4,1,False,True,0.010134411244271647,5.200227048439957e-45,0.02108058824036965,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,4,7,0.015599185320822592,0.029949130534460414,4.9999999999999996e-06,2.4999999999999998e-05,0.4564846572020516,900000.0,0.7174401414080899,293.1556386428554,900000.0,900000.0000000003,5.448374452908434e-74,3.9401919556857865,5,1,False,True,0.021995676390622353,2.489680403225691e-44,0.043076264630992,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,5,31,0.05794761170153205,0.08789674223599246,4.9999999999999996e-06,2.9999999999999997e-05,0.6930046654845959,900000.0,0.6888913071931649,281.4903538315359,900000.0,900000.0,2.0419374800135114e-72,4.685684778076526,6,1,False,True,0.07432433450744819,2.9455523732580653e-43,0.11740059913844013,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,6,37,0.06890523808008557,0.15680198031607803,4.9999999999999996e-06,3.5e-05,0.7114002818420622,900000.0,0.6177038277219322,252.40217731123107,900000.0,900000.0,7.974398732466974e-25,0.8521657919641812,7,1,False,True,0.0868876717214451,4.0459122241403745e-43,0.20428827085988552,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,7,5,0.012493120842631683,0.16929510115870972,4.9999999999999996e-06,3.9999999999999996e-05,0.3244991335823159,900000.0,0.6301172490906138,257.47447978192383,900000.0,899999.9999999999,7.449903046734758e-22,1.7287324266244588,8,1,False,True,0.01781476418758767,1.6250898548233263e-44,0.22210303504747303,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,8,17,0.02539222143409614,0.19468732259280586,4.9999999999999996e-06,4.4999999999999996e-05,0.2856465914424138,900000.0,0.6842616472974503,279.5983145960747,900000.0,900000.0000000006,5.433527739808847e-72,0.2231995271257637,9,1,False,True,0.034781830860878014,6.300398023091181e-44,0.25688486590835063,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,9,2,0.0032766820799007557,0.1979640046727066,4.9999999999999996e-06,4.9999999999999996e-05,0.5249660645171687,900000.0,0.5249653126190701,214.50802137033529,900000.0,900000.0,9.46785260109127e-07,1.8975835192495756,10,1,False,True,0.004901266702833266,1.2028979768131671e-45,0.26178613261118394,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,10,13,0.02789844700201405,0.22586245167472066,4.9999999999999996e-06,5.4999999999999995e-05,0.648361673706036,900000.0,0.5941967913560265,242.79689296552414,900000.0,899999.9999999999,2.2006941769919202e-07,0.5765070855437306,11,1,False,True,0.03797253150608942,7.528272194440085e-44,0.29975866411727337,0.0,0.0,1e-06,7180961047.225788,0.0
D1_K18MPa_seed1720_finite,11,3,0.008436719531547204,0.23429917120626786,4.9999999999999996e-06,5.9999999999999995e-05,0.289793679305266,900000.0,0.690596808145539,282.18694854814464,900000.0,900000.0,1.2827758719763277e-73,0.1995607066672124,12,1,False,True,0.012239723190612603,7.611583899018598e-45,0.31199838730788565,0.0,0.0,1e-06,7180961047.225788,0.0
