option_key,candidate_id,material_class,role,mechanism_summary,validation_status,Tref_K,n_slip_channels,rho_forest_floor_m2,peierls_stress_fraction,taylor_stress_fraction,mobile_shield_fraction,source_recovery_rate_s,L_pz_um_recommended,n_bins_recommended,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_corr_rho_c_m2,taylor_corr_scale,source_sites_per_system,encounter_efficiency,retained_recovery_rate_s,source_refresh_length_um,c_blunt,peierls_nu0_s,taylor_nu0_s,rho_source0_m2,recovery_nu0_s,recovery_H0_eV,recovery_activation_entropy_kB,reference_source_area_um2,reference_front_width_um,source_zone_length_um,legacy_source_sites_active,legacy_source_refresh_active,explicit_recovery_active
v913_paper_peak01_0242980_persistent_sites,v913_zeroD_sobol_0242980,DBTT,paper primary peak 1,"Delayed abrupt peak centered at 1100 K with strong high-temperature softening.","v10.2.25 paper campaign selection; exact active parameters transferred from v10.2.23; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,4.011803912930191,0.0081468212408944,7.349638969637454,-0.0012099820682778,1.3227705595549195,1.2558047282509506,0.0184513317135146,2.0446315124630927,0.000941995373927,7.205215461552143,0.0013325903080403,0.0858719444833695,1.1423492641188204,0.0058420097608974,6.368386985268444,12.2265643812716,1.9097672308795155,1.1372957159765065,1.6986502355337143,38.45378890633583,0.4561179580539465,1.2506696581840515,58780073970578.01,0.8638954413677038,141.0590567476921,9.160246308716648,0.0,0.0,2.687256144359708,1000000000000.0,100000000000.0,1.4102520844479966e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_paper_peak02_0127508_persistent_sites,v913_zeroD_sobol_0127508,DBTT,paper primary peak 2,"Relatively narrow intermediate-temperature peak centered at 1050 K in 2-D.","v10.2.25 paper campaign selection; exact active parameters transferred from v10.2.23; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,2.3740459862165157,0.0015134139778092,7.010096753947437,-0.0011172577394172,0.2095967781729996,2.1608003759756684,0.0050646847977669,3.574336855113506,-0.0016428749952465,6.148618519306183,0.0008358946740627,0.1372442117426544,2.060861888201907,0.1925852665942847,1.6530268932692709,-25.901026763021942,0.7985359244048595,2.5466286113951355,1.0286340892314911,18.19020554423332,0.8843029700033367,2.3768100421875715,1584700116629.7751,0.4160710325159645,141.0590567476921,9.160246308716648,0.0,0.0,1.7163635361939669,1000000000000.0,100000000000.0,1.121640055491243e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_paper_peak03_0115460_persistent_sites,v913_zeroD_sobol_0115460,DBTT,paper primary peak 3,"Broad smooth toughness peak; 2-D peak shifted from 1000 K to 950 K.","v10.2.25 paper campaign selection; exact active parameters transferred from v10.2.23; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,1.1613941742107272,0.0090379247856326,6.670654106885195,-0.0028363684089854,0.4481693573761731,1.29237992875278,0.0058151524305092,2.4904328616335984,-0.0007605794165283,6.220869481563568,-0.0036550394035875,0.3259654083196074,2.404178873915225,0.0077051986327223,4.713885683566332,-15.420426856726408,0.6459798035211861,1.871017365716397,0.6784277588129043,12.890316806733608,0.6109996828529984,1.1505513414740562,477017333469.6986,6.048544658291038,141.0590567476921,9.160246308716648,0.0,0.0,1.7878488041460514,1000000000000.0,100000000000.0,583920431319320.6,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_paper_dbtt01_0202500_persistent_sites,v913_zeroD_sobol_0202500,DBTT,paper primary DBTT 1,"Preferred classical DBTT example: low-temperature shelf, sharp transition near 1000 K, and stable upper shelf.","v10.2.25 paper campaign selection; exact active parameters transferred from v10.2.24; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,2.357721022795886,0.0056085130451247,6.7501407796517015,-0.0012041387008503,0.4968366474844515,2.618804107885808,0.026239358201278,3.344896922819316,0.0061668124636635,2.7143102660775185,-0.0052233074344694,0.1572539726179093,0.5156166724395007,0.0103682254353579,3.525720003992319,-36.33932862430811,1.448395521938801,1.871259921230376,1.4998139148950578,31.365934647619724,0.7048910272121429,0.5389550719410181,22042481205294.297,1.2690231726199324,141.0590567476921,9.160246308716648,0.0,0.0,2.929164256900549,1000000000000.0,100000000000.0,523948859759023.8,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_paper_dbtt02_0088403_persistent_sites,v913_zeroD_sobol_0088403,DBTT,paper primary DBTT 2,"Earlier transition into a particularly flat and persistent upper shelf.","v10.2.25 paper campaign selection; exact active parameters transferred from v10.2.24; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,4.2991692698560655,0.0043724074945785,6.636151012033224,0.0013004784788936,1.2252621738240124,0.99428747035563,0.0192214397337788,2.7981134412810205,-0.0026512168329209,7.895688109099865,-0.0064343145564198,0.3459074480552226,2.23594155497849,0.0473048630319158,1.751348896883428,16.830181423574686,0.3176175071857869,1.282034371746704,1.6382407265901566,17.962803468108177,0.4176623022835701,0.7743266467005014,8796623086230.867,0.3272902307008973,141.0590567476921,9.160246308716648,0.0,0.0,2.438099102117121,1000000000000.0,100000000000.0,275889483082053.44,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
v913_paper_control01_0086420_persistent_sites,v913_zeroD_sobol_0086420,DBTT,paper secondary rehardening control,"Strong DBTT-like rise with a later dip and high-temperature recovery.","v10.2.25 paper campaign secondary control; exact active parameters transferred from v10.2.24; persistent sites, no finite source inventory, no source refresh, and no explicit recovery.",481.33,2,5000000000000.0,0.5773502691896258,0.5773502691896258,0.0,0.0,50.0,80,5.476424816064537,0.001903424761258,7.28394316136837,0.0014549547526985,1.3619866351597012,2.2078243289142847,0.0683158241878416,4.11960387378931,-0.002587902133353,7.423798888921738,0.0011016524918377,0.569111802354455,1.990936215640977,0.0117877736484193,5.399045049678534,4.40110944211483,0.5597617194056511,1.1102288491092622,0.9696294176578522,11.39026451855898,0.6939666834287346,1.4467088915407658,14962480792103.414,0.6161519710747999,141.0590567476921,9.160246308716648,0.0,0.0,2.62239751406014,1000000000000.0,100000000000.0,4.478007110324783e+16,0.0,0.0,0.0,25.0,10.0,2.0,0,0,0
