candidate_id,material_class,campaign_parent_id,campaign_parent_family,generator,generator_seed,cleavage_surface_modified,persistent_source_closure_modified,Tref_K,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,peierls_nu0_s,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_nu0_s,rho_source0_m2,taylor_corr_rho_c_m2,taylor_corr_scale,c_blunt,physics__cleavage_hits,physics__cleavage_correlation_time_s,physics__persistent_backstress_scale,physics__blunting_length_m,physics__blunting_slip_fraction,physics__encounter_efficiency,physics__taylor_phi_max,physics__mobile_transport_velocity_scale,n_slip_channels,rho_forest_floor_m2,peierls_stress_fraction,taylor_stress_fraction,mobile_shield_fraction,source_recovery_rate_s,L_pz_um_recommended,n_bins_recommended,retained_recovery_rate_s,source_refresh_length_um,source_sites_per_system,recovery_nu0_s,recovery_H0_eV,recovery_activation_entropy_kB,reference_source_area_um2,reference_front_width_um,source_zone_length_um,legacy_source_sites_active,legacy_source_refresh_active,explicit_recovery_active,exact_spatial_Tref_active,max_K_shield_MPa_sqrt_m,encounter_efficiency,option_key,endurance_mechanism_class,role,mechanism_summary,validation_status
v914_endurance_knee_0462,DBTT,,global_300K_existing_physics,seeded_scrambled_sobol_global_300K_existing_physics,1914,True,False,300.0,1.8433725545182824,0.0,2.0952987279742956,0.0,0.41946418629859783,2.9225786491297185,0.22289373425133724,1.6206148624420167,0.0,1.6865767389535904,0.0,0.3812504687253847,2.1357398161664602,0.02957268757716202,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,1.1918544578552246,0.8347971364855766,0.5542682043898324,2.2843412086367607,100000000000.0,3855551510837146.5,749611920129.9166,1.818093050430288,2.6710070092231035,3.2732414351776242,6.992153587194454e-07,0.5307370433372857,8.204647996828617e-07,0.292558920039094,0.7869294861098416,5.6104322148902,0.7360197436064482,2,5000000000000,0.5773502691896258,0.5773502691896258,0,0,50,80,0,0,141.0590567476921,0,0,0,25,10,2,0,0,0,1,0,0.7869294861098416,v914_endurance_knee_0462,A,v10.2.31 exact endurance-knee spatial transfer,direct barrier,pending sparse 2-D validation
v914_endurance_knee_0658,DBTT,,global_300K_existing_physics,seeded_scrambled_sobol_global_300K_existing_physics,1914,True,False,300.0,2.2969144601374865,0.0,2.6772891571745276,0.0,0.12442399845887529,2.02311583282426,0.009882166905703569,0.6786858445033431,0.0,8.200135789811611,0.0,0.7135015645791405,0.6695825988892465,0.010869660636998391,2.9124716161750257,-17.097593992948532,0.11300373015041985,2.4520610419567674,1000000000000.0,0.24167879402637482,13.183100745081902,0.04676505472076559,1.7779873665422201,100000000000.0,630658603329110.1,408523265452595.25,0.37777383477340537,0.09537392947822809,4.8131239684298635,1.647975546084927e-05,0.2701931578373301,3.9052889977843696e-07,0.22939387793090085,0.21693177788973939,18.887135244187757,0.46193564031273127,2,5000000000000,0.5773502691896258,0.5773502691896258,0,0,50,80,0,0,141.0590567476921,0,0,0,25,10,2,0,0,0,1,0,0.21693177788973939,v914_endurance_knee_0658,B,v10.2.31 exact endurance-knee spatial transfer,plastic-state controlled,pending sparse 2-D validation
v914_endurance_knee_0554,DBTT,,global_300K_existing_physics,seeded_scrambled_sobol_global_300K_existing_physics,1914,True,False,300.0,2.7950654914602637,0.0,1.7838482493534684,0.0,0.07253677770058747,2.6480606007389724,0.01551632096263361,3.346525748632848,0.0,1.4156593456864357,0.0,0.04912014576233287,1.0685960315167904,0.07315548508990145,0.871823092456907,-18.93597636371851,0.5193668797967993,1.7299515174236149,1000000000000.0,0.9362490832805633,16.11892957240343,0.6060680333390163,1.9432900864630938,100000000000.0,470450370227786.56,2.8245229280663484e+16,0.40244829415902783,2.9847151273861527,5.817943056114018,0.000255192357684151,0.5026703966250669,6.657860482696818e-07,3.355713630486175,0.2524394918910882,21.38370343107414,0.22283656802028418,2,5000000000000,0.5773502691896258,0.5773502691896258,0,0,50,80,0,0,141.0590567476921,0,0,0,25,10,2,0,0,0,1,0,0.2524394918910882,v914_endurance_knee_0554,C,v10.2.31 exact endurance-knee spatial transfer,timescale crossover,pending sparse 2-D validation
v914_endurance_knee_0133,DBTT,,global_300K_existing_physics,seeded_scrambled_sobol_global_300K_existing_physics,1914,True,False,300.0,3.030583982821554,0.0,6.49759535677731,0.0,0.7208611749089576,2.426369664724916,0.014351286578958442,0.46300025898963215,0.0,4.011137418448925,0.0,0.03142126280389782,1.8277099481783805,0.006904152776601634,1.6130269053392112,9.773199763149023,0.1473458287586624,1.0322498539462686,1000000000000.0,0.45121931374073027,37.307151295244694,0.03168235827135367,1.9938353896141052,100000000000.0,1220027590771028.0,635275939986.5155,0.651907513207684,1.1884141964837909,4.275328390300274,0.0007665561595071417,0.3282936493175619,9.54369007891638e-07,0.346658627666783,4.336010724605471,25.63371573957818,0.8059074021875858,2,5000000000000,0.5773502691896258,0.5773502691896258,0,0,50,80,0,0,141.0590567476921,0,0,0,25,10,2,0,0,0,1,0,4.336010724605471,v914_endurance_knee_0133,D,v10.2.31 exact endurance-knee spatial transfer,mixed,pending sparse 2-D validation
