backend,theta_deg,extension_um,physical_path_extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,sigma_nn_probe_Pa,sigma1_probe_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit
PF,30.0,5.0,5.0,12.0,1e-05,0.949291439656495,8.740522354463049e-05,631737188.1584779,-58166.67868871608,1330965732.4774246,-43763252.3906541,1330965732.4774246,0.4746457198282475,-4.370261177231524e-05,True,f89b49d876afbbdb5b26529c0fb3e1347506ee96fcae25df70841537090a0e2c,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,5.0,5.0,25.0,1e-05,0.705114020885068,0.004038722035144803,547761646.3275474,3137445.810896523,1553682468.659438,970040.0942846524,1553682468.659438,0.352557010442534,0.0020193610175724013,True,f89b49d876afbbdb5b26529c0fb3e1347506ee96fcae25df70841537090a0e2c,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,5.0,5.0,50.0,1e-05,0.813585209023359,0.0252518994881478,478364189.2831148,14847374.672662843,1175941214.2149217,130625445.52171504,1175941214.2149217,0.4067926045116795,0.0126259497440739,True,f89b49d876afbbdb5b26529c0fb3e1347506ee96fcae25df70841537090a0e2c,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,1.0,1e-05,0.6143369131904712,0.06480786508554628,609391545.1755084,-64286166.427642725,1983900143.6873465,498101702.3175834,1983900143.6873465,0.3071684565952356,-0.03240393254277314,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,2.0,1e-05,0.454077715217303,0.3017097173455363,789008659.7535564,-524252945.56352365,3475214190.4870586,3475210657.4709177,3475214190.4870586,0.2270388576086515,-0.15085485867276816,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,4.0,1e-05,0.17812425413708474,0.5531395788825324,-189173442.3349111,-587451263.9270402,2124061579.9499476,466687926.870421,2124061579.9499476,-0.08906212706854237,-0.2765697894412662,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,8.0,1e-05,0.151309171703504,0.6384768922368219,-135707212.535322,-572641554.6273706,1793773781.2912674,138775037.78644463,1793773781.2912674,-0.075654585851752,-0.31923844611841096,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,12.0,1e-05,0.9825847062485862,0.003028687080443662,796609286.0563506,2455442.505360886,1621456717.1470196,-18283856.75421034,1621456717.1470196,0.4912923531242931,0.001514343540221831,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,25.0,1e-05,0.8839616084960499,0.005535277313496932,717626270.9771231,4493702.417763794,1623659362.7591462,-7246382.847811748,1623659362.7591462,0.44198080424802494,0.002767638656748466,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,10.0,10.0,50.0,1e-05,0.7084599620209224,0.018010850036756707,593875901.8124611,15097832.45545216,1676526363.235535,243460033.43270522,1676526363.235535,0.3542299810104612,0.009005425018378354,True,f6873e6a2e556045ce2123a3f327036cbdb97e233418c43a5cee373991d3c866,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,1.0,1e-05,0.1843119533795589,0.4858784158144174,125649134.44784912,-331233006.1862631,1363439887.0386474,392158384.3254272,1363439887.0386474,0.09215597668977946,-0.2429392079072087,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,2.0,1e-05,0.2051212916050286,0.21423545828733595,278656924.58911836,-291038504.4729597,2716996586.835913,2716968790.326299,2716996586.835913,0.1025606458025143,-0.10711772914366798,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,4.0,1e-05,0.29309339677491164,0.26761806361843093,500694610.9507339,-457174824.5482438,3416621571.5549183,3416586501.9190316,3416621571.5549183,0.14654669838745582,-0.13380903180921547,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,8.0,1e-05,0.5887471594311965,1.0497033750433002,-307153622.6750155,-547637791.9007515,1043414368.1364489,334229467.6672995,1043414368.1364489,-0.29437357971559824,-0.5248516875216501,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,12.0,1e-05,1.1787491467973448,0.006884830775943685,870861305.6263907,5086521.3644866245,1477602436.4344463,126342533.75694253,1477602436.4344463,0.5893745733986724,0.0034424153879718425,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,25.0,1e-05,1.0255591445691303,0.006451735638143797,808546535.6879277,5086521.3644866245,1576791626.2452588,-9466465.784844555,1576791626.2452588,0.5127795722845652,0.0032258678190718983,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,15.000000000000002,15.0,50.0,1e-05,0.5612212433831596,0.3165724775178044,626547975.1900748,-353421840.5454564,2232802063.632203,2232799724.632472,2232802063.632203,0.2806106216915798,-0.1582862387589022,True,eae51e698d0bcd5fc19fd615a6bd7ed5aedde7f14297a0bedfc20493d9963b5a,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,1.0,1e-05,0.5282697025152906,0.00010232468028252456,357507263.79050714,69248.37122375944,1353502811.4929957,407267046.5452731,1353502811.4929957,0.2641348512576453,5.116234014126228e-05,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,2.0,1e-05,0.10931035349235067,0.3511021053338517,-88436246.78716639,-284054999.757832,1618076311.3780432,500564559.1675805,1618076311.3780432,-0.05465517674617534,-0.17555105266692586,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,4.0,1e-05,0.3390806077766235,0.32141980434625683,573024012.7351348,-543178411.9614629,3379868972.7053127,3379633813.372522,3379868972.7053127,0.16954030388831176,-0.16070990217312842,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,8.0,1e-05,0.6344142011878481,0.3737606894620501,958679972.5649264,-564799600.7157942,3022252562.3478727,3022242145.1097493,3022252562.3478727,0.31720710059392404,-0.18688034473102505,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,12.0,1e-05,1.2159772199479024,0.003543400179755506,944137930.5529635,2751250.9757203315,1552887529.5762768,294052119.1681648,1552887529.5762768,0.6079886099739512,0.001771700089877753,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,25.0,1e-05,1.066475808473927,0.005915653908578995,853457515.9839861,4734058.897652172,1600519222.663364,36380017.76316307,1600519222.663364,0.5332379042369635,0.0029578269542894975,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,20.0,20.0,50.0,1e-05,0.557172404490821,0.3022691285837774,659741327.3225498,-357913339.736798,2368176607.4738135,2368167171.8220086,2368176607.4738135,0.2785862022454105,-0.1511345642918887,True,fe95bc1e1c0d1f14919eb0dc354bc25f568e90ca68d1f79cbb5631b70ff3e32d,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,1.0,1e-05,0.15142537613815135,0.44525757957844325,99568110.38292074,-292774282.3755735,1315078263.924282,423125679.92028886,1315078263.924282,0.07571268806907568,-0.22262878978922163,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,2.0,1e-05,0.4349437441545045,0.5006824482623828,-238169077.24514028,-274166667.0647169,1095171871.9767852,397761493.88385284,1095171871.9767852,-0.21747187207725224,-0.2503412241311914,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,4.0,1e-05,0.32702446488254483,0.30502156224591925,526240625.0346145,-490834034.76549715,3218356309.9697804,3218351636.791948,3218356309.9697804,0.16351223244127241,-0.15251078112295963,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,8.0,1e-05,0.4435668599836012,0.31665513445529936,669792228.9174216,-478153729.3223437,3020028272.3654513,3020013812.0271225,3020028272.3654513,0.2217834299918006,-0.15832756722764968,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,12.0,1e-05,1.1961705865530008,0.01362168633028821,950393476.3984387,-10822839.126280492,1589060100.7623556,436353869.9924415,1589060100.7623556,0.5980852932765004,-0.006810843165144105,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,25.0,1e-05,1.1925418225709312,0.002590593855195146,906529373.3007944,1969280.5565209105,1520331373.1110253,89183636.49056128,1520331373.1110253,0.5962709112854656,0.001295296927597573,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,25.0,25.0,50.0,1e-05,0.5250749726675531,0.27923154708550674,680126559.4163011,-361686999.5439648,2590588372.403412,2590556573.6447034,2590588372.403412,0.26253748633377655,-0.13961577354275337,True,42ec805cda70a2af55d491583ab44cf7ef936fba293c39768e457925f15b9235,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,1.0,1e-05,0.11805489609102125,0.41830938703605813,72342920.79933588,-256336025.50999892,1225581033.819367,412646673.49886364,1225581033.819367,0.059027448045510626,-0.20915469351802907,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,2.0,1e-05,0.11805489609102125,0.4817942156157876,72342920.79933588,-295238926.43129396,1225581033.819367,412646673.4988666,1225581033.819367,0.059027448045510626,-0.2408971078078938,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,4.0,1e-05,0.3955318617355132,0.2775299284105715,632584594.3628429,-443860973.46702653,3198653031.830056,3198448993.360851,3198653031.830056,0.1977659308677566,-0.13876496420528575,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,8.0,1e-05,0.341050872331942,0.22475216001211445,534878088.5079932,-352484088.11667883,3136646945.6638765,3136362869.2738276,3136646945.6638765,0.170525436165971,-0.11237608000605723,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,12.0,1e-05,0.6016941754653594,0.3023334109947615,769327533.8460363,-386564183.20813686,2557204524.2120776,2556874910.772162,2557204524.2120776,0.3008470877326797,-0.15116670549738076,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,25.0,1e-05,1.2798250456568332,0.0004164810158675637,824468193.5347824,268298.66469571536,1288407655.925577,200290204.13365713,1288407655.925577,0.6399125228284166,0.00020824050793378184,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,30.000000000000004,30.0,50.0,1e-05,0.4701510727529585,0.24801245417114012,692604516.6891198,-365360319.0741716,2946306227.2030582,2946273069.10425,2946306227.2030582,0.23507553637647924,-0.12400622708557006,True,ed5b4b90c607c4424fcd58d2126864c447e1e5d703b70cd8d5a6ff7a40c75395,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,1.0,1e-05,0.051270634332757685,0.09549934192077367,27812296.017405882,-51804624.645945065,1084921081.213779,397251817.1846548,1084921081.213779,0.025635317166378842,-0.047749670960386834,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,2.0,1e-05,0.5506829223458649,0.10471895899955287,305539188.66422045,-58101939.377720036,1109673738.7920008,435175589.62685853,1109673738.7920008,0.27534146117293246,-0.052359479499776436,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,4.0,1e-05,0.33649060741737263,0.25647225773373117,229969409.67016616,-175282080.41374218,1366869711.0758824,1357471694.713272,1366869711.0758824,0.16824530370868632,-0.12823612886686558,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,8.0,1e-05,0.590501803501527,0.25647225773373117,403569514.77095985,-175282080.41374218,1366869711.0758824,1366498614.743887,1366869711.0758824,0.2952509017507635,-0.12823612886686558,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,12.0,1e-05,0.3068635582257814,0.37230559315103956,525694819.07135063,-637805031.5338621,3426244693.966297,3426243482.192058,3426244693.966297,0.1534317791128907,-0.18615279657551978,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,25.0,1e-05,1.3167714367384376,0.005544795107343058,659542782.3045157,2777269.836186412,1001757425.6291022,340444034.6682313,1001757425.6291022,0.6583857183692188,0.002772397553671529,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,35.00000000000001,35.0,50.0,1e-05,0.37867787282169724,0.37935034851323607,679594771.1362305,-680801630.5713505,3589302781.661192,3589177194.7885256,3589302781.661192,0.18933893641084862,-0.18967517425661803,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,1.0,1e-05,0.4141299417345413,0.23757855110568568,305539188.66422045,-175282080.41374218,1475571591.77866,1465530122.5991242,1475571591.77866,0.20706497086727066,-0.11878927555284284,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,2.0,1e-05,0.051270634332757685,0.32312411188036194,27812296.017405882,-175282080.41374218,1084921081.213779,397251817.1846548,1084921081.213779,0.025635317166378842,-0.16156205594018097,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,4.0,1e-05,0.6890960374894312,0.20145293094222746,305539188.66422045,-89322477.16641593,886782602.2549334,472518263.4898075,886782602.2549334,0.3445480187447156,-0.10072646547111373,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,8.0,1e-05,0.33637224489250966,0.39640813908465494,576246809.6302465,-679095641.5919265,3426244693.966297,3426118024.6292233,3426244693.966297,0.16818612244625483,-0.19820406954232747,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,12.0,1e-05,0.33637224489250966,0.38385605732039196,576246809.6302465,-657592389.8204079,3426244693.966297,3426241324.3244824,3426244693.966297,0.16818612244625483,-0.19192802866019598,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,30.0,40.0,40.0,25.0,1e-05,1.151153051701519,0.012604222694960317,700884005.8816096,-7674129.934685928,1217707766.7398496,417445495.6549142,1217707766.7398496,0.5755765258507595,-0.006302111347480158,True,be87609980dd03fcfc29e6c0eb28dc61618e9f7b8c2435894ce4a99c26bbc01e,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
