backend,theta_deg,extension_um,physical_path_extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,sigma_nn_probe_Pa,sigma1_probe_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit
PF,15.0,15.000000000000002,15.0,50.0,1e-05,0.7780654653822198,0.5544509617865514,868633088.3731837,-618989625.8299347,2232802063.632199,2232799724.6324677,2232802063.632199,0.3890327326911099,-0.2772254808932757,True,428fcc79e9d5dcb026850a3221bd127277d3fcc938c1659139f3fe05db210c89,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,1.0,1e-05,0.9987609960895849,0.3492473069533518,675912908.108399,-236353605.93385947,1353502811.4929957,407267046.54527366,1353502811.4929957,0.49938049804479245,-0.1746236534766759,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,2.0,1e-05,0.02556415744351123,1.0052626138620138,-20682378.789842043,-813295811.1020465,1618076311.378039,500564559.1675795,1618076311.378039,-0.012782078721755614,-0.5026313069310069,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,4.0,1e-05,0.5375366673051196,0.5236836013254851,908401751.7579955,-884990977.8172925,3379868972.705311,3379633813.37252,3379868972.705311,0.2687683336525598,-0.26184180066274254,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,8.0,1e-05,0.7317921526659596,0.6725138299990101,1105830354.2503808,-1016253322.9644446,3022252562.347872,3022242145.109748,3022252562.347872,0.3658960763329798,-0.33625691499950505,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,12.0,1e-05,1.4466659911651178,0.020285721219277745,1123254788.5712123,-15750721.7549387,1552887529.576283,294052119.16816455,1552887529.576283,0.7233329955825589,-0.010142860609638872,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,25.0,1e-05,1.393975474886585,0.0206032436702389,1115542271.7386403,-16487943.771717392,1600519222.663371,36380017.7631631,1600519222.663371,0.6969877374432925,-0.01030162183511945,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,20.0,20.0,50.0,1e-05,0.7414121889299782,0.5131340587930292,877897501.1599636,-607596037.2658713,2368176607.47381,2368167171.8220057,2368176607.47381,0.3707060944649891,-0.2565670293965146,True,d8555ad0acf50e6d24a8a4b43b461c6ab36f2c91c79491a4fca832eaecb39c5f,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,1.0,1e-05,0.004236562237352289,0.8472525097181817,2785705.4560521953,-557101679.7928356,1315078263.924275,423125679.9202827,1315078263.924275,0.0021182811186761445,-0.42362625485909083,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,2.0,1e-05,0.09898904639435663,0.7047208015009819,-54205009.62245181,-385895199.70040274,1095171871.9767776,397761493.8838446,1095171871.9767776,-0.049494523197178314,-0.35236040075049097,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,4.0,1e-05,0.389038395996918,0.46810925796479536,626032088.2886002,-753271192.0631337,3218356309.9697733,3218351636.7919407,3218356309.9697733,0.194519197998459,-0.23405462898239768,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,8.0,1e-05,0.692979546848954,0.6588362989109345,1046408911.8274179,-994852124.7858168,3020028272.365445,3020013812.0271163,3020028272.365445,0.346489773424477,-0.32941814945546727,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,12.0,1e-05,1.3834073485928826,0.040860432813636646,1099158710.3751988,-32464841.74201558,1589060100.7623618,436353869.9924403,1589060100.7623618,0.6917036742964413,-0.020430216406818323,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,25.0,1e-05,1.4604471525024054,0.02641306871637469,1110181812.360039,-20078308.51482098,1520331373.1110315,89183636.49056259,1520331373.1110315,0.7302235762512027,-0.013206534358187345,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,25.0,25.0,50.0,1e-05,0.5724581576465925,0.4872671222155975,741501723.4433694,-631154270.5330982,2590588372.4034066,2590556573.644698,2590588372.4034066,0.28622907882329623,-0.24363356110779874,True,842d8e65071b90ada3e614072c93e07a609a72e4bf01c635bb8d575ef10cf24f,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,1.0,1e-05,0.013295331783628107,0.6939549945856082,-8147253.236175174,-425249039.84416944,1225581033.8193612,412646673.49885994,1225581033.8193612,-0.006647665891814054,-0.3469774972928041,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,2.0,1e-05,0.013295331783628107,0.6247143862762763,-8147253.236175174,-382819051.6871532,1225581033.8193612,412646673.4988629,1225581033.8193612,-0.006647665891814054,-0.31235719313813815,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,4.0,1e-05,0.43472725010874314,0.3005005749119138,695270818.2897359,-480598537.50433314,3198653031.8300505,3198448993.3608456,3198653031.8300505,0.21736362505437157,-0.1502502874559569,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,8.0,1e-05,0.3270907824302886,0.4023617136183733,512984151.83238536,-631033320.036576,3136646945.663872,3136362869.2738233,3136646945.663872,0.1635453912151443,-0.20118085680918665,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,12.0,1e-05,0.6881721184987523,0.5336056523965722,879898427.4308084,-682269394.226825,2557204524.2120743,2556874910.7721586,2557204524.2120743,0.34408605924937613,-0.2668028261982861,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,25.0,1e-05,1.4844910789184322,0.045042611062393996,956314835.6158721,-29016622.4678335,1288407655.925588,200290204.13366145,1288407655.925588,0.7422455394592161,-0.022521305531196998,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,30.000000000000004,30.0,50.0,1e-05,0.5027992062397647,0.41935723503986233,740700216.188486,-617777416.5103009,2946306227.2030554,2946273069.1042466,2946306227.2030554,0.25139960311988235,-0.20967861751993117,True,968427639fbd5d52a3db34fe9fa607c70657dfc513422dc80f8ceddef9ddc424,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,1.0,1e-05,0.045334267438813546,0.22142957562180485,-24592051.222875927,-120116807.2981575,1084921081.213771,397251817.18464893,1084921081.213771,-0.022667133719406773,-0.11071478781090242,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,2.0,1e-05,0.8957620190468698,0.010159759398768656,497001794.3718068,-5637009.098629405,1109673738.7920032,435175589.6268621,1109673738.7920032,0.4478810095234349,-0.005079879699384328,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,4.0,1e-05,0.4240809705993356,0.5959113453036681,289831716.87794596,-407266584.1910314,1366869711.0758784,1357471694.7132692,1366869711.0758784,0.2120404852996678,-0.29795567265183404,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,8.0,1e-05,0.5203086150479994,0.14284085481012113,355597043.1604747,-97622418.97207087,1366869711.0758784,1366498614.7438831,1366869711.0758784,0.2601543075239997,-0.07142042740506056,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,12.0,1e-05,0.2556601349761964,0.6041757359834706,437977090.46044904,-1035026954.8182718,3426244693.9662886,3426243482.192049,3426244693.9662886,0.1278300674880982,-0.3020878679917353,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,25.0,1e-05,1.0605869474067218,0.03307099496631054,531225425.04499924,-16564557.390222322,1001757425.6291144,340444034.6682403,1001757425.6291144,0.5302934737033609,-0.01653549748315527,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,35.00000000000001,35.0,50.0,1e-05,0.41328256182984585,0.3514900072693952,741698124.3939625,-630802030.4090745,3589302781.6611814,3589177194.788516,3589302781.6611814,0.20664128091492293,-0.1757450036346976,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,1.0,1e-05,0.4861384063988149,0.552011961276799,358666011.07731867,-407266584.1910314,1475571591.7786536,1465530122.5991185,1475571591.7786536,0.24306920319940745,-0.2760059806383995,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,2.0,1e-05,0.3766788100018882,0.750776422807447,204333390.9087826,-407266584.1910314,1084921081.213771,397251817.18464893,1084921081.213771,0.1883394050009441,-0.3753882114037235,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,4.0,1e-05,0.7247657666758635,0.32218615183572624,321354836.29905903,-142854537.06769508,886782602.2549388,472518263.4898159,886782602.2549388,0.3623828833379317,-0.16109307591786312,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,8.0,1e-05,0.27836424497411066,0.6041757359834706,476872008.6662394,-1035026954.8182718,3426244693.9662886,3426118024.6292143,3426244693.9662886,0.13918212248705533,-0.3020878679917353,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,12.0,1e-05,0.27196130189740364,0.6378749396877779,465902983.7950716,-1092757813.7596576,3426244693.9662886,3426241324.3244734,3426244693.9662886,0.13598065094870182,-0.31893746984388893,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,15.0,40.0,40.0,25.0,1e-05,0.7652131266969288,0.041641216498033394,465902983.7950716,-25353416.373075645,1217707766.7398608,417445495.6549223,1217707766.7398608,0.3826065633484644,-0.020820608249016697,True,a4510569358a9eeaf72065ff261abc5886b9cec6663a37209162db7285045eba,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
