state_id,r_eff_over_r0,opening_strength_fraction,crack_extension_m,region,system,bin,x_m,burgers_sign,delta_signed_line_content,K_I_base_Pa_sqrt_m,K_I_perturbed_Pa_sqrt_m,K_II_base_Pa_sqrt_m,K_II_perturbed_Pa_sqrt_m,interaction_integral_schema,ribbon_width_m,mesh_area_ratio
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.25,20759.970155248386,20763.353143325297,17524.787778837836,17528.344620819636,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,-1,-0.5,20759.970155248386,20766.7361314018,17524.787778837836,17531.90146280149,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.25,20759.970155248386,20756.58716717248,17524.787778837836,17521.230936855944,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742
E0000400__load_1p5,1.0,0.0,0.0004,active,0,0,3.125e-07,1,0.5,20759.970155248386,20753.20417909608,17524.787778837836,17517.67409487404,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9940084883819742
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.25,20759.970155248386,20511.683740112792,17524.787778837836,18204.486424312432,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,-1,-0.5,20759.970155248386,20263.397324976704,17524.787778837836,18884.18506978704,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.25,20759.970155248386,21008.25657038502,17524.787778837836,16845.08913336314,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962
E0000400__load_1p5,1.0,0.0,0.0004,active,0,79,4.96875e-05,1,0.5,20759.970155248386,21256.54298552114,17524.787778837836,16165.390487888475,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999623175369962
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.25,20759.970155248386,20756.75701711204,17524.787778837836,17527.326714655515,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,-1,-0.5,20759.970155248386,20753.543878975182,17524.787778837836,17529.865650473206,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.25,20759.970155248386,20763.183293385748,17524.787778837836,17522.24884302007,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899
E0000400__load_1p5,1.0,0.0,0.0004,active,1,0,3.125e-07,1,0.5,20759.970155248386,20766.39643152268,17524.787778837836,17519.709907202378,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9985869789781899
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.25,20759.970155248386,20992.88519646619,17524.787778837836,18151.443302468437,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,-1,-0.5,20759.970155248386,21225.800237683477,17524.787778837836,18778.09882609907,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.25,20759.970155248386,20527.055114031624,17524.787778837836,16898.13225520711,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384
E0000400__load_1p5,1.0,0.0,0.0004,active,1,79,4.96875e-05,1,0.5,20759.970155248386,20294.140072814356,17524.787778837836,16271.476731576537,v10.2.14_signed_intrinsic_isotropy_interaction_integral,2.54559918337995e-08,0.9999911130753384
