candidate_id,parent_id,temperature_K,Kdot,threshold,F0_label,accessibility,T,K_FP,status,zero_fraction,AK,ceiling_fraction,stress_cap_fraction
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.634502006458257,FIRST_PASSAGE,2.4548772157153836e-13,43.83949510448089,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.3908381580705913,FIRST_PASSAGE,1.9725896776077079e-07,37.413844325623394,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.029490817020531,FIRST_PASSAGE,0.0029631236174569925,21.995536058241733,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,0.4272235575073712,FIRST_PASSAGE,0.9553244971206106,1.0803639740085735,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.6985785207806137,FIRST_PASSAGE,1.0302039464464814e-68,30.926101043287336,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.2905464784334617,FIRST_PASSAGE,4.9883628465657056e-39,45.99343915451935,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.063097750233614,FIRST_PASSAGE,3.425718577137531e-24,43.92249302027537,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.869559926420762,FIRST_PASSAGE,2.6739084901933853e-15,41.00132292662962,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.6710886199019637,FIRST_PASSAGE,2.2038136800719667e-09,38.27802796765639,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.4124865849112074,FIRST_PASSAGE,3.5223100871395795e-05,27.323439909831297,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,1.979381644206822,FIRST_PASSAGE,0.04426141163409567,13.149981119369077,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.385613041042727,FIRST_PASSAGE,6.53658850599507e-67,57.120922698845746,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.080459307137629,FIRST_PASSAGE,3.236912379658825e-37,51.960121834924145,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,2.8624066150462686,FIRST_PASSAGE,2.218950501161618e-22,49.22340660926815,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.6527210520250826,FIRST_PASSAGE,1.713358669688098e-13,45.08780883349251,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.410964375413646,FIRST_PASSAGE,1.3788049435747914e-07,37.05322480773699,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.0618399935181775,FIRST_PASSAGE,0.002086618722714196,22.761620389702408,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,0.5932496201863575,FIRST_PASSAGE,0.9195146483839962,1.1644728231585795,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.524232214791304,FIRST_PASSAGE,6.804219947288319e-68,46.108042008667006,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.183418953104135,FIRST_PASSAGE,3.345101230542867e-38,50.38451302218593,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,2.970658126263576,FIRST_PASSAGE,2.3028675602560557e-23,54.32048341533794,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.763800438071337,FIRST_PASSAGE,1.785103427381596e-14,43.02824686967475,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.5457366535114123,FIRST_PASSAGE,1.4558797793513071e-08,37.15308742994045,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.255512143837531,FIRST_PASSAGE,0.00022826183813662334,26.414492031011303,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,1.6215981963482298,FIRST_PASSAGE,0.25134163505521856,6.534909568574265,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.744390717214111,FIRST_PASSAGE,7.229279019009872e-69,27.852374704729005,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.3162758248579847,FIRST_PASSAGE,3.484705753773002e-39,46.253886170979015,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.0869002420522067,FIRST_PASSAGE,2.3929789720063734e-24,45.253623305371526,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.8928785724906843,FIRST_PASSAGE,1.8684733469235406e-15,41.570650952307574,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.6906173887557108,FIRST_PASSAGE,1.5387355345091641e-09,35.36297891786295,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.4436531081910147,FIRST_PASSAGE,2.4730203815037972e-05,27.70248645460602,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,2.031800639066562,FIRST_PASSAGE,0.03149214743080305,14.029390291841592,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.263364865071988,FIRST_PASSAGE,8.390330689436237e-66,49.391334582478116,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,2.9849351776800823,FIRST_PASSAGE,4.17686067771108e-36,51.90899927532057,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,2.761663822037181,FIRST_PASSAGE,2.8509310620476485e-21,48.47663245336265,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.5376694320291904,FIRST_PASSAGE,2.1826865308060505e-12,44.83767623825177,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.2645573419151552,FIRST_PASSAGE,1.7246261955037178e-06,35.20018000921792,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,1.8155339322371462,FIRST_PASSAGE,0.02446764261529691,16.507939440472672,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.0005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,0.04837932362319505,FIRST_PASSAGE,0.9985747799277583,1.0022064865505573,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.3703254119703594,FIRST_PASSAGE,8.66533345385452e-67,56.839205936607044,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.0664328759022452,FIRST_PASSAGE,4.290901523078008e-37,48.740593730169245,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,2.854813144443009,FIRST_PASSAGE,2.9470913167956614e-22,54.53229986165578,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.6379328924405687,FIRST_PASSAGE,2.2689245970450123e-13,43.60917368025278,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.397063707588483,FIRST_PASSAGE,1.825539493251326e-07,38.575641809690225,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.03558259256267,FIRST_PASSAGE,0.0027433201056931427,21.887477721978986,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.005,SEED_1720,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,0.4598891106968628,FIRST_PASSAGE,0.9492354028800779,1.0934191589608766,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,300.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.498130821091979,FIRST_PASSAGE,8.993929761888074e-68,44.40330296686589,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,450.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.1745640905216153,FIRST_PASSAGE,4.44221101272924e-38,56.30763695305148,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,600.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,2.9507126983195433,FIRST_PASSAGE,3.0460907007183014e-23,47.95164013958072,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,750.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,2.748849828222993,FIRST_PASSAGE,2.3643258730011914e-14,42.96581749593933,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,900.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,2.5268523938402208,FIRST_PASSAGE,1.9243830791684124e-08,36.194511533640046,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1050.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,2.229494108242124,FIRST_PASSAGE,0.0003004651363698828,25.25860123829812,0.0,0.0
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,1200.0,0.05,SEED_1720,F0_INTRINSIC_OPENING_ONLY,ZERO_LOAD_FIRST_PASSAGE_DOMINATED,1200.0,1.5463850175438951,FIRST_PASSAGE,0.31918203127526434,5.454773366032136,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,4.0768465410541435,FIRST_PASSAGE,4.2799233044495133e-57,54.32372917112634,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.747789627852234,FIRST_PASSAGE,5.469668033602881e-49,88.87834207130872,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.622385723981517,FIRST_PASSAGE,6.233292807393414e-45,100.49799358234252,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,3.5522753995681864,FIRST_PASSAGE,1.6949297605544393e-42,105.88765637274427,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,3.5068471079553523,FIRST_PASSAGE,7.115030027445962e-41,108.91091132092227,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,3.4748071602869364,FIRST_PASSAGE,1.0268025040405774e-39,110.70812637108718,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,3.4509272179244954,FIRST_PASSAGE,7.60263675062982e-39,111.84001307143386,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.9172600917747618,FIRST_PASSAGE,4.112387500374688e-56,57.86600851302046,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.628994203246638,FIRST_PASSAGE,5.296293431230688e-48,46.11325459484986,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.5303839868550138,FIRST_PASSAGE,6.07497897501998e-44,72.2781320170513,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,3.458816396837167,FIRST_PASSAGE,1.650336808910037e-41,59.41258836653539,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,3.40487118957419,FIRST_PASSAGE,6.90813143762367e-40,40.45827552560676,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,3.3854695606304936,FIRST_PASSAGE,1.0004033207763655e-38,58.854471941475175,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.0005,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,3.359768267932569,FIRST_PASSAGE,7.401807135980841e-38,52.91653349834613,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,4.289235825885078,FIRST_PASSAGE,4.5028921703632745e-58,33.4403873947486,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.844941902929266,FIRST_PASSAGE,5.611455792828088e-50,63.0983451637822,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.6917397191461574,FIRST_PASSAGE,6.352635084048753e-46,56.72525884314034,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,3.613410358235813,FIRST_PASSAGE,1.7240996444177858e-43,56.32836781195047,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,3.556634499707025,FIRST_PASSAGE,7.216043495212427e-42,45.96835470365262,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,3.533190006851244,FIRST_PASSAGE,1.0440545845964084e-40,62.39874180117155,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.05,LN2,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,3.5009293314623084,FIRST_PASSAGE,7.712794943482225e-40,51.21134328725548,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,3.93583513736066,FIRST_PASSAGE,2.8640063860001266e-56,54.58579465139334,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.6440022735359134,FIRST_PASSAGE,3.686293107229273e-48,48.15405516439768,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.5348985829064037,FIRST_PASSAGE,4.2162393189313296e-44,57.53054094052207,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,3.4641055061226265,FIRST_PASSAGE,1.145675560888455e-41,48.98863395385954,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,3.418120373999476,FIRST_PASSAGE,4.806984474022858e-40,44.15161062756755,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,3.390265983295793,FIRST_PASSAGE,6.944091655706458e-39,48.178112417612375,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.0005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,3.381690102186605,FIRST_PASSAGE,5.16401753402984e-38,78.9089464544535,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,4.098976603027938,FIRST_PASSAGE,2.982720250576738e-57,48.06129344059162,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,450.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,450.0,3.7453567110550265,FIRST_PASSAGE,3.788823823833702e-49,58.35511125165451,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,600.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,600.0,3.6138236190620514,FIRST_PASSAGE,4.310376910967681e-45,55.425881273373854,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,750.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,750.0,3.5397543449002997,FIRST_PASSAGE,1.170694725473364e-42,51.054773190501066,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,900.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,900.0,3.4902899772481346,FIRST_PASSAGE,4.908478314015032e-41,45.63979915803996,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1050.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1050.0,3.462572120335896,FIRST_PASSAGE,7.09219226060013e-40,52.40924468083907,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,1200.0,0.005,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,1200.0,3.447372181207903,FIRST_PASSAGE,5.264317501646093e-39,69.28734535101998,0.0,0.0
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,300.0,0.05,UNIT_ACTION,F0_INTRINSIC_OPENING_ONLY,FRACTURE_ACCESSIBLE,300.0,4.335411644500073,FIRST_PASSAGE,3.154767972348055e-58,30.22084591448109,0.0,0.0
