backend,theta_deg,extension_um,physical_path_extension_um,tip_radius_um,reference_opening_m,drive_factor_system_0,drive_factor_system_1,tau_signed_system_0_Pa,tau_signed_system_1_Pa,opening_stress_Pa,sigma_nn_probe_Pa,sigma1_probe_Pa,tau_over_opening_system_0,tau_over_opening_system_1,reliable,field_snapshot_hash,topology_fingerprint,source_commit
PF,40.0,5.0,5.0,8.0,1e-05,0.20546723696203326,0.26014217153605995,-136721794.27861977,-173103532.15349257,1330837911.6801338,-28546184.298281614,1330837911.6801338,-0.10273361848101663,-0.13007108576802998,True,9a0ceeb2178df78ecd23493d3861f6e4ce9f7b79e91215165f6442cb17a00744,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,5.0,5.0,12.0,1e-05,0.43910459181634354,0.0009270147553642266,292216582.3405196,-616912.4364453631,1330965732.4774222,-43763252.390651435,1330965732.4774222,0.21955229590817177,-0.0004635073776821133,True,9a0ceeb2178df78ecd23493d3861f6e4ce9f7b79e91215165f6442cb17a00744,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,5.0,5.0,25.0,1e-05,0.2696476491037536,0.0007686408769787197,209473412.56386614,597111.9276284241,1553682468.6594324,970040.0942847223,1553682468.6594324,0.1348238245518768,0.00038432043848935985,True,9a0ceeb2178df78ecd23493d3861f6e4ce9f7b79e91215165f6442cb17a00744,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,5.0,5.0,50.0,1e-05,0.3657996812657011,0.04000408916466501,215079460.6735086,-23521228.592928935,1175941214.2149143,130625445.52171206,1175941214.2149143,0.18289984063285056,-0.020002044582332505,True,9a0ceeb2178df78ecd23493d3861f6e4ce9f7b79e91215165f6442cb17a00744,dc3a3c7a3d4f0fcdaa3234034aa3fc219ac75459eeda6a974fc92ac6e9158cc7,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,1.0,1e-05,0.4141869472259426,3.7607701668032326e-05,410852772.05748427,37304.96237147998,1983900143.6873405,498101702.31757647,1983900143.6873405,0.2070934736129713,1.8803850834016163e-05,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,2.0,1e-05,0.2546813898565791,0.11808827335690733,442536190.0412751,-205191021.6500195,3475214190.4870567,3475210657.470916,3475214190.4870567,0.12734069492828956,-0.059044136678453665,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,4.0,1e-05,0.34389057494144604,0.17432202272556752,-365222378.97001207,-185135355.5052699,2124061579.9499488,466687926.87041265,2124061579.9499488,-0.17194528747072302,-0.08716101136278376,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,8.0,1e-05,0.3824369805446077,0.1962754696420634,-343002714.34855753,-176036895.67728153,1793773781.2912655,138775037.7864373,1793773781.2912655,-0.19121849027230384,-0.0981377348210317,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,12.0,1e-05,0.6261566683905868,0.0032883091896290097,507642967.9741557,2665925.5117901033,1621456717.1470125,-18283856.75421069,1621456717.1470125,0.3130783341952934,0.0016441545948145048,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,25.0,1e-05,0.4336399708961042,0.0032838482910107496,352041799.40603036,2665925.5117901033,1623659362.7591405,-7246382.847812456,1623659362.7591405,0.2168199854480521,0.0016419241455053748,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,10.0,10.0,50.0,1e-05,0.38708169189821723,0.0240843713314221,324476330.5965857,-20189041.739541493,1676526363.2355232,243460033.43269876,1676526363.2355232,0.19354084594910861,-0.01204218566571105,True,7117b74b663df277cc4bad5bc51429ef8cb656610282c7260a0cb07108813e64,a54bd18acf23ed3aca5221756971242f6e734c32ce63e6175922e2eb70977a76,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,1.0,1e-05,0.06668757862901094,0.17136855533253717,-45462252.336409785,-116825361.86228532,1363439887.0386472,392158384.325425,1363439887.0386472,-0.03334378931450547,-0.08568427766626859,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,2.0,1e-05,0.16164209648342695,0.028322073581397548,219590512.217236,-38475488.62638633,2716996586.835911,2716968790.3262973,2716996586.835911,0.08082104824171348,-0.014161036790698774,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,4.0,1e-05,0.2839635614115795,0.13636242363727807,485098014.7271809,-232949399.07431716,3416621571.5549164,3416586501.9190297,3416621571.5549164,0.14198178070578976,-0.06818121181863904,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,8.0,1e-05,0.8263745291636106,0.3148343169923803,-431125528.5956538,-164251324.9661381,1043414368.1364529,334229467.66729385,1043414368.1364529,-0.4131872645818053,-0.15741715849619015,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,12.0,1e-05,0.9130885837712531,0.0021262741846425413,674590958.0304385,1570893.957877737,1477602436.4344413,126342533.75694346,1477602436.4344413,0.45654429188562656,0.0010631370923212707,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,25.0,1e-05,0.654540786382073,0.001992519406788637,516037215.50161654,1570893.957877737,1576791626.245249,-9466465.784845205,1576791626.245249,0.3272703931910365,0.0009962597033943185,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,15.000000000000002,15.0,50.0,1e-05,0.33834499945262964,0.13841755619768695,377728706.4987339,-154529502.56056085,2232802063.632202,2232799724.6324716,2232802063.632202,0.16917249972631482,-0.06920877809884347,True,f773debd2fbd5898babe80627d21bf1ab7abda11c0f5a2ecfb35c6135b89189f,fc7dec6825e4c0c074427981da1bf016d18e7996c6cee082bce03d4acf15cb4d,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,1.0,1e-05,0.33121852524447604,0.00818888182519435,224152602.56848106,-5541837.2866922235,1353502811.4929957,407267046.54527384,1353502811.4929957,0.16560926262223802,-0.004094440912597175,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,2.0,1e-05,0.2652650899832516,0.1538221441929078,-214609579.16873297,-124447983.84196128,1618076311.3780487,500564559.16757965,1618076311.3780487,-0.1326325449916258,-0.0769110720964539,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,4.0,1e-05,0.2885531469541368,0.14359493682898847,487635914.1833824,-242666035.81293908,3379868972.705317,3379633813.372526,3379868972.705317,0.1442765734770684,-0.07179746841449423,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,8.0,1e-05,0.50047669276328,0.14750660499287926,756283483.5496064,-222901107.45148256,3022252562.3478746,3022242145.109751,3022252562.3478746,0.25023834638164,-0.07375330249643963,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,12.0,1e-05,0.8852605590894305,0.00234787663360505,687355041.3178471,1822994.172654399,1552887529.576271,294052119.1681619,1552887529.576271,0.44263027954471523,0.001173938316802525,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,25.0,1e-05,0.7425266969770686,0.002212552833963633,594214125.9262608,1770616.6709585316,1600519222.6633487,36380017.76315869,1600519222.6633487,0.3712633484885343,0.0011062764169818165,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,20.0,20.0,50.0,1e-05,0.3383424770377673,0.12850993558788393,400627369.71779346,-152167111.6435967,2368176607.473815,2368167171.82201,2368176607.473815,0.16917123851888366,-0.06425496779394196,True,8e718b1aca36455cf77572d3291868304693e33bbf8bc20d61fcadf8143e1d44,912ad33658abb14b8efcdec9597a706af92c47137ee27fe6c3f1252afb3350e9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,1.0,1e-05,0.08939566897267424,0.18661031064386435,-58781150.577467315,-122703581.67595245,1315078263.9242864,423125679.92028755,1315078263.9242864,-0.04469783448633712,-0.09330515532193218,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,2.0,1e-05,0.3857037588573892,0.1785277989509517,-211205953.8081656,-97759311.88850486,1095171871.9767897,397761493.88384897,1095171871.9767897,-0.1928518794286946,-0.08926389947547585,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,4.0,1e-05,0.27478267315859367,0.08365895831502908,442174275.01516265,-134622168.18933657,3218356309.969786,3218351636.7919536,3218356309.969786,0.13739133657929684,-0.04182947915751454,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,8.0,1e-05,0.36020884124746444,0.12119904098207389,543920442.2616714,-183012265.17472136,3020028272.365456,3020013812.0271277,3020028272.365456,0.18010442062373222,-0.060599520491036944,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,12.0,1e-05,0.967322401362831,0.0009978993449808646,768566716.2896494,-792861.016842988,1589060100.76235,436353869.9924402,1589060100.76235,0.4836612006814155,-0.0004989496724904323,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,25.0,1e-05,0.8660666493557739,0.0027803473019989604,658354149.1103592,2113524.6156867906,1520331373.1110134,89183636.49055734,1520331373.1110134,0.43303332467788697,0.0013901736509994802,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,25.0,25.0,50.0,1e-05,0.33802614774255146,0.12862681461802525,437843303.95508635,-166609565.16437292,2590588372.403415,2590556573.6447067,2590588372.403415,0.16901307387127573,-0.06431340730901262,True,502ec5841e30cf0c8f3c955f73e96ff4880d9645ad415bb7b112f2660e14e929,82c2cc073e6a585581cfba547c17939ee0ea538877aa408cad818c656b6b7f1a,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,1.0,1e-05,0.1195162490395715,0.166193989467486,-73238424.02806573,-101842100.71306358,1225581033.819371,412646673.49886674,1225581033.819371,-0.05975812451978575,-0.083096994733743,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,2.0,1e-05,0.1195162490395715,0.18944719558224257,-73238424.02806573,-116091444.90793271,1225581033.819371,412646673.4988697,1225581033.819371,-0.05975812451978575,-0.09472359779112129,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,4.0,1e-05,0.27457671743719025,0.06939861739234525,439137824.8502069,-110991048.96341968,3198653031.830058,3198448993.3608527,3198653031.830058,0.13728835871859513,-0.034699308696172625,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,8.0,1e-05,0.3719133942782004,0.10585044705076906,583280506.1071016,-166007740.71947542,3136646945.6638784,3136362869.2738295,3136646945.6638784,0.1859566971391002,-0.05292522352538453,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,12.0,1e-05,0.5849194619182119,0.03207087519102038,747879347.1584733,-41005893.56695913,2557204524.2120795,2556874910.772164,2557204524.2120795,0.29245973095910593,-0.01603543759551019,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,25.0,1e-05,1.0817107049016335,0.0019449759576505305,696842176.8459522,1252960.9572140507,1288407655.9255652,200290204.13364732,1288407655.9255652,0.5408553524508167,0.0009724879788252653,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,30.000000000000004,30.0,50.0,1e-05,0.31749714122257255,0.1204546308742947,467721902.15161765,-177448114.5201903,2946306227.203061,2946273069.104253,2946306227.203061,0.15874857061128628,-0.06022731543714735,True,a96f842a38a16237b067ef1e9242ac344f787b0cc3a621ec0f9e9eecb13e8a86,68c46aef480acc95b28b179793e95b8b8c0d3c6dba3530b45c5874598f6e17d9,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,1.0,1e-05,0.1791123121175879,0.13682787493974471,-97161361.66065702,-74223723.00990607,1084921081.213783,397251817.1846584,1084921081.213783,-0.08955615605879395,-0.06841393746987236,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,2.0,1e-05,0.40150755387921877,0.07092519344905533,222771194.23319125,-39351912.2945795,1109673738.7919986,435175589.6268584,1109673738.7919986,0.20075377693960939,-0.035462596724527666,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,4.0,1e-05,0.303617000794256,0.09897823047663618,207502441.07668552,-67645172.64720096,1366869711.0758836,1357471694.7132728,1366869711.0758836,0.151808500397128,-0.04948911523831809,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,8.0,1e-05,0.6423665300763456,0.09897823047663618,439015676.6851362,-67645172.64720096,1366869711.0758836,1366498614.7438881,1366869711.0758836,0.3211832650381728,-0.04948911523831809,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,12.0,1e-05,0.2233454013212743,0.1392052282542454,382617998.09939486,-238475587.3392379,3426244693.966299,3426243482.19206,3426244693.966299,0.11167270066063716,-0.0696026141271227,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,25.0,1e-05,1.0724704542390513,0.003550887376461515,537177620.6508886,1778563.8984714674,1001757425.629094,340444034.6682288,1001757425.629094,0.5362352271195256,0.0017754436882307576,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,35.00000000000001,35.0,50.0,1e-05,0.25976976808767754,0.12604262941786884,466196175.59429216,-226202580.18872383,3589302781.661194,3589177194.7885275,3589302781.661194,0.12988488404383877,-0.06302131470893442,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,1.0,1e-05,0.30194562632459127,0.013606962469212303,222771194.23319125,10039023.634984061,1475571591.778663,1465530122.5991263,1475571591.778663,0.15097281316229563,0.0068034812346061515,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,2.0,1e-05,0.1791123121175879,0.018506458780859245,-97161361.66065702,10039023.634984061,1084921081.213783,397251817.1846584,1084921081.213783,-0.08955615605879395,0.009253229390429623,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,4.0,1e-05,0.5024257211783899,0.09104513551052906,222771194.23319125,40368621.09533985,886782602.25493,472518263.4898083,886782602.25493,0.25121286058919495,0.04552256775526453,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,8.0,1e-05,0.2554706262054745,0.1392052282542454,437652438.75037736,-238475587.3392379,3426244693.966299,3426118024.629225,3426244693.966299,0.12773531310273725,-0.0696026141271227,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,12.0,1e-05,0.3404703460242868,0.14152209409127964,583267358.2592912,-242444661.97962308,3426244693.966299,3426241324.3244843,3426244693.966299,0.1702351730121434,-0.07076104704563982,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
PF,40.0,40.0,40.0,25.0,1e-05,1.1139158456524347,0.002003099827836868,678211988.3727742,1219595.108956097,1217707766.7398417,417445495.6549104,1217707766.7398417,0.5569579228262174,0.001001549913918434,True,a34af16e0a2b2619b82808062fbcc6a39601e919933ba2a214ab4d742f62678f,36ccc446d053bd8e89f775ae6f3bdb9a0d78e49e512723a00cc62be061cc6ab2,9e884fb0b0845da621d2612bdf1042e481b8df49
