theta_deg,target_extension_um,actual_extension_um,physical_path_extension_um,geometry_event_count,reference_opening_m,reaction_N_per_m,compliance_m2_per_N,elastic_energy_J_per_m,native_J_J_per_m2,native_J_signed_J_per_m2,native_KJ_MPa_sqrt_m,domain_metadata_json,F_over_U_N_per_m2,J_native_over_U2,KJ_native_over_U,wake_width_m,mesh_scale_m,tip_x_m,tip_y_m,mesh_fingerprint,damage_wake_fingerprint
40.0,50.0,50.0,50.0,10,1e-05,2166652.3559543253,4.615415099943615e-12,10.833261779771728,766.9413133495335,766.9413133495335,18.47148287948331,"{""J"": 766.9413133495335, ""J_signed"": 766.9413133495335, ""KJ"": 18471482.879483312, ""KJ_MPa"": 18.47148287948331, ""n_active_elements"": 456.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",216665235595.43253,7669413133495.334,1847148.2879483309,2.769159822672732e-06,1.384579911336366e-06,0.0005500000000000001,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,2e28f429784789c32102f579875d0c3e68cafc35b15f8a582f15a5cbc541037f
40.0,55.0,55.0,55.0,11,1e-05,2149343.145880652,4.652584218190387e-12,10.74671572940333,758.285774902128,758.285774902128,18.366954484788778,"{""J"": 758.285774902128, ""J_signed"": 758.285774902128, ""KJ"": 18366954.48478878, ""KJ_MPa"": 18.366954484788778, ""n_active_elements"": 454.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214934314588.0652,7582857749021.278,1836695.4484788775,2.769159822672732e-06,1.384579911336366e-06,0.0005550000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,4a2c35556a5add52d3b0d7a393873e9bf1bffea9128d4cafb86a3eea8e36c7d1
40.0,60.00000000000001,60.00000000000001,60.0,12,1e-05,2149343.145880652,4.652584218190387e-12,10.74671572940333,749.8359941426816,749.8359941426816,18.264333863884207,"{""J"": 749.8359941426816, ""J_signed"": 749.8359941426816, ""KJ"": 18264333.863884207, ""KJ_MPa"": 18.264333863884207, ""n_active_elements"": 454.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214934314588.0652,7498359941426.814,1826433.3863884206,2.769159822672732e-06,1.384579911336366e-06,0.0005600000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,4a2c35556a5add52d3b0d7a393873e9bf1bffea9128d4cafb86a3eea8e36c7d1
40.0,65.00000000000001,65.00000000000001,65.0,13,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,741.2315221410286,741.2315221410286,18.159238616556948,"{""J"": 741.2315221410286, ""J_signed"": 741.2315221410286, ""KJ"": 18159238.616556946, ""KJ_MPa"": 18.159238616556948, ""n_active_elements"": 454.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7412315221410.284,1815923.8616556947,2.769159822672732e-06,1.384579911336366e-06,0.0005650000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,70.00000000000001,70.00000000000001,70.0,14,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,734.5071382380397,734.5071382380397,18.076681484599316,"{""J"": 734.5071382380397, ""J_signed"": 734.5071382380397, ""KJ"": 18076681.484599315, ""KJ_MPa"": 18.076681484599316, ""n_active_elements"": 458.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7345071382380.3955,1807668.1484599314,2.769159822672732e-06,1.384579911336366e-06,0.0005700000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,75.0,75.0,75.0,15,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,728.7278334251602,728.7278334251602,18.005424882517914,"{""J"": 728.7278334251602, ""J_signed"": 728.7278334251602, ""KJ"": 18005424.882517915, ""KJ_MPa"": 18.005424882517914, ""n_active_elements"": 458.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7287278334251.601,1800542.4882517913,2.769159822672732e-06,1.384579911336366e-06,0.0005750000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,80.0,80.0,80.0,16,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,723.9409924577325,723.9409924577325,17.946190757473722,"{""J"": 723.9409924577325, ""J_signed"": 723.9409924577325, ""KJ"": 17946190.757473722, ""KJ_MPa"": 17.946190757473722, ""n_active_elements"": 459.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7239409924577.323,1794619.0757473721,2.769159822672732e-06,1.384579911336366e-06,0.0005800000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,85.0,85.0,85.0,17,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,720.1952134288184,720.1952134288184,17.899702406799115,"{""J"": 720.1952134288184, ""J_signed"": 720.1952134288184, ""KJ"": 17899702.406799115, ""KJ_MPa"": 17.899702406799115, ""n_active_elements"": 459.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7201952134288.183,1789970.2406799113,2.769159822672732e-06,1.384579911336366e-06,0.0005850000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,90.0,90.0,90.0,18,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,717.5024664120638,717.5024664120638,17.866208357485235,"{""J"": 717.5024664120638, ""J_signed"": 717.5024664120638, ""KJ"": 17866208.357485235, ""KJ_MPa"": 17.866208357485235, ""n_active_elements"": 459.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7175024664120.637,1786620.8357485232,2.769159822672732e-06,1.384579911336366e-06,0.0005900000000000002,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,95.0,95.0,95.0,19,1e-05,2143096.287861998,4.6661459201052645e-12,10.715481439310093,715.8742635867989,715.8742635867989,17.845925268466846,"{""J"": 715.8742635867989, ""J_signed"": 715.8742635867989, ""KJ"": 17845925.268466845, ""KJ_MPa"": 17.845925268466846, ""n_active_elements"": 463.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",214309628786.1998,7158742635867.987,1784592.5268466845,2.769159822672732e-06,1.384579911336366e-06,0.0005950000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,b2d206fb852fa0021f12a6e270c67c0b5125d2069755743554f1bcdba4357387
40.0,100.0,100.0,100.0,20,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,692.1574879648354,692.1574879648354,17.547819402506033,"{""J"": 692.1574879648354, ""J_signed"": 692.1574879648354, ""KJ"": 17547819.40250603, ""KJ_MPa"": 17.547819402506033, ""n_active_elements"": 457.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,6921574879648.353,1754781.940250603,2.769159822672732e-06,1.384579911336366e-06,0.0006000000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,105.0,105.0,105.0,21,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,696.8794802815426,696.8794802815426,17.60757446415232,"{""J"": 696.8794802815426, ""J_signed"": 696.8794802815426, ""KJ"": 17607574.46415232, ""KJ_MPa"": 17.60757446415232, ""n_active_elements"": 462.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,6968794802815.425,1760757.446415232,2.769159822672732e-06,1.384579911336366e-06,0.0006050000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,110.0,110.0,110.0,22,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,702.6969279032534,702.6969279032534,17.680914448094825,"{""J"": 702.6969279032534, ""J_signed"": 702.6969279032534, ""KJ"": 17680914.448094826, ""KJ_MPa"": 17.680914448094825, ""n_active_elements"": 462.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,7026969279032.532,1768091.4448094824,2.769159822672732e-06,1.384579911336366e-06,0.0006100000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,115.0,115.0,115.0,23,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,709.5193504301914,709.5193504301914,17.766538341260716,"{""J"": 709.5193504301914, ""J_signed"": 709.5193504301914, ""KJ"": 17766538.341260716, ""KJ_MPa"": 17.766538341260716, ""n_active_elements"": 462.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,7095193504301.912,1776653.8341260715,2.769159822672732e-06,1.384579911336366e-06,0.0006150000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,120.00000000000001,120.00000000000001,120.0,24,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,717.3832030435609,717.3832030435609,17.86472343384872,"{""J"": 717.3832030435609, ""J_signed"": 717.3832030435609, ""KJ"": 17864723.43384872, ""KJ_MPa"": 17.86472343384872, ""n_active_elements"": 462.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,7173832030435.608,1786472.343384872,2.769159822672732e-06,1.384579911336366e-06,0.0006200000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,125.0,125.0,125.0,25,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,726.3450441787143,726.3450441787143,17.97596377278306,"{""J"": 726.3450441787143, ""J_signed"": 726.3450441787143, ""KJ"": 17975963.77278306, ""KJ_MPa"": 17.97596377278306, ""n_active_elements"": 459.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,7263450441787.142,1797596.3772783058,2.769159822672732e-06,1.384579911336366e-06,0.0006250000000000003,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,130.00000000000003,130.00000000000003,130.0,26,1e-05,2104244.1998911537,4.752300137273645e-12,10.521220999455847,736.4096526934482,736.4096526934482,18.1000773816014,"{""J"": 736.4096526934482, ""J_signed"": 736.4096526934482, ""KJ"": 18100077.381601397, ""KJ_MPa"": 18.1000773816014, ""n_active_elements"": 459.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",210424419989.11536,7364096526934.48,1810007.7381601396,2.769159822672732e-06,1.384579911336366e-06,0.0006300000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,9bd60e2539934f43b615a66523768ff107b7f95d0b4dfad7444cd25cb590e1c8
40.0,135.0,135.0,135.0,27,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,751.2426206357837,751.2426206357837,18.28145698068581,"{""J"": 751.2426206357837, ""J_signed"": 751.2426206357837, ""KJ"": 18281456.98068581, ""KJ_MPa"": 18.28145698068581, ""n_active_elements"": 463.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,7512426206357.836,1828145.6980685808,2.769159822672732e-06,1.384579911336366e-06,0.0006350000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,140.00000000000003,140.00000000000003,140.0,28,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,765.124462151689,765.124462151689,18.449590829660504,"{""J"": 765.124462151689, ""J_signed"": 765.124462151689, ""KJ"": 18449590.829660505, ""KJ_MPa"": 18.449590829660504, ""n_active_elements"": 461.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,7651244621516.89,1844959.0829660504,2.769159822672732e-06,1.384579911336366e-06,0.0006400000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,145.0,145.0,145.0,29,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,779.3600471111417,779.3600471111417,18.620432515649142,"{""J"": 779.3600471111417, ""J_signed"": 779.3600471111417, ""KJ"": 18620432.515649144, ""KJ_MPa"": 18.620432515649142, ""n_active_elements"": 461.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,7793600471111.416,1862043.2515649141,2.769159822672732e-06,1.384579911336366e-06,0.0006450000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,150.0,150.0,150.0,30,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,794.134924691702,794.134924691702,18.796104171746705,"{""J"": 794.134924691702, ""J_signed"": 794.134924691702, ""KJ"": 18796104.171746705, ""KJ_MPa"": 18.796104171746705, ""n_active_elements"": 461.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,7941349246917.02,1879610.4171746704,2.769159822672732e-06,1.384579911336366e-06,0.0006500000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,155.0,155.0,155.0,31,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,809.4315455535814,809.4315455535814,18.976265948662014,"{""J"": 809.4315455535814, ""J_signed"": 809.4315455535814, ""KJ"": 18976265.948662013, ""KJ_MPa"": 18.976265948662014, ""n_active_elements"": 470.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8094315455535.8125,1897626.5948662013,2.769159822672732e-06,1.384579911336366e-06,0.0006550000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,160.0,160.0,160.0,32,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,825.2271633945726,825.2271633945726,19.160527124462302,"{""J"": 825.2271633945726, ""J_signed"": 825.2271633945726, ""KJ"": 19160527.124462303, ""KJ_MPa"": 19.160527124462302, ""n_active_elements"": 477.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8252271633945.725,1916052.71244623,2.769159822672732e-06,1.384579911336366e-06,0.0006600000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,165.00000000000003,165.00000000000003,165.0,33,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,841.5044612543135,841.5044612543135,19.348571500010102,"{""J"": 841.5044612543135, ""J_signed"": 841.5044612543135, ""KJ"": 19348571.500010103, ""KJ_MPa"": 19.348571500010102, ""n_active_elements"": 494.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8415044612543.133,1934857.1500010102,2.769159822672732e-06,1.384579911336366e-06,0.0006650000000000004,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,170.0,170.0,170.0,34,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,858.2458765268451,858.2458765268451,19.540089926617146,"{""J"": 858.2458765268451, ""J_signed"": 858.2458765268451, ""KJ"": 19540089.926617146, ""KJ_MPa"": 19.540089926617146, ""n_active_elements"": 503.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8582458765268.449,1954008.9926617143,2.769159822672732e-06,1.384579911336366e-06,0.0006700000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,175.00000000000003,175.00000000000003,175.0,35,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,875.4351538818665,875.4351538818665,19.734798042761696,"{""J"": 875.4351538818665, ""J_signed"": 875.4351538818665, ""KJ"": 19734798.042761695, ""KJ_MPa"": 19.734798042761696, ""n_active_elements"": 508.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8754351538818.664,1973479.8042761695,2.769159822672732e-06,1.384579911336366e-06,0.0006750000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,180.0,180.0,180.0,36,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,893.1207208187888,893.1207208187888,19.933142797558858,"{""J"": 893.1207208187888, ""J_signed"": 893.1207208187888, ""KJ"": 19933142.79755886, ""KJ_MPa"": 19.933142797558858, ""n_active_elements"": 512.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,8931207208187.887,1993314.2797558857,2.769159822672732e-06,1.384579911336366e-06,0.0006800000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,185.00000000000003,185.00000000000003,185.0,37,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,911.3534621257384,911.3534621257384,20.135578856465273,"{""J"": 911.3534621257384, ""J_signed"": 911.3534621257384, ""KJ"": 20135578.856465273, ""KJ_MPa"": 20.135578856465273, ""n_active_elements"": 515.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,9113534621257.383,2013557.8856465272,2.769159822672732e-06,1.384579911336366e-06,0.0006850000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,190.0,190.0,190.0,38,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,930.11391439395,930.11391439395,20.34177124117296,"{""J"": 930.11391439395, ""J_signed"": 930.11391439395, ""KJ"": 20341771.241172962, ""KJ_MPa"": 20.34177124117296, ""n_active_elements"": 518.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,9301139143939.498,2034177.124117296,2.769159822672732e-06,1.384579911336366e-06,0.0006900000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
40.0,195.00000000000003,195.00000000000003,195.0,39,1e-05,2087366.4205427796,4.7907257209779644e-12,10.436832102713979,949.3823231480591,949.3823231480591,20.55139307874025,"{""J"": 949.3823231480591, ""J_signed"": 949.3823231480591, ""KJ"": 20551393.07874025, ""KJ_MPa"": 20.55139307874025, ""n_active_elements"": 525.0, ""r_inner"": 0.00016, ""r_outer"": 0.00064}",208736642054.27795,9493823231480.59,2055139.3078740248,2.769159822672732e-06,1.384579911336366e-06,0.0006950000000000005,0.0,3dd0befb122b3e8ab23bd78c20a19597ec8fb54712d3e25e6bdf9fc852e9819f,da0d0ec6ab7b926c60e2238c8fff3dc72d9296e16465a946203393554faaba8a
