L_pz_um_recommended,Tref_K,c_blunt,campaign_parent_family,campaign_parent_id,candidate_id,cleavage_surface_modified,cleave_G00_eV,cleave_exp_a,cleave_exp_n,cleave_floor_frac,cleave_gT_eV_per_K,cleave_sT_GPa_per_K,cleave_sigc0_GPa,emit_G00_eV,emit_exp_a,emit_exp_n,emit_floor_frac,emit_gT_eV_per_K,emit_sT_GPa_per_K,emit_sigc0_GPa,encounter_efficiency,endurance_mechanism_class,exact_spatial_Tref_active,explicit_recovery_active,generator,generator_seed,legacy_source_refresh_active,legacy_source_sites_active,material_class,max_K_shield_MPa_sqrt_m,mechanism_summary,mobile_shield_fraction,n_bins_recommended,n_slip_channels,option_key,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,peierls_nu0_s,peierls_stress_fraction,persistent_source_closure_modified,physics__blunting_length_m,physics__blunting_slip_fraction,physics__cleavage_correlation_time_s,physics__cleavage_hits,physics__encounter_efficiency,physics__mobile_transport_velocity_scale,physics__persistent_backstress_scale,physics__taylor_phi_max,recovery_H0_eV,recovery_activation_entropy_kB,recovery_nu0_s,reference_front_width_um,reference_source_area_um2,retained_recovery_rate_s,rho_forest_floor_m2,rho_source0_m2,role,source_recovery_rate_s,source_refresh_length_um,source_sites_per_system,source_zone_length_um,taylor_H0_eV,taylor_activation_entropy_kB,taylor_corr_rho_c_m2,taylor_corr_scale,taylor_exp_a,taylor_exp_n,taylor_nu0_s,taylor_stress_fraction,validation_status,thermodynamic__parent_id,thermodynamic__family,thermodynamic__stage,thermodynamic__cleavage_zero_target_eV,thermodynamic__guard_log10_q_low,thermodynamic__guard_exponent,thermodynamic__cleavage_entropy_zero_kB,thermodynamic__cleavage_entropy_active_kB,thermodynamic__cleavage_entropy_infinity_kB,thermodynamic__emission_entropy_active_kB,thermodynamic__emission_entropy_infinity_kB,thermodynamic__emission_stratum,thermodynamic__cleavage_heat_capacity_base_kB,thermodynamic__cleavage_heat_capacity_guard_kB,thermodynamic__emission_heat_capacity_base_kB,thermodynamic__complexity,thermodynamic__thermodynamic_pass,thermodynamic__rejection,thermodynamic__cleavage_minimum_G_eV,thermodynamic__emission_minimum_G_eV,thermodynamic__cleavage_max_dG_dsigma_eV_per_Pa,thermodynamic__cleavage_minimum_V_m3,thermodynamic__maxwell_max_residual_m3_per_K,thermodynamic__emission_zero_entropy_kB,thermodynamic__emission_status,thermodynamic__fatigue_pass,thermodynamic__coarse_f0_pass,thermodynamic__emission_entropy_zero_kB,thermodynamic__emission_second_basis_sigma_Pa,thermodynamic__emission_second_basis_exponent,thermodynamic__emission_heat_capacity_zero_kB,thermodynamic__emission_heat_capacity_active_kB,thermodynamic__emission_heat_capacity_infinity_kB,thermodynamic__extension_parent_id,thermodynamic__preferred_emission_resolved
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_014188,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_014188,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.9171388242393732,-3.4960476979613304,7.96945532457903,-13.13042901456356,-8.000942096114159,-1.0534480586647987,5.9951890259981155,6.056188754737377,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3952969903066795,-0.421767834172339,0.0,-0.0,6.791772671652904e-40,4.754379117534839,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_028493,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_028493,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.4156459188088777,-6.779910337179899,1.5261906441301107,-23.12582852318883,-12.558123171329498,-7.423579320311546,3.078676462173462,-1.0421640053391457,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3952969903066795,-5.11913076565372,0.0,-0.0,1.8627361957471518e-41,86.90166697319614,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_039907,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_039907,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.958241575397551,-6.950297203846276,3.1893813028000295,-7.605502102524042,4.700213745236397,5.018448866903782,1.0828543454408646,0.6895069032907486,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.0060862819571744,-0.0055494599399505,0.0,-0.0,1.6727142122568103e-40,9.084027691223472,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_047409,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_047409,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.164862765930593,-6.7646871246397495,3.814127529039979,-19.0740667283535,0.4009214788675308,2.1670198813080788,14.47454869747162,11.288984101265669,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.2272322013441268,-4.527471910486302,0.0,-0.0,2.450104679006427e-40,79.27287152145611,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_016645,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_016645,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.3653286192566156,-6.793445243500173,3.287770513445139,-27.65291342511773,-2.8122886270284653,3.0183735489845276,9.251471012830734,6.9998205080628395,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.1612060059031317,-2.649062109367146,0.0,-0.0,1.1443997305774587e-40,55.05282643613947,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TJBS_S_064760,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TJBS_S_064760,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.5722366031259298,-3.078070550225675,6.621076673269272,-14.598990604281424,-8.685871586203575,-3.926181010901928,0.7741320878267288,0.4857485555112362,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3952969903066795,0.0102532223498904,0.0,-0.0,2.262996520510341e-40,6.640209720142347,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P40_TJBS_S_037582,True,0.46335777637441816,0.24187734544293854,1.6232867257855463,0.8352300729859591,0.0,0.0,2.3987103851034925,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P40 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P40_TJBS_S_037582,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P40_TRANSFER_CALIBRATED_GEN2,GUARD_LINEAR_ENTROPY,S,1.5725068636238575,-3.0129747251048684,7.540289978962392,-25.35205241292715,-10.555228590965273,-0.9257086366415024,5.196495801210403,4.131046738475561,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3870103839635325,-0.463240942474008,0.0,-0.0,1.5368353360875891e-40,26.86904716760649,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P40_TJBS_S_040211,True,0.46335777637441816,0.24187734544293854,1.6232867257855463,0.8352300729859591,0.0,0.0,2.3987103851034925,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P40 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P40_TJBS_S_040211,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P40_TRANSFER_CALIBRATED_GEN2,GUARD_LINEAR_ENTROPY,S,1.2554588513448834,-7.581858883611858,1.663167151156813,-48.79496982321143,-18.326584920287132,-6.421732380986214,7.990785166621208,4.56901490688324,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3870103839635325,-4.397251645913347,0.0,-0.0,8.020660189890667e-42,77.59382327697841,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P40_TJBS_S_008683,True,0.46335777637441816,0.24187734544293854,1.6232867257855463,0.8352300729859591,0.0,0.0,2.3987103851034925,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P40 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P40_TJBS_S_008683,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P40_TRANSFER_CALIBRATED_GEN2,GUARD_LINEAR_ENTROPY,S,1.4472347553819418,-7.646712453104556,1.8772807489149272,-16.462718974798918,-8.549602925777435,-5.734220407903194,13.97696018218994,10.970674213021994,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.3870103839635325,-4.206053678145173,0.0,-0.0,5.1787612183744224e-42,75.12853407501244,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
50,300.0,2.6710070092231035,global_300K_existing_physics,,P40_TJBS_S_049735,True,0.46335777637441816,0.24187734544293854,1.6232867257855463,0.8352300729859591,0.0,0.0,2.3987103851034925,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P40 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P40_TJBS_S_049735,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,P40_TRANSFER_CALIBRATED_GEN2,GUARD_LINEAR_ENTROPY,S,1.1924658454954624,-6.217991362325847,5.889855374582112,-11.90479788929224,-3.0804293602705,2.988654375076294,4.431849867105484,4.7299534641206264,LOW_ENTROPY_MECHANISM_CONTROL,0.0,0.0,0.0,2,True,,0.1552231237682407,-0.3189103308229786,0.0,-0.0,8.631898916678173e-41,-1.6319459020086091,EMISSION_BARRIER_COLLAPSED_OR_NUMERICALLY_SATURATED,True,True,,,,,,,,
