candidate_id,parent_id,F0_topology,F0_accessible_points,KFP_300K,KFP_1200K,KFP_ratio,zero_fraction_300K,AK_300K
P25_TJBS_S_008020,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.2907279700771617,1.7294638762729646,0.5255566221210354,2.469163012356788e-70,26.039349904569132
P25_TJBS_S_008215,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.318097897601916,9.138156945284171,2.754034759459201,7.362217198314145e-57,28.34300989841947
P25_TJBS_S_009416,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.68717814767938,2.964286224005342,0.8039444001020105,1.3797739908405168e-57,31.30207327507839
P25_TJBS_S_009534,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.2454305019847793,21.12540516318401,6.509276704666617,4.938982802378394e-40,27.28284577719011
P25_TJBS_S_010139,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.665942651411096,12.926518325969823,4.848760838545329,6.705162746732998e-75,24.305709442815974
P25_TJBS_S_011029,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.743117250572635,16.62199059023669,4.4406812497508055,2.0951288452729524e-44,23.804618664263177
P25_TJBS_S_011876,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.547578590828241,15.893490091128491,3.494934672087513,8.491650529094506e-75,47.31229033302607
P25_TJBS_S_011888,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.769714789416316,11.671317748395127,3.09607447787907,2.626188950453094e-63,26.393072697145257
P25_TJBS_S_012879,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.2683269106658006,16.453804777381066,5.0343203807691355,9.014806911490001e-64,27.509935443623014
P25_TJBS_S_014188,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.57024079238442,7.843606294124439,1.716234800405826,1.1349010422814409e-78,7.861880410586178
P25_TJBS_S_014194,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.350064530947685,24.687244950741302,5.675144535238207,1.4547311105722998e-51,42.46082924354294
P25_TJBS_S_014583,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.5214687091253687,3.0175211639157036,0.8568927947865165,6.351835354868165e-59,39.11919790183839
P25_TJBS_S_016189,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.601680420487835,11.834694515854984,3.285881348199132,2.192045651005045e-53,26.65916838290223
P25_TJBS_S_016645,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.2421781266275884,3.1331374653145634,0.966368084338893,1.773434547874855e-48,31.56092313656484
P25_TJBS_S_018455,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.6791824618242592,4.1207616022710205,1.1200209951609228,7.99339696199415e-57,36.74259099039731
P25_TJBS_S_018501,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.8909011748368783,12.77586885533638,3.283524376810211,2.31872625800449e-47,19.84078045521541
P25_TJBS_S_018670,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.5176735785445237,4.208201322155457,1.1963023936679895,7.797818111759949e-37,36.374426986894846
P25_TJBS_S_019222,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.236952986112073,12.11856229318363,2.860206930052321,3.9654739895907826e-30,19.1914650386358
P25_TJBS_S_019814,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.076256169514512,6.467663806127041,2.102446431549214,2.651175722195169e-33,26.9987202805829
P25_TJBS_S_020126,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,4.359914655018123,4.085163340394735,0.9369824098948456,1.5788636685018712e-40,41.179515613108585
P25_TJBS_S_020916,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.384832662499765,11.727402391496236,2.6745381851836783,1.8629901805607565e-71,23.422458687578057
P25_TJBS_S_021701,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.0478641535105515,7.388412626939603,1.8252620015748124,6.072483060814002e-48,13.263286635738254
P25_TJBS_S_022468,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.2552804303676792,1.1979032322368408,0.3679877226741843,1.1364386699066585e-74,26.372120042069735
P25_TJBS_S_022947,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.1424747013655043,2.310710360473696,0.7353155013370893,3.270124631452399e-80,27.093822539230928
P25_TJBS_S_023866,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.3803346528741813,2.6876819383298605,0.7950934491188965,4.1347647481084056e-48,25.228078076412743
P25_TJBS_S_026081,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.030716010684558,11.64400826851451,2.8888188196957456,5.979032474730205e-41,14.900426583551964
P25_TJBS_S_027076,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.380668580045377,11.906308976641176,2.7179205089552436,1.2741840613992062e-74,19.42859355574886
P25_TJBS_S_027196,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.724531665890446,12.459533731442892,3.345261860853079,1.3406511937500912e-81,25.23002235027541
P25_TJBS_S_027724,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,4.379277325828273,3.754128483121146,0.8572484005477115,9.528344414336958e-78,15.759456943934495
P25_TJBS_S_028493,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,1.998439177664041,9.204507127537608,4.605848019000847,1.869905901597018e-51,18.936512712766067
P25_TJBS_S_028658,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.729485142277623,6.92187060635278,1.8559855696664729,2.4132460577614328e-52,24.90888047808518
P25_TJBS_S_028830,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.832004795882862,3.8589895203152498,1.0070419338883343,1.0140899780513443e-40,40.512736604077254
P25_TJBS_S_029645,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.2656718561277196,7.411627633049177,2.26955675878517,4.376612898100965e-51,27.68061010810233
P25_TJBS_S_031931,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.001257987509387,15.088182851083468,5.027286195947617,4.4613857942224905e-74,26.251356630096005
P25_TJBS_S_032898,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.12254888216581,12.434168572726255,3.016136115818202,2.3284815075179617e-52,28.422082113276012
P25_TJBS_S_033745,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.851809367083502,15.7805840961766,4.096927597464482,3.4151059539858394e-35,27.907873052711395
P25_TJBS_S_034058,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,4.382193525718985,4.204966213698443,0.959557397230314,2.3090821114813457e-42,16.115744428470578
P25_TJBS_S_034068,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.359454764616133,21.21514687347665,4.866467945870458,4.956777043910993e-71,42.43130749555957
P25_TJBS_S_034540,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.9312599434798945,26.07246262878441,6.63208818639081,2.6342366085346805e-78,25.011498962829545
P25_TJBS_S_034955,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.3808559788129156,16.180425135678043,4.785896008903433,9.729863751736793e-73,34.431794430502244
P25_TJBS_S_035473,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.5047715965888746,3.2350790034484715,0.9230498805106474,2.410944777434396e-36,36.74886612304469
P25_TJBS_S_036346,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.535596806472626,17.979285326830958,7.090750895779321,1.877307701359941e-48,19.68188278494673
P25_TJBS_S_037835,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.061542823979434,5.9256997069724395,1.4589775274526182,5.738729894611808e-72,12.856114811160904
P25_TJBS_S_038048,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.394738286510275,18.052730399652233,4.107805567185968,1.306924550725976e-66,11.921200067843657
P25_TJBS_S_038124,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.683048892180059,7.332373346700344,1.9908433369615648,3.3543694402593116e-78,33.63999522852997
P25_TJBS_S_038574,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.5933699732612325,3.076605521240567,0.8561894667496022,6.24304332448044e-36,24.778596749336923
P25_TJBS_S_038676,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.546557612787325,14.24404446455979,3.1329294991221497,3.451925355448857e-71,46.61313065413299
P25_TJBS_S_038744,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.313615306132704,24.77099002541358,7.475517746302186,3.555140216774315e-62,27.548760171227123
P25_TJBS_S_039456,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.421946118525291,12.238064066906428,2.767574217070694,2.0391287578308383e-66,12.782202840797726
P25_TJBS_S_039563,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.565797777453297,5.391590392422108,1.5120292088669136,1.1192139651112245e-72,25.254760259093196
P25_TJBS_S_039907,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.292032877869804,1.5036063277016252,0.4567409814796786,4.4907979810025265e-81,27.006804769907166
P25_TJBS_S_039938,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.384584898997653,12.232109880811036,2.789798843582065,3.8017185368568703e-53,15.880331972639611
P25_TJBS_S_041384,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.817415260593847,12.931158653679011,3.387412102414922,5.761616828108529e-56,37.19708101218693
P25_TJBS_S_042086,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.5388666356017096,11.020327481151874,3.1140838624109666,2.1521061903836296e-33,26.938874123607967
P25_TJBS_S_042143,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.778328178876127,14.471843740900937,5.208831645927085,2.9665609710949896e-67,24.93412436888175
P25_TJBS_S_042855,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.065625888114802,13.097303880796533,3.2214729641220496,1.100376928188629e-61,9.287775915538033
P25_TJBS_S_042910,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.266365933736847,11.222854339983854,2.6305418977865127,1.961814486661984e-40,15.583262235127885
P25_TJBS_S_043035,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.0234247872495237,23.56920981223374,7.795533697954223,2.2957991659341956e-75,26.346129145403964
P25_TJBS_S_043513,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.047078805215383,6.080292392213264,1.5023904116662423,6.229523951911224e-35,12.29089026108458
P25_TJBS_S_044003,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.046351518209034,33.609013548022695,8.306004408361057,5.438121360610186e-81,9.473998696423454
P25_TJBS_S_044661,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.005291244513685,14.442100928683942,3.6057554986709777,1.496424611799627e-42,36.40450371416757
P25_TJBS_S_044766,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.9966779259942293,7.645482239282226,2.5513193036070536,1.1863847676738072e-41,21.952317684148632
P25_TJBS_S_045325,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.575133555537773,2.872729637071424,0.8035307191871626,4.861854052716972e-52,25.248009959051487
P25_TJBS_S_045813,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.6981538906054663,5.9385107576269025,1.6058041210001246,2.0256588792855228e-42,26.361618247193032
P25_TJBS_S_047193,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.5576615912014233,14.590740249432658,4.101216452266715,5.061081749202835e-32,26.309995772732904
P25_TJBS_S_047409,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.3830431079438252,2.079762503982167,0.614760863998042,1.952132856686098e-37,32.40331772997464
P25_TJBS_S_048033,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.751511263023786,16.670200027941156,4.4435958895415055,8.317111734707797e-42,24.742256482968592
P25_TJBS_S_049408,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.213274574968922,10.7675689554613,2.5556295379920075,7.087759270777242e-69,21.07610084784493
P25_TJBS_S_049579,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.397079912817147,15.898749159137916,4.680122212948863,3.263454809384846e-70,29.03100326655193
P25_TJBS_S_050312,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.434336004889252,10.775788792116646,2.4300794482500594,1.7588893365852274e-58,9.288463349836729
P25_TJBS_S_051056,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.0004105897030846,2.307441916760797,0.769042052004335,1.6202488660327174e-63,25.13494114625553
P25_TJBS_S_051479,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.037249534258015,4.0162201863407025,1.3223214428187724,5.0638258475665505e-57,27.443417602764537
P25_TJBS_S_052383,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.3899900530527196,2.4209064745864826,0.714133798831189,3.6946368396439266e-67,30.850581055434183
P25_TJBS_S_054399,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.575800565268301,15.18854280818095,5.89662996933106,2.283233212851872e-69,22.59506585952188
P25_TJBS_S_054725,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.9897139510816704,9.014968324992736,2.259552548259417,7.799513151542573e-48,40.777878847406726
P25_TJBS_S_055175,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.173559990983773,16.913910828637256,4.052633930068508,1.5399414756088832e-59,46.81232415443815
P25_TJBS_S_055386,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.6898025924357745,11.608969746083696,3.1462305788072493,3.0319222178770356e-46,31.027310625213335
P25_TJBS_S_055459,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.7020550367325673,7.342024917709676,1.983229542743304,4.8678088288027536e-80,24.658640891974947
P25_TJBS_S_056155,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.853081726970683,7.528114630780236,1.9537905407209948,2.694427704916951e-76,27.04970477494793
P25_TJBS_S_056619,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.556425966620407,3.5656732727588647,1.3947883957197795,5.949288032489971e-70,24.664287597987833
P25_TJBS_S_057386,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.743235899020964,9.1646251828533,2.4483162242727716,5.250731615284871e-45,25.720994617793966
P25_TJBS_S_058908,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.386481868063455,9.888961658174718,2.254417539069984,4.9521410826938345e-81,10.95779229354192
P25_TJBS_S_059783,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.327484054048856,2.1182139969347547,0.6365812615562586,1.4709325339602989e-59,29.790978596744107
P25_TJBS_S_060431,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,2.914671877980654,14.445217462754462,4.956035556483432,6.300920720043588e-63,25.817969903706786
P25_TJBS_S_061431,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.0231518493960525,15.838210756149918,3.936766830843713,4.476688615296853e-59,16.464355165882044
P25_TJBS_S_061476,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,4.217771305829497,13.866805600591936,3.287709217763003,1.1808880556018402e-75,12.28060354505351
P25_TJBS_S_064136,P25_TRANSFER_V1_RANK1,ACCESSIBLE_UNCLASSIFIED,37,3.8454733050191146,12.26939755749568,3.19060791333063,2.085729547270048e-58,33.29563865569496
P25_TJBS_S_064760,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,4.559902676602428,5.175040662966017,1.1349015604039003,1.045851959564498e-59,25.734867923422545
P25_TJBS_S_065280,P25_TRANSFER_V1_RANK1,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,3.538932803694256,4.3929458882966745,1.2413193841123298,4.356870026691494e-69,29.753841960178946
P40_TJBS_S_000386,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.4101762049256426,10.088092140683605,1.864651308676231,1.328912651820251e-75,35.16715623164069
P40_TJBS_S_000895,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,4.43356880072698,9.743113398061208,2.1975780315991966,1.1883507470754688e-29,24.159405965930688
P40_TJBS_S_001034,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,4.599734414913143,2.7212754326407183,0.5916157732537487,3.032346822037332e-80,25.93390484272212
P40_TJBS_S_001506,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.998151157052921,4.559023518859456,0.7600714619368556,1.3542425559844813e-73,26.10367819180405
P40_TJBS_S_002669,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.6395758754842977,1.563014626532339,0.4294496611708521,8.139915185568926e-73,20.53160819594028
P40_TJBS_S_004069,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.652467816063976,11.191060804135786,1.9798539626057592,1.1682324930761764e-76,33.08030766607066
P40_TJBS_S_004150,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,3.911703356473709,13.890868369367237,3.551104749898383,5.512620539629437e-63,20.00418815879399
P40_TJBS_S_004253,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.581707626819384,8.098105313704218,1.450829361751925,4.0177949547158577e-73,31.396558526471843
P40_TJBS_S_005070,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,6.36259418310866,6.047650716790873,0.9505007773159736,7.817341542194604e-60,32.15014923471663
P40_TJBS_S_006555,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.960668548097188,2.300366598916629,0.5808026021318515,4.038760025186908e-52,24.75516770273464
P40_TJBS_S_007402,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,6.4088471877985675,10.284383264542626,1.6047165680783382,6.304575586422471e-83,41.126266078673424
P40_TJBS_S_008683,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,3.3438002122395205,2.1136705369704725,0.63211627573731,5.732724320551838e-53,20.383720058371814
P40_TJBS_S_009370,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,5.637198845031885,5.023884199983607,0.8912022332529927,4.351430844837962e-77,36.93143289663028
P40_TJBS_S_010310,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,4.98661631913805,9.676947352281877,1.9405839015812951,5.3343634863563e-69,28.31591143380885
P40_TJBS_S_011005,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,5.182026236100043,4.175031197596774,0.8056754264406955,4.71373224265729e-76,36.710108674651735
P40_TJBS_S_011029,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,3.582910978653291,17.3026332425698,4.829211036963398,3.2270795822985472e-83,20.01883994138045
P40_TJBS_S_011198,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,6.275927671732466,8.825965008681727,1.406320383269383,6.728952176084126e-59,20.04589980520199
P40_TJBS_S_011656,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,5.817007511741183,6.204353173565177,1.0665884754389892,3.2519750610107253e-37,31.14736608148481
P40_TJBS_S_012149,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,3.912295202750782,13.917886406579717,3.5574734740859753,7.125818562898933e-80,23.284276678259985
P40_TJBS_S_012572,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,6.182589502066098,11.677823455552224,1.8888240035424848,2.230089483369288e-48,20.162158012821223
P40_TJBS_S_012727,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_WEAK_T,37,4.621207682966683,4.565279819121899,0.987897565380814,3.2382683079273726e-38,25.842084335935336
P40_TJBS_S_013028,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,4.184215415979153,11.408024113553203,2.7264428284420914,1.1251959910715772e-51,23.918051789211265
P40_TJBS_S_014229,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.21468563924057,3.7765880479046463,0.72422161356876,1.3850688294690014e-82,28.70107075222712
P40_TJBS_S_014297,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,5.475460929011521,19.078351106731304,3.484336999949244,1.3550186983987202e-66,22.245184870489584
P40_TJBS_S_015177,P40_TRANSFER_CALIBRATED_GEN2,ANALYTICAL_JOINT_CANDIDATE_CERAMIC_LIKE,37,4.3814836217365345,2.24866320464293,0.513219584682986,2.2353295901644776e-63,28.350512018052335
P40_TJBS_S_015673,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,6.182040011448509,16.3479747774683,2.6444304383655743,3.851103155732573e-69,7.449768451084017
P40_TJBS_S_015978,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,6.165541245950606,9.63913012128466,1.5633875010755027,1.3825642680196187e-82,16.702324300179825
P40_TJBS_S_016065,P40_TRANSFER_CALIBRATED_GEN2,ACCESSIBLE_UNCLASSIFIED,37,4.71199485354689,14.281418149193208,3.0308645474099074,1.1463920682488468e-58,31.0428084155741
