row_name,model_level,config_hash,bond_barrier_eV,rupture_barrier_eV,depassivation_barrier_eV,repassivation_barrier_eV,restored_work_of_separation_J_m2,rebond_K_geometry_factor,K_rebond_max_Pa_sqrt_m,reference_mean_p_P,reference_mean_p_C,reference_mean_p_B,reference_max_p_B,reference_min_p_B,reference_A_CB,reference_A_BC,reference_A_PC,reference_A_CP,predicted_static_shield_equivalent_K_b_Pa_sqrt_m,all_gates_passed
SAT_EXISTING,CLEAN_REVERSIBLE_REBOND,271f45981545cf80d9d96c14138d9d9c6235b3f1bba20635d8e993e568d76fd2,0.42354031837442835,0.39919308006632376,0.5,0.5,1.8225,1.0,900000.0,0.3333333333333294,0.44940087943052026,0.2172657872361502,0.3460390049742017,0.10761055233628412,0.5559693340690008,1.168032786884412,0.0,0.0,195539.20851253517,True
COMPETING_REVERSIBLE,CLEAN_REVERSIBLE_REBOND,947d80130bf1397c4b3455ce514ef29687705ba6d3bf433ef3e5ec6fa7f1aaaf,0.3899284910511967,0.38591648560033115,0.5,0.5,1.8225,1.0,900000.0,0.3333333333332494,0.34654069008286226,0.3201259765838885,0.5909167320048823,0.0838995558423955,2.040350057849245,1.9520547945205748,0.0,0.0,288113.3789254997,True
COMPETING_PERSISTENT,CLEAN_REVERSIBLE_REBOND,3ff561ff2ef232d7dcd9d0b0e01db32c4bbe0c3ffe089fbd54080c153b6f611d,0.3899284910511967,0.43591648560033114,0.5,0.5,1.8225,1.0,900000.0,0.33333333333344883,0.09589322720266083,0.57077343946389,0.643045821943163,0.4849443787711819,2.040350057849245,0.2821817830257648,0.0,0.0,513696.095517501,True
PASSIVATION_LIMITED,PASSIVATION_GATED_REBOND,57e5dc4bd44f626f6062237a31e5014353654a5c9b1c446ac70dc1e8e0bd9fdd,0.3899284910511967,0.38591648560033115,0.4,0.4,1.8225,1.0,900000.0,0.32436297534248465,0.3322802023027262,0.3433568223547891,0.6743249109918931,0.09574201822603878,2.040350057849245,1.9520547945205748,1.3820087127204104,1.1321380202119598,309021.1401193102,True
