candidate_id,parent_id,family,stage,cleavage_zero_target_eV,guard_log10_q_low,guard_exponent,cleavage_entropy_zero_kB,cleavage_entropy_active_kB,cleavage_entropy_infinity_kB,emission_entropy_active_kB,emission_entropy_infinity_kB,emission_stratum,cleavage_heat_capacity_base_kB,cleavage_heat_capacity_guard_kB,emission_heat_capacity_base_kB,complexity,legacy_candidate_id,entropy_pair_id,legacy_emission_entropy_over_kB,corrected_emission_entropy_over_kB,legacy_emission_barrier_temperature_derivative_over_kB,entropy_representation,all_nonentropy_coordinates_equal,Tref_surface_equal,corrected_candidate_id,KFP_ratio,KFP_300K,F1B_eligible,complete_row_sha256,parent__L_pz_um_recommended,parent__Tref_K,parent__c_blunt,parent__campaign_parent_family,parent__campaign_parent_id,parent__candidate_id,parent__cleavage_surface_modified,parent__cleave_G00_eV,parent__cleave_exp_a,parent__cleave_exp_n,parent__cleave_floor_frac,parent__cleave_gT_eV_per_K,parent__cleave_sT_GPa_per_K,parent__cleave_sigc0_GPa,parent__emit_G00_eV,parent__emit_exp_a,parent__emit_exp_n,parent__emit_floor_frac,parent__emit_gT_eV_per_K,parent__emit_sT_GPa_per_K,parent__emit_sigc0_GPa,parent__encounter_efficiency,parent__endurance_mechanism_class,parent__exact_spatial_Tref_active,parent__explicit_recovery_active,parent__generator,parent__generator_seed,parent__legacy_source_refresh_active,parent__legacy_source_sites_active,parent__material_class,parent__max_K_shield_MPa_sqrt_m,parent__mechanism_summary,parent__mobile_shield_fraction,parent__n_bins_recommended,parent__n_slip_channels,parent__option_key,parent__peierls_H0_eV,parent__peierls_activation_entropy_kB,parent__peierls_exp_a,parent__peierls_exp_n,parent__peierls_nu0_s,parent__peierls_stress_fraction,parent__persistent_source_closure_modified,parent__physics__blunting_length_m,parent__physics__blunting_slip_fraction,parent__physics__cleavage_correlation_time_s,parent__physics__cleavage_hits,parent__physics__encounter_efficiency,parent__physics__mobile_transport_velocity_scale,parent__physics__persistent_backstress_scale,parent__physics__taylor_phi_max,parent__recovery_H0_eV,parent__recovery_activation_entropy_kB,parent__recovery_nu0_s,parent__reference_front_width_um,parent__reference_source_area_um2,parent__retained_recovery_rate_s,parent__rho_forest_floor_m2,parent__rho_source0_m2,parent__role,parent__source_recovery_rate_s,parent__source_refresh_length_um,parent__source_sites_per_system,parent__source_zone_length_um,parent__taylor_H0_eV,parent__taylor_activation_entropy_kB,parent__taylor_corr_rho_c_m2,parent__taylor_corr_scale,parent__taylor_exp_a,parent__taylor_exp_n,parent__taylor_nu0_s,parent__taylor_stress_fraction,parent__validation_status,parent_complete_registry_row_json,parent_material_manifest_json,opening_surface_json,emission_surface_json,opening_attempt_frequency_s,emission_attempt_frequency_s,physics__cleavage_hits,physics__cleavage_correlation_time_s,parent_source_row_sha256,candidate_coordinate_sha256,opening_surface_sha256,emission_surface_sha256,production_engine_class,persistent_source_model_id,signed_state_transport_id,complete_bound_row_sha256
P25_TJBSV2_S_004127,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.7161883944645524,-7.012919939123094,3.756518227513879,-3.631544206291437,-8.618306666612625,-6.4620233699679375,-40.12160979997781,-12.37985810264945,NEGATIVE_PRIMARY_PRIOR,0.0,0.0,0.0,2,P25_TJBS_S_004127,PAIR_P25_TJBS_S_004127,39.75678040004439,-40.12160979997781,-39.75678040004439,DIRECT_FREE_ENERGY_SURFACE_NO_PREFACTOR_DOUBLE_COUNTING,True,True,P25_TJBSV2_S_004127,0.4401156353019441,3.443746990845025,True,9eca18c6a2b6378a17359e47ea89b1778901b29c9d92f753a53dec4ff009b9a5,50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TRANSFER_V1_RANK1,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TRANSFER_V1_RANK1,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,"{""L_pz_um_recommended"": ""50"", ""Tref_K"": ""300.0"", ""c_blunt"": ""2.6710070092231035"", ""campaign_parent_family"": ""global_300K_existing_physics"", ""campaign_parent_id"": """", ""candidate_id"": ""P25_TRANSFER_V1_RANK1"", ""cleavage_surface_modified"": ""True"", ""cleave_G00_eV"": ""0.45044272961934334"", ""cleave_exp_a"": ""0.22058697171901603"", ""cleave_exp_n"": ""1.5454311209911598"", ""cleave_floor_frac"": ""0.8775742237144637"", ""cleave_gT_eV_per_K"": ""0.0"", ""cleave_sT_GPa_per_K"": ""0.0"", ""cleave_sigc0_GPa"": ""2.0735516049248903"", ""emit_G00_eV"": ""1.6206148624420167"", ""emit_exp_a"": ""0.3812504687253847"", ""emit_exp_n"": ""2.1357398161664602"", ""emit_floor_frac"": ""0.02957268757716202"", ""emit_gT_eV_per_K"": ""0.0"", ""emit_sT_GPa_per_K"": ""0.0"", ""emit_sigc0_GPa"": ""1.6865767389535904"", ""encounter_efficiency"": ""0.7869294861098416"", ""endurance_mechanism_class"": ""A"", ""exact_spatial_Tref_active"": ""1"", ""explicit_recovery_active"": ""0"", ""generator"": ""seeded_scrambled_sobol_global_300K_existing_physics"", ""generator_seed"": ""1914"", ""legacy_source_refresh_active"": ""0"", ""legacy_source_sites_active"": ""0"", ""material_class"": ""DBTT"", ""max_K_shield_MPa_sqrt_m"": ""0"", ""mechanism_summary"": ""P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background"", ""mobile_shield_fraction"": ""0"", ""n_bins_recommended"": ""80"", ""n_slip_channels"": ""2"", ""option_key"": ""P25_TRANSFER_V1_RANK1"", ""peierls_H0_eV"": ""3.6593758589588106"", ""peierls_activation_entropy_kB"": ""-17.06620840355754"", ""peierls_exp_a"": ""0.26733986329149567"", ""peierls_exp_n"": ""1.996950289234519"", ""peierls_nu0_s"": ""1000000000000.0"", ""peierls_stress_fraction"": ""0.5773502691896258"", ""persistent_source_closure_modified"": ""False"", ""physics__blunting_length_m"": ""8.204647996828617e-07"", ""physics__blunting_slip_fraction"": ""0.292558920039094"", ""physics__cleavage_correlation_time_s"": ""6.992153587194454e-07"", ""physics__cleavage_hits"": ""3.2732414351776242"", ""physics__encounter_efficiency"": ""0.7869294861098416"", ""physics__mobile_transport_velocity_scale"": ""0.7360197436064482"", ""physics__persistent_backstress_scale"": ""0.5307370433372857"", ""physics__taylor_phi_max"": ""5.6104322148902"", ""recovery_H0_eV"": ""0"", ""recovery_activation_entropy_kB"": ""0"", ""recovery_nu0_s"": ""0"", ""reference_front_width_um"": ""10"", ""reference_source_area_um2"": ""25"", ""retained_recovery_rate_s"": ""0"", ""rho_forest_floor_m2"": ""5000000000000"", ""rho_source0_m2"": ""3855551510837146.5"", ""role"": ""prospective fatigue-response control"", ""source_recovery_rate_s"": ""0"", ""source_refresh_length_um"": ""0"", ""source_sites_per_system"": ""141.0590567476921"", ""source_zone_length_um"": ""2"", ""taylor_H0_eV"": ""1.1918544578552246"", ""taylor_activation_entropy_kB"": ""0.8347971364855766"", ""taylor_corr_rho_c_m2"": ""749611920129.9166"", ""taylor_corr_scale"": ""1.818093050430288"", ""taylor_exp_a"": ""0.5542682043898324"", ""taylor_exp_n"": ""2.2843412086367607"", ""taylor_nu0_s"": ""100000000000.0"", ""taylor_stress_fraction"": ""0.5773502691896258"", ""validation_status"": ""PROSPECTIVE_TRANSFER_FROZEN""}","{""c_blunt"": 2.6710070092231035, ""candidate_id"": ""P25_TRANSFER_V1_RANK1"", ""cleavage"": {""G00_eV"": 0.45044272961934334, ""Tref_K"": 481.33, ""alpha"": 0.22058697171901603, ""attempt_frequency_s"": 1000000000000.0, ""exponent"": 1.5454311209911598, ""floor_fraction"": 0.8775742237144637, ""floor_max_fraction"": 0.95, ""floor_min_eV"": 0.0001, ""gT_eV_per_K"": 0.0, ""sT_Pa_per_K"": 0.0, ""sigc0_Pa"": 2073551604.9248903}, ""emission"": {""G00_eV"": 1.6206148624420167, ""Tref_K"": 481.33, ""alpha"": 0.3812504687253847, ""attempt_frequency_s"": 100000000000.0, ""exponent"": 2.1357398161664602, ""floor_fraction"": 0.02957268757716202, ""floor_max_fraction"": 0.95, ""floor_min_eV"": 0.0001, ""gT_eV_per_K"": 0.0, ""sT_Pa_per_K"": 0.0, ""sigc0_Pa"": 1686576738.9535904}, ""encounter_efficiency"": 0.7869294861098416, ""max_K_shield_MPa_sqrt_m"": 0.0, ""name"": ""P25_TRANSFER_V1_RANK1"", ""peierls"": {""H0_eV"": 3.6593758589588106, ""activation_entropy_kB"": -17.06620840355754, ""alpha"": 0.26733986329149567, ""attempt_frequency_s"": 1000000000000.0, ""exponent"": 1.996950289234519, ""stress_ratio"": 1.0}, ""retained_recovery_rate_s"": 0.0, ""source_refresh_length_m"": 0.0, ""source_sites_per_system"": 141.0590567476921, ""taylor"": {""H0_eV"": 1.1918544578552246, ""activation_entropy_kB"": 0.8347971364855766, ""alpha"": 0.5542682043898324, ""attempt_frequency_s"": 100000000000.0, ""exponent"": 2.2843412086367607, ""stress_ratio"": 1.0}, ""taylor_corr_rho_c_m2"": 749611920129.9166, ""taylor_corr_scale"": 1.818093050430288}","{""attempt_frequency_s"": 1000000000000.0, ""bases"": [{""alpha"": 0.22058697171901603, ""exponent"": 1.5454311209911598, ""sigma_Pa"": 2073551604.9248903}, {""alpha"": 1.0, ""exponent"": 3.756518227513879, ""sigma_Pa"": 963420717.1562983}], ""entropy_amplitudes_kB"": [-8.515338542071715, 11.345817705748216], ""entropy_infinity_kB"": -6.4620233699679375, ""heat_capacity_amplitudes_kB"": [0.0, 0.0], ""heat_capacity_infinity_kB"": 0.0, ""process"": ""cleavage"", ""reference_amplitudes_eV"": [0.055145800845824045, 1.265745664845209], ""reference_floor_eV"": 0.3952969287735193}","{""attempt_frequency_s"": 100000000000.0, ""bases"": [{""alpha"": 0.3812504687253847, ""exponent"": 2.1357398161664602, ""sigma_Pa"": 1686576738.9535904}], ""entropy_amplitudes_kB"": [-592.0432837796761], ""entropy_infinity_kB"": -12.37985810264945, ""heat_capacity_amplitudes_kB"": [0.0], ""heat_capacity_infinity_kB"": 0.0, ""process"": ""emission"", ""reference_amplitudes_eV"": [1.5726889254321135], ""reference_floor_eV"": 0.04792593700990316}",1000000000000.0,100000000000.0,3.2732414351776242,6.992153587194454e-07,"{'option_key': 'P25_TRANSFER_V1_RANK1', 'candidate_id': 'P25_TRANSFER_V1_RANK1', 'candidate_row_sha256': '6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a', 'material_manifest_sha256': 'dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898', 'compatibility_manifest_sha256': 'fce4470efcdfcc417e69305ba87c6b428dad1cfefc6e51de45dec5335881780f', 'a_native_background_row_sha256': '04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971', 'registry_sha256': '3ae7d924e41beae7e918ebbfcc95600beca6b842f1df8ee431bfb5d1d9d9427f', 'freeze_sha256': 'aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514', 'transfer_sha256': '951c39841ce4a047fe310330182b0486dd5c749b8264d57864b9188e1dda4bf4', 'construction_source_sha256': 'a1eaf40d2ce79d566ebc249979c4e6534613ad62efc99d0664a5bb2f3a72ceb8', 'rebonding': False, 'PT_substitution': False}",d12ce18f19d7b336494764ceb4dd8d860fa8b5aa77b5592cef6891f70fb240fa,3c4442083258b190af4b117e78ffe65cf1971273261be90d7f5aa23c3d740fba,b599b4889f36dc1e2c3eefe155674ba11cda405a476e873c5820e9e1d0f180bb,CorrectedHazardEnergyGatedPersistentSiteCyclicTipEngine,persistent_site_source_v10221,active_only_signed_2d_shielding_kernel_family,c794af3a2912fa91d587d06ae9177ba87af1da6d30e4ad7310d5f673edf741e3
P25_TJBSV2_S_059496,P25_TRANSFER_V1_RANK1,GUARD_LINEAR_ENTROPY,S,1.5238515874370933,-3.71185402572155,3.759237412363291,-41.76030000671744,-7.101280838251114,-4.993137717247009,-45.53902781258027,-2.838879432529211,NEGATIVE_PRIMARY_PRIOR,0.0,0.0,0.0,2,P25_TJBS_S_059496,PAIR_P25_TJBS_S_059496,28.921944374839462,-45.53902781258027,-28.921944374839462,DIRECT_FREE_ENERGY_SURFACE_NO_PREFACTOR_DOUBLE_COUNTING,True,True,P25_TJBSV2_S_059496,0.8419232611452758,3.9562977081316375,True,f1c28929d300e89890ddb9b28cde7910b8a7efae390b4732efdc53d69642b55e,50,300.0,2.6710070092231035,global_300K_existing_physics,,P25_TRANSFER_V1_RANK1,True,0.45044272961934334,0.22058697171901603,1.5454311209911598,0.8775742237144637,0.0,0.0,2.0735516049248903,1.6206148624420167,0.3812504687253847,2.1357398161664602,0.02957268757716202,0.0,0.0,1.6865767389535904,0.7869294861098416,A,1,0,seeded_scrambled_sobol_global_300K_existing_physics,1914,0,0,DBTT,0,P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background,0,80,2,P25_TRANSFER_V1_RANK1,3.6593758589588106,-17.06620840355754,0.26733986329149567,1.996950289234519,1000000000000.0,0.5773502691896258,False,8.204647996828617e-07,0.292558920039094,6.992153587194454e-07,3.2732414351776242,0.7869294861098416,0.7360197436064482,0.5307370433372857,5.6104322148902,0,0,0,10,25,0,5000000000000,3855551510837146.5,prospective fatigue-response control,0,0,141.0590567476921,2,1.1918544578552246,0.8347971364855766,749611920129.9166,1.818093050430288,0.5542682043898324,2.2843412086367607,100000000000.0,0.5773502691896258,PROSPECTIVE_TRANSFER_FROZEN,"{""L_pz_um_recommended"": ""50"", ""Tref_K"": ""300.0"", ""c_blunt"": ""2.6710070092231035"", ""campaign_parent_family"": ""global_300K_existing_physics"", ""campaign_parent_id"": """", ""candidate_id"": ""P25_TRANSFER_V1_RANK1"", ""cleavage_surface_modified"": ""True"", ""cleave_G00_eV"": ""0.45044272961934334"", ""cleave_exp_a"": ""0.22058697171901603"", ""cleave_exp_n"": ""1.5454311209911598"", ""cleave_floor_frac"": ""0.8775742237144637"", ""cleave_gT_eV_per_K"": ""0.0"", ""cleave_sT_GPa_per_K"": ""0.0"", ""cleave_sigc0_GPa"": ""2.0735516049248903"", ""emit_G00_eV"": ""1.6206148624420167"", ""emit_exp_a"": ""0.3812504687253847"", ""emit_exp_n"": ""2.1357398161664602"", ""emit_floor_frac"": ""0.02957268757716202"", ""emit_gT_eV_per_K"": ""0.0"", ""emit_sT_GPa_per_K"": ""0.0"", ""emit_sigc0_GPa"": ""1.6865767389535904"", ""encounter_efficiency"": ""0.7869294861098416"", ""endurance_mechanism_class"": ""A"", ""exact_spatial_Tref_active"": ""1"", ""explicit_recovery_active"": ""0"", ""generator"": ""seeded_scrambled_sobol_global_300K_existing_physics"", ""generator_seed"": ""1914"", ""legacy_source_refresh_active"": ""0"", ""legacy_source_sites_active"": ""0"", ""material_class"": ""DBTT"", ""max_K_shield_MPa_sqrt_m"": ""0"", ""mechanism_summary"": ""P25 opening-cleavage design from one frozen transfer update; unchanged A_NATIVE background"", ""mobile_shield_fraction"": ""0"", ""n_bins_recommended"": ""80"", ""n_slip_channels"": ""2"", ""option_key"": ""P25_TRANSFER_V1_RANK1"", ""peierls_H0_eV"": ""3.6593758589588106"", ""peierls_activation_entropy_kB"": ""-17.06620840355754"", ""peierls_exp_a"": ""0.26733986329149567"", ""peierls_exp_n"": ""1.996950289234519"", ""peierls_nu0_s"": ""1000000000000.0"", ""peierls_stress_fraction"": ""0.5773502691896258"", ""persistent_source_closure_modified"": ""False"", ""physics__blunting_length_m"": ""8.204647996828617e-07"", ""physics__blunting_slip_fraction"": ""0.292558920039094"", ""physics__cleavage_correlation_time_s"": ""6.992153587194454e-07"", ""physics__cleavage_hits"": ""3.2732414351776242"", ""physics__encounter_efficiency"": ""0.7869294861098416"", ""physics__mobile_transport_velocity_scale"": ""0.7360197436064482"", ""physics__persistent_backstress_scale"": ""0.5307370433372857"", ""physics__taylor_phi_max"": ""5.6104322148902"", ""recovery_H0_eV"": ""0"", ""recovery_activation_entropy_kB"": ""0"", ""recovery_nu0_s"": ""0"", ""reference_front_width_um"": ""10"", ""reference_source_area_um2"": ""25"", ""retained_recovery_rate_s"": ""0"", ""rho_forest_floor_m2"": ""5000000000000"", ""rho_source0_m2"": ""3855551510837146.5"", ""role"": ""prospective fatigue-response control"", ""source_recovery_rate_s"": ""0"", ""source_refresh_length_um"": ""0"", ""source_sites_per_system"": ""141.0590567476921"", ""source_zone_length_um"": ""2"", ""taylor_H0_eV"": ""1.1918544578552246"", ""taylor_activation_entropy_kB"": ""0.8347971364855766"", ""taylor_corr_rho_c_m2"": ""749611920129.9166"", ""taylor_corr_scale"": ""1.818093050430288"", ""taylor_exp_a"": ""0.5542682043898324"", ""taylor_exp_n"": ""2.2843412086367607"", ""taylor_nu0_s"": ""100000000000.0"", ""taylor_stress_fraction"": ""0.5773502691896258"", ""validation_status"": ""PROSPECTIVE_TRANSFER_FROZEN""}","{""c_blunt"": 2.6710070092231035, ""candidate_id"": ""P25_TRANSFER_V1_RANK1"", ""cleavage"": {""G00_eV"": 0.45044272961934334, ""Tref_K"": 481.33, ""alpha"": 0.22058697171901603, ""attempt_frequency_s"": 1000000000000.0, ""exponent"": 1.5454311209911598, ""floor_fraction"": 0.8775742237144637, ""floor_max_fraction"": 0.95, ""floor_min_eV"": 0.0001, ""gT_eV_per_K"": 0.0, ""sT_Pa_per_K"": 0.0, ""sigc0_Pa"": 2073551604.9248903}, ""emission"": {""G00_eV"": 1.6206148624420167, ""Tref_K"": 481.33, ""alpha"": 0.3812504687253847, ""attempt_frequency_s"": 100000000000.0, ""exponent"": 2.1357398161664602, ""floor_fraction"": 0.02957268757716202, ""floor_max_fraction"": 0.95, ""floor_min_eV"": 0.0001, ""gT_eV_per_K"": 0.0, ""sT_Pa_per_K"": 0.0, ""sigc0_Pa"": 1686576738.9535904}, ""encounter_efficiency"": 0.7869294861098416, ""max_K_shield_MPa_sqrt_m"": 0.0, ""name"": ""P25_TRANSFER_V1_RANK1"", ""peierls"": {""H0_eV"": 3.6593758589588106, ""activation_entropy_kB"": -17.06620840355754, ""alpha"": 0.26733986329149567, ""attempt_frequency_s"": 1000000000000.0, ""exponent"": 1.996950289234519, ""stress_ratio"": 1.0}, ""retained_recovery_rate_s"": 0.0, ""source_refresh_length_m"": 0.0, ""source_sites_per_system"": 141.0590567476921, ""taylor"": {""H0_eV"": 1.1918544578552246, ""activation_entropy_kB"": 0.8347971364855766, ""alpha"": 0.5542682043898324, ""attempt_frequency_s"": 100000000000.0, ""exponent"": 2.2843412086367607, ""stress_ratio"": 1.0}, ""taylor_corr_rho_c_m2"": 749611920129.9166, ""taylor_corr_scale"": 1.818093050430288}","{""attempt_frequency_s"": 1000000000000.0, ""bases"": [{""alpha"": 0.22058697171901603, ""exponent"": 1.5454311209911598, ""sigma_Pa"": 2073551604.9248903}, {""alpha"": 1.0, ""exponent"": 3.759237412363291, ""sigma_Pa"": 1141693909.299961}], ""entropy_amplitudes_kB"": [-8.325229063557352, -28.441933225913083], ""entropy_infinity_kB"": -4.993137717247009, ""heat_capacity_amplitudes_kB"": [0.0, 0.0], ""heat_capacity_infinity_kB"": 0.0, ""process"": ""cleavage"", ""reference_amplitudes_eV"": [0.055145800845824045, 1.0734088578177499], ""reference_floor_eV"": 0.3952969287735193}","{""attempt_frequency_s"": 100000000000.0, ""bases"": [{""alpha"": 0.3812504687253847, ""exponent"": 2.1357398161664602, ""sigma_Pa"": 1686576738.9535904}], ""entropy_amplitudes_kB"": [-911.2739649832365], ""entropy_infinity_kB"": -2.838879432529211, ""heat_capacity_amplitudes_kB"": [0.0], ""heat_capacity_infinity_kB"": 0.0, ""process"": ""emission"", ""reference_amplitudes_eV"": [1.5726889254321135], ""reference_floor_eV"": 0.04792593700990316}",1000000000000.0,100000000000.0,3.2732414351776242,6.992153587194454e-07,"{'option_key': 'P25_TRANSFER_V1_RANK1', 'candidate_id': 'P25_TRANSFER_V1_RANK1', 'candidate_row_sha256': '6aad4fbcce5e9e9a6dcbcb52c954627226332e3e55d7daf8d995d50cecf3d88a', 'material_manifest_sha256': 'dc3143b080f22aa3e36a7b93516e2d26b45758e4b5461e4059fa9ee4f92cb898', 'compatibility_manifest_sha256': 'fce4470efcdfcc417e69305ba87c6b428dad1cfefc6e51de45dec5335881780f', 'a_native_background_row_sha256': '04518e244b7a446a120ea6e2d15a68758cb54a225d099609deeb23da32679971', 'registry_sha256': '3ae7d924e41beae7e918ebbfcc95600beca6b842f1df8ee431bfb5d1d9d9427f', 'freeze_sha256': 'aa3213f756e48aaff0d712238bc49d19f19106ad9c36ae1c69262be5cd5c8514', 'transfer_sha256': '951c39841ce4a047fe310330182b0486dd5c749b8264d57864b9188e1dda4bf4', 'construction_source_sha256': 'a1eaf40d2ce79d566ebc249979c4e6534613ad62efc99d0664a5bb2f3a72ceb8', 'rebonding': False, 'PT_substitution': False}",68885a6a6ba4c3608ea0e964184eea4f3ace46c6b229c4b9f0d91e656d83d956,214c5d02051feecf0cadea573217aafd372476f94d6f342b453f77e347efe8fb,4c71f085c6179ced3d11271103816f997924f5cb1dcf4fe67f62ce0bb5c3a7d0,CorrectedHazardEnergyGatedPersistentSiteCyclicTipEngine,persistent_site_source_v10221,active_only_signed_2d_shielding_kernel_family,bd77da2108babf4802255f335325eafa3a4a5e3a3825939cf7b7ad9f2e0c8329
