trajectory,event_index,blocks_to_fire,waiting_time_s_this_event,cumulative_time_s,accepted_length_m,cumulative_extension_m,pre_event_max_pB,pre_event_K_rebond_Pa_sqrt_m,max_pB_post_commit,max_K_rebond_post_commit_Pa_sqrt_m,max_phase_resolved_K_rebond_Pa_sqrt_m,action_weighted_K_rebond_Pa_sqrt_m,cleavage_action,hazard_threshold_action,hazard_event_index,engine_id,any_bulk_action_used,all_bulk_action_qualified,mpz_mobile_count,mpz_retained_count,mpz_emitted_total,mpz_escaped_total,mpz_recovered_total,r_eff,sigma_tip,mpz_total_K_shield_Pa_sqrt_m
C3P,0,1,0.0009992353948245368,0.0009992353948245368,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.448052016388596e-07,0.4332087756327596,1,1,False,True,0.001529680046682973,1.1581825867433595e-46,0.001529680046682973,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,1,3,0.0063502244495980955,0.0073494598444226325,4.9999999999999996e-06,9.999999999999999e-06,0.9731595715338839,900000.0,0.9999868500978126,408.5939948206424,900000.0,900000.0000000008,1.475606015717356e-73,0.004735693787404665,2,1,False,True,0.009311378425222875,4.383310425960279e-45,0.010841058471905848,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,2,1,6.968831687890857e-05,0.007419148161301541,4.9999999999999996e-06,1.4999999999999999e-05,0.9999933106663939,900000.0,0.9912419496507757,279.4081306424661,900000.0,900000.0000000001,6.455840991620176e-58,0.4743474603364672,3,1,False,True,0.00010899256563990757,5.814594290145911e-49,0.010950051037545752,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,3,3,0.0069333419772097645,0.014352490138511306,4.9999999999999996e-06,1.9999999999999998e-05,0.9999952220964244,900000.0,0.9862117316113866,402.983780941987,900000.0,900000.0,1.9565950303215094e-42,1.063242955769338,4,1,False,True,0.010134493663703316,5.2003123058855066e-45,0.021084544701249066,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,4,7,0.015599192360519511,0.029951682499030817,4.9999999999999996e-06,2.4999999999999998e-05,0.9934152186637892,900000.0,0.9999917650161382,408.6145460691017,900000.0,900000.0000000002,5.447565264883572e-74,3.9401919556857865,5,1,False,True,0.021995685466403243,2.489681635530159e-44,0.04308023016765231,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,5,30,0.05798190332840351,0.08793358582743432,4.9999999999999996e-06,2.9999999999999997e-05,0.999989791884532,900000.0,0.986182280204202,402.97174665675954,900000.0,899999.9999999999,1.13422426229175e-38,4.685684778076526,6,1,False,True,0.07436444256276838,2.9488035605078925e-43,0.11744467273042074,0.0,0.0,1e-06,7180961047.225788,0.0
C3P,6,37,0.06890528098612236,0.1568388668135567,4.9999999999999996e-06,3.5e-05,0.9999943157682247,900000.0,0.9896366044386997,404.3832450458422,900000.0,899999.9999999999,7.323448380976014e-53,0.8521657919641812,7,1,False,True,0.08688772112239658,4.045917338439902e-43,0.20433239385281737,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,0,1,0.0009992353948245368,0.0009992353948245368,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.448052016388596e-07,0.4332087756327596,1,1,False,True,0.001529680046682973,1.1581825867433595e-46,0.001529680046682973,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,1,3,0.0063502244495980955,0.0073494598444226325,4.9999999999999996e-06,9.999999999999999e-06,0.3573723807472884,900000.0,0.7001026039100341,286.0614813964348,900000.0,900000.0000000008,1.475606015717356e-73,0.004735693787404665,2,1,False,True,0.009311378425222875,4.383310425960279e-45,0.010841058471905848,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,2,1,6.720191929492688e-05,0.007416661763717559,4.9999999999999996e-06,1.4999999999999999e-05,0.719108041681716,804474.3531744189,0.5950272961364685,36.49840581386334,900000.0,804108.4142231154,4.04791237370931e-06,0.4743474603364672,3,1,False,True,0.00010511852419218826,5.4082961566608306e-49,0.010946176996098044,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,3,3,0.006933283449920263,0.014349945213637822,4.9999999999999996e-06,1.9999999999999998e-05,0.6727955076698563,900000.0,0.620020009235641,253.34857442154663,900000.0,900000.0,3.3043631999872607e-25,1.063242955769338,4,1,False,True,0.010134411244271647,5.200227048439957e-45,0.02108058824036965,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,4,7,0.015599185320822592,0.029949130534460414,4.9999999999999996e-06,2.4999999999999998e-05,0.4564846572020516,900000.0,0.7174401414080899,293.1556386428554,900000.0,900000.0000000003,5.448374452908434e-74,3.9401919556857865,5,1,False,True,0.021995676390622353,2.489680403225691e-44,0.043076264630992,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,5,31,0.05794761170153205,0.08789674223599246,4.9999999999999996e-06,2.9999999999999997e-05,0.6930046654845959,900000.0,0.6888913071931649,281.4903538315359,900000.0,900000.0,2.0419374800135114e-72,4.685684778076526,6,1,False,True,0.07432433450744819,2.9455523732580653e-43,0.11740059913844013,0.0,0.0,1e-06,7180961047.225788,0.0
C3R,6,37,0.06890523808008557,0.15680198031607803,4.9999999999999996e-06,3.5e-05,0.7114002818420622,900000.0,0.6177038277219322,252.40217731123107,900000.0,900000.0,7.974398732466974e-25,0.8521657919641812,7,1,False,True,0.0868876717214451,4.0459122241403745e-43,0.20428827085988552,0.0,0.0,1e-06,7180961047.225788,0.0
C4,0,1,0.0006543421608051947,0.0006543421608051947,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332087756327596,1,1,False,True,282.1181134953842,4.347638164079093e-34,282.1181134953842,0.0,0.0,1e-06,7180961047.225788,0.0
C4,1,3,0.0037748679767830536,0.004429210137588248,4.9999999999999996e-06,9.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004735693787404665,2,1,False,True,282.0234734116521,2.499499842154647e-33,564.1415869070363,0.0,0.0,1e-06,7180961047.225788,0.0
C4,2,1,4.126559717035523e-05,0.004470475734758604,4.9999999999999996e-06,1.4999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743474603364672,3,1,False,True,282.004822693711,2.7423742868345626e-35,846.1464096007467,0.0,0.0,1e-06,7180961047.225788,0.0
C4,3,3,0.004133339716576814,0.008603815451335418,4.9999999999999996e-06,1.9999999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063242955769338,4,1,False,True,282.02347966827097,2.7358808804448404e-33,1128.1698892690176,0.0,0.0,1e-06,7180961047.225788,0.0
C4,4,6,0.009264821054032042,0.01786863650536746,4.9999999999999996e-06,2.4999999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9401919556857865,5,1,False,True,282.0234734116521,6.101131642725845e-33,1410.1933626806697,0.0,0.0,1e-06,7180961047.225788,0.0
C4,5,148,0.034333802250823386,0.05220243875619085,4.9999999999999996e-06,2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.685684778076526,6,1,False,True,282.0234734116521,2.2051421329691996e-32,1692.2168360923217,0.0,0.0,1e-06,7180961047.225788,0.0
C4,6,177,0.04082983174157874,0.09303227049776959,4.9999999999999996e-06,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8521657919641812,7,1,False,True,282.0234734116521,2.6054246225977605e-32,1974.2403095039738,0.0,0.0,1e-06,7180961047.225788,0.0
C5,0,1,0.0006543421641355205,0.0006543421641355205,4.9999999999999996e-06,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7924358323998046e-07,0.4332087756327596,1,1,False,True,282.1181134953842,4.347638185132277e-34,282.1181134953842,0.0,0.0,1e-06,7180961047.225788,0.0
C5,1,3,0.003774867987828141,0.0044292101519636615,4.9999999999999996e-06,9.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.540575698925033e-42,0.004735693787404665,2,1,False,True,282.0234734116521,2.499499848718437e-33,564.1415869070363,0.0,0.0,1e-06,7180961047.225788,0.0
C5,2,1,4.126559732073407e-05,0.004470475749284396,4.9999999999999996e-06,1.4999999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.778459042108148e-06,0.4743474603364672,3,1,False,True,282.0048226942822,2.7423742958046737e-35,846.1464096013182,0.0,0.0,1e-06,7180961047.225788,0.0
C5,3,3,0.004133339729999858,0.008603815479284254,4.9999999999999996e-06,1.9999999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.740447997938061e-07,1.063242955769338,4,1,False,True,282.0234796682708,2.73588089039163e-33,1128.169889269589,0.0,0.0,1e-06,7180961047.225788,0.0
C5,4,32,0.009264821086954667,0.01786863656623892,4.9999999999999996e-06,2.4999999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0424304733834801e-07,3.9401919556857865,5,1,False,True,282.0234734116521,6.101131675921406e-33,1410.193362681241,0.0,0.0,1e-06,7180961047.225788,0.0
C5,5,31,0.03433380238001431,0.05220243894625323,4.9999999999999996e-06,2.9999999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.324661439281152e-57,4.685684778076526,6,1,False,True,282.0234734116521,2.2051421444585078e-32,1692.2168360928931,0.0,0.0,1e-06,7180961047.225788,0.0
C5,6,38,0.0408298318910683,0.09303227083732153,4.9999999999999996e-06,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.6417974981124305e-66,0.8521657919641812,7,1,False,True,282.0234734116521,2.605424634456446e-32,1974.2403095045452,0.0,0.0,1e-06,7180961047.225788,0.0
